"Time","pod:productcatalogservice-w2-5d9b8d854-x2gz6_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w4-59ff89795c-tvhxn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-ss6hh_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-lx7qf_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-9f7d6_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-djg8w_service:currencyservice_node:worker--1","pod:frontend-w3-599b6846df-ddcc6_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w2-6855bd669b-wmkk5_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-5h6rm_service:redis-cart_node:worker--2.novalocal","pod:redis-cart-w4-84485f8b85-nqwqw_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-8hlc7_service:recommendationservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-dwfpp_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-772zn_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-27wm5_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-7jdzb_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-8l6tm_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-mbstc_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-pks27_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-bj6h9_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-gmdzd_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-tgncp_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-fk9lm_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-67qm6_service:frontend_node:worker--1","pod:adservice-w2-76766bdfb6-d7bdd_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-fxhwb_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-rrbkf_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-lbslc_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-9xbww_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-st5gc_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-lvwk8_service:productcatalogservice_node:worker--1","pod:adservice-w4-9f97cf96-k2qqq_service:adservice_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-plc5w_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-4xhxx_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-589cw_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-vqhmp_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-gg8v8_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-4htrx_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-znrsp_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-2h5pq_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-hmn2l_service:productcatalogservice_node:worker--2.novalocal"
1641844262.313,0.18537532870736856,0.34311842753535426,0.6568377050578862,0.058627326607771785,0.44230197880341243,0.4796987564651116,0.5023874071132368,0.06581789540166116,0.003687152955872623,0.048303747367681525,0.052567621290179584,0.34488504158010785,0.47576669074547306,0.05332028250204959,0.760162603246773,0.17271296676968845,0.1711815176730329,0.8102901876131545,0.18267877846394676,0.06327981543050723,0.5048777261518251,0.46346607633921333,0.5071741912004939,0.395377009479594,0.7081858709371229,0.47517247886874125,0.0574401886441694,0.5151781758963775,0.5395276660908306,0.13610350442721936,0.3423843304774799,0.4737501136516694,0.5493139116426449,0.1411783838248613,0.4345602493479582,0.06294447047222286,0.5082214112019783,0.17112722328061736,0.058588453406680036,0.19782987908418448
1641844277.336,0.18537532870736856,0.34311842753535426,0.6568377050578862,0.058627326607771785,0.44230197880341243,0.4796987564651116,0.5023874071132368,0.06581789540166116,0.003687152955872623,0.048303747367681525,0.052567621290179584,0.34488504158010785,0.47576669074547306,0.05332028250204959,0.760162603246773,0.17271296676968845,0.1711815176730329,0.8102901876131545,0.18267877846394676,0.06327981543050723,0.5048777261518251,0.46346607633921333,0.5071741912004939,0.395377009479594,0.7081858709371229,0.47517247886874125,0.0574401886441694,0.5151781758963775,0.5395276660908306,0.13610350442721936,0.3423843304774799,0.4737501136516694,0.5493139116426449,0.1411783838248613,0.4345602493479582,0.06294447047222286,0.5082214112019783,0.17112722328061736,0.058588453406680036,0.19782987908418448
1641844292.667,0.1931106907296555,0.34637898589933724,0.6567995885947084,0.05844585714008191,0.4809301170352094,0.48015794960455854,0.5028609066023801,0.06256490879480084,0.004006066705642378,0.047638816037038,0.052531415038137984,0.3410901941757018,0.4751653080062612,0.05350828421051315,0.7593650853952725,0.1723157963264811,0.17074749418501037,0.7461749915710039,0.2004297534410302,0.06252087149669357,0.5021145935889595,0.48019005637001805,0.5092672085914789,0.3645640200589769,0.7622136241199924,0.4751306263348146,0.05791138574325954,0.5149329785233273,0.5118172966356983,0.13580856043069592,0.342126061045149,0.4747207584730903,0.549077447580196,0.14103713607961807,0.45295936519972285,0.06411974095644773,0.5096372059789466,0.17173928682686562,0.05844054860483336,0.1980130931786965
1641844307.686,0.1931106907296555,0.34637898589933724,0.6567995885947084,0.05844585714008191,0.4809301170352094,0.48015794960455854,0.5028609066023801,0.06256490879480084,0.004006066705642378,0.047638816037038,0.052531415038137984,0.3410901941757018,0.4751653080062612,0.05350828421051315,0.7593650853952725,0.1723157963264811,0.17074749418501037,0.7461749915710039,0.2004297534410302,0.06252087149669357,0.5021145935889595,0.48019005637001805,0.5092672085914789,0.3645640200589769,0.7622136241199924,0.4751306263348146,0.05791138574325954,0.5149329785233273,0.5118172966356983,0.13580856043069592,0.342126061045149,0.4747207584730903,0.549077447580196,0.14103713607961807,0.45295936519972285,0.06411974095644773,0.5096372059789466,0.17173928682686562,0.05844054860483336,0.1980130931786965
1641844322.701,0.19106685380120692,0.3474402347919027,0.6592360223648217,0.05849362763211011,0.48162158948350625,0.4673459792515946,0.5000670204200793,0.06096316706783436,0.0036604262928382676,0.04754939940674901,0.050450518666248084,0.341723842083711,0.4755946983039534,0.05318912371956415,0.7603632963152969,0.17238640056370647,0.17248406256930152,0.814912482246088,0.1793202824385201,0.06058341244071985,0.5032001781854973,0.46948950769418424,0.5030313276526591,0.35970828469419175,0.7634758332567775,0.47519556539845564,0.05816128720463078,0.47928642235501234,0.5389189550968873,0.1359947838467217,0.3411258552467099,0.47434332792430495,0.5479670831905945,0.14092329617607385,0.44869601166072737,0.06417161829677535,0.5142267340715232,0.17208142578688096,0.058637556541768165,0.20173607926180942
1641844337.715,0.19106685380120692,0.3474402347919027,0.6592360223648217,0.05849362763211011,0.48162158948350625,0.4673459792515946,0.5000670204200793,0.06096316706783436,0.0036604262928382676,0.04754939940674901,0.050450518666248084,0.341723842083711,0.4755946983039534,0.05318912371956415,0.7603632963152969,0.17238640056370647,0.17248406256930152,0.814912482246088,0.1793202824385201,0.06058341244071985,0.5032001781854973,0.46948950769418424,0.5030313276526591,0.35970828469419175,0.7634758332567775,0.47519556539845564,0.05816128720463078,0.47928642235501234,0.5389189550968873,0.1359947838467217,0.3411258552467099,0.47434332792430495,0.5479670831905945,0.14092329617607385,0.44869601166072737,0.06417161829677535,0.5142267340715232,0.17208142578688096,0.058637556541768165,0.20173607926180942
1641844352.73,0.18802265960395928,0.3456598880884892,0.6594556765297874,0.05760233983812807,0.48210455399542773,0.4807058279181389,0.5003812011542877,0.06127732920617144,0.0035407693441966096,0.04771028781863833,0.048207063815571306,0.34551558254975734,0.47514905153694886,0.05314836288737222,0.7599108903783086,0.17291503391135304,0.1724543473442628,0.7647356000088255,0.18764975119794985,0.06315239547211396,0.5063690274158861,0.4647255331787765,0.5116983873562113,0.3840521907335367,0.7061014016779756,0.4738866671297643,0.058074493636959185,0.5123913052577214,0.538706109672022,0.1361273463510396,0.34071910768104724,0.47277940713084954,0.5466225798670421,0.14015693001289406,0.4590937327837493,0.06299055291838868,0.5147861704926799,0.17186613672407214,0.0587051664726473,0.1819512000654174
1641844367.794,0.18802265960395928,0.3456598880884892,0.6594556765297874,0.05760233983812807,0.48210455399542773,0.4807058279181389,0.5003812011542877,0.06127732920617144,0.0035407693441966096,0.04771028781863833,0.048207063815571306,0.34551558254975734,0.47514905153694886,0.05314836288737222,0.7599108903783086,0.17291503391135304,0.1724543473442628,0.7647356000088255,0.18764975119794985,0.06315239547211396,0.5063690274158861,0.4647255331787765,0.5116983873562113,0.3840521907335367,0.7061014016779756,0.4738866671297643,0.058074493636959185,0.5123913052577214,0.538706109672022,0.1361273463510396,0.34071910768104724,0.47277940713084954,0.5466225798670421,0.14015693001289406,0.4590937327837493,0.06299055291838868,0.5147861704926799,0.17186613672407214,0.0587051664726473,0.1819512000654174
1641844382.824,0.2027062258357382,0.3447953740235393,0.6592022338268526,0.057240597999588944,0.48211784746451,0.448356960280367,0.49985763612319944,0.0590144328339567,0.003800425478467038,0.047098522298604034,0.052651337249959324,0.33031247499994065,0.4754065139813544,0.05296279941046327,0.759781547705666,0.17257643329210798,0.17215092785912134,0.7431730080896592,0.1980373209758631,0.06096904273586796,0.505788025015391,0.48152693027194293,0.511709747193131,0.3513617166657308,0.7640411810458558,0.4730714319098662,0.05734600452750638,0.5033503235892044,0.5376312709938622,0.12800350186793796,0.3395933229626576,0.47290135673359757,0.5486098016458111,0.1401495191404191,0.45895623568962746,0.06521857654124391,0.5138393647909691,0.1719433958289248,0.05866133885270701,0.19522798847077186
1641844397.85,0.2027062258357382,0.3447953740235393,0.6592022338268526,0.057240597999588944,0.48211784746451,0.448356960280367,0.49985763612319944,0.0590144328339567,0.003800425478467038,0.047098522298604034,0.052651337249959324,0.33031247499994065,0.4754065139813544,0.05296279941046327,0.759781547705666,0.17257643329210798,0.17215092785912134,0.7431730080896592,0.1980373209758631,0.06096904273586796,0.505788025015391,0.48152693027194293,0.511709747193131,0.3513617166657308,0.7640411810458558,0.4730714319098662,0.05734600452750638,0.5033503235892044,0.5376312709938622,0.12800350186793796,0.3395933229626576,0.47290135673359757,0.5486098016458111,0.1401495191404191,0.45895623568962746,0.06521857654124391,0.5138393647909691,0.1719433958289248,0.05866133885270701,0.19522798847077186
1641844412.889,0.20266234202976918,0.34433925661934606,0.6570824997287201,0.05686919378234647,0.48196493877509217,0.48061426694986387,0.4991410318491281,0.06247945042877497,0.003582203032870375,0.046770205844104365,0.05270651264902115,0.36339538434885477,0.4756003761065626,0.05328804586902228,0.759120172466121,0.17229166621951536,0.17280599275889774,0.8273891438156229,0.1971241989322965,0.06119259824898196,0.5058253619384024,0.4811775100295883,0.5121689910286085,0.3739826148770309,0.7662186550602909,0.4732290877471707,0.05796860703053083,0.5109736836950872,0.5257634311525947,0.13622042293609377,0.3386402784881559,0.47177658535654193,0.5491151960472634,0.14016957574941252,0.4606452382105163,0.06563997127933455,0.512094313967324,0.1725214633296499,0.05771368567982139,0.18015432088531552
1641844427.923,0.20266234202976918,0.34433925661934606,0.6570824997287201,0.05686919378234647,0.48196493877509217,0.48061426694986387,0.4991410318491281,0.06247945042877497,0.003582203032870375,0.046770205844104365,0.05270651264902115,0.36339538434885477,0.4756003761065626,0.05328804586902228,0.759120172466121,0.17229166621951536,0.17280599275889774,0.8273891438156229,0.1971241989322965,0.06119259824898196,0.5058253619384024,0.4811775100295883,0.5121689910286085,0.3739826148770309,0.7662186550602909,0.4732290877471707,0.05796860703053083,0.5109736836950872,0.5257634311525947,0.13622042293609377,0.3386402784881559,0.47177658535654193,0.5491151960472634,0.14016957574941252,0.4606452382105163,0.06563997127933455,0.512094313967324,0.1725214633296499,0.05771368567982139,0.18015432088531552
1641844442.941,0.19354744300595028,0.34588950271051466,0.6582317060282947,0.05706937966041804,0.4820292868502074,0.46845627151846086,0.5015711332263687,0.06679934993914295,0.0037210070793802638,0.046320730879549986,0.050868102216995184,0.3637526981499791,0.4767143331470719,0.053339682491311116,0.7597130709615404,0.17279291642624048,0.17280593330735072,0.7837778365364232,0.1937340065186139,0.06328870581520468,0.5061425935254001,0.4805001396803448,0.5143821005045728,0.37799036001607766,0.7653605137433303,0.47397808132750235,0.05806609642616297,0.482374197990762,0.5335852599996813,0.13670102977220888,0.3389185474218213,0.4713307271191474,0.5490431791448742,0.1403043535341415,0.46294366164484096,0.06313660695299453,0.5100175666694926,0.17267035946397818,0.057718005694963354,0.1976959681245083
1641844457.972,0.19354744300595028,0.34588950271051466,0.6582317060282947,0.05706937966041804,0.4820292868502074,0.46845627151846086,0.5015711332263687,0.06679934993914295,0.0037210070793802638,0.046320730879549986,0.050868102216995184,0.3637526981499791,0.4767143331470719,0.053339682491311116,0.7597130709615404,0.17279291642624048,0.17280593330735072,0.7837778365364232,0.1937340065186139,0.06328870581520468,0.5061425935254001,0.4805001396803448,0.5143821005045728,0.37799036001607766,0.7653605137433303,0.47397808132750235,0.05806609642616297,0.482374197990762,0.5335852599996813,0.13670102977220888,0.3389185474218213,0.4713307271191474,0.5490431791448742,0.1403043535341415,0.46294366164484096,0.06313660695299453,0.5100175666694926,0.17267035946397818,0.057718005694963354,0.1976959681245083
