"Time","pod:recommendationservice-w4-5c774597c5-wtslx_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-bxkq9_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-jkxq4_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-vm2xj_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-x9vjc_service:cartservice_node:worker--2","pod:frontend-w4-599b6846df-r7gth_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-r2cv5_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-c5744_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-z67dz_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-lw59z_service:recommendationservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-rc28n_service:redis-cart_node:worker--2","pod:productcatalogservice-w1-66565874fb-gq752_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-q9lpq_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-j74hc_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-4rswj_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-x2mgn_service:recommendationservice_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-jbq5r_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-24g86_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-dsd8w_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-glq22_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-wgr8f_service:frontend_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-wmgs5_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-86744bdcbd-dfskc_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-qvz55_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-qrwpr_service:currencyservice_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-mtlkz_service:adservice_node:worker--2","pod:currencyservice-w3-649d8c7669-9z862_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-j4bzd_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-nblsd_service:frontend_node:worker--3.novalocal","pod:redis-cart-w4-7c75d55f4d-5r82d_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-74cd7_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-wbh8h_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-6855bd669b-28ssw_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-zhcb5_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-6646bc856b-8l8zr_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-4px2n_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-87d5t_service:currencyservice_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-dm747_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-zt556_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-vkvcd_service:currencyservice_node:worker--1.novalocal"
1639754011.692,0.0560364445846816,0.5039312056760977,0.5266705747700264,0.5305927077408535,0.2625592103051681,0.5697813595786482,0.14957040632751736,0.054838076093563434,0.12935418279412733,0.05154394340481402,0.02794458936562607,0.13524032115323317,0.5787399450840545,0.1351271310539266,0.04911814731842577,0.052135639542254586,0.14723507869948094,0.4449120030423699,0.1357788818085074,0.4998367604055921,0.4143799308553195,0.26351477220514324,0.28650846303857624,0.4459564803393491,0.507332774121027,0.24096927171076762,0.4918542765754117,0.46996340975184225,0.4209490495125233,0.0300608726994034,0.5407163096956777,0.05068465052940974,0.05957203176591626,0.49864379200748576,0.44468446565009734,0.16100467196717538,0.4513986673362136,0.14837264156719177,0.0571072710289057,0.4443619967900081
1639754026.709,0.0560364445846816,0.5039312056760977,0.5266705747700264,0.5305927077408535,0.2625592103051681,0.5697813595786482,0.14957040632751736,0.054838076093563434,0.12935418279412733,0.05154394340481402,0.02794458936562607,0.13524032115323317,0.5787399450840545,0.1351271310539266,0.04911814731842577,0.052135639542254586,0.14723507869948094,0.4449120030423699,0.1357788818085074,0.4998367604055921,0.4143799308553195,0.26351477220514324,0.28650846303857624,0.4459564803393491,0.507332774121027,0.24096927171076762,0.4918542765754117,0.46996340975184225,0.4209490495125233,0.0300608726994034,0.5407163096956777,0.05068465052940974,0.05957203176591626,0.49864379200748576,0.44468446565009734,0.16100467196717538,0.4513986673362136,0.14837264156719177,0.0571072710289057,0.4443619967900081
1639754041.73,0.055596421428444454,0.5013146114977591,0.5278880471193075,0.5322815433244013,0.26183431068228663,0.5678729608797318,0.14820241156458944,0.054777350058278024,0.1360166086477719,0.05166620723740467,0.030029040715069438,0.13442252827475437,0.6209906838965922,0.12739677343496372,0.05128923112846185,0.05193755148775465,0.14646047272235055,0.4456982627556718,0.13578198203204006,0.5011566760780666,0.4388788882541505,0.26209701219355175,0.2853214359807873,0.44585091113725045,0.5225769307431939,0.2326360051284646,0.4984617062797216,0.46955717719389434,0.430448322059105,0.02980408635854341,0.5389223810459367,0.050238021953083876,0.0605989405340296,0.4964530346084956,0.4353446732482093,0.15814133631592528,0.4614256952267649,0.14703902677289957,0.05591797150972754,0.4437662164592451
1639754056.747,0.055596421428444454,0.5013146114977591,0.5278880471193075,0.5322815433244013,0.26183431068228663,0.5678729608797318,0.14820241156458944,0.054777350058278024,0.1360166086477719,0.05166620723740467,0.030029040715069438,0.13442252827475437,0.6209906838965922,0.12739677343496372,0.05128923112846185,0.05193755148775465,0.14646047272235055,0.4456982627556718,0.13578198203204006,0.5011566760780666,0.4388788882541505,0.26209701219355175,0.2853214359807873,0.44585091113725045,0.5225769307431939,0.2326360051284646,0.4984617062797216,0.46955717719389434,0.430448322059105,0.02980408635854341,0.5389223810459367,0.050238021953083876,0.0605989405340296,0.4964530346084956,0.4353446732482093,0.15814133631592528,0.4614256952267649,0.14703902677289957,0.05591797150972754,0.4437662164592451
1639754071.762,0.05444687036428218,0.5011712077045489,0.5276835021857641,0.5302719870228351,0.2617265946578464,0.5683923433369165,0.14713446072492073,0.05465577820878378,0.13594760312049933,0.052086078072892505,0.029815926436795943,0.1343822997500092,0.6210451364993741,0.1354637131221615,0.051510406124739165,0.051480175310852756,0.14557186586157517,0.4458320611671126,0.13154369596587423,0.4739115583681258,0.4420988423039126,0.259070809123821,0.2824809212143413,0.44507508131964146,0.4913491227368939,0.23950260451106598,0.5166107762510902,0.4734811090754595,0.4551726528252182,0.02981072793120735,0.5369738337852469,0.05030601696531856,0.05752170449373652,0.4955384957764236,0.4494178970428514,0.16426961761878567,0.46053808075933617,0.1467022393787903,0.05510970323241447,0.44395490104857516
1639754086.784,0.05444687036428218,0.5011712077045489,0.5276835021857641,0.5302719870228351,0.2617265946578464,0.5683923433369165,0.14713446072492073,0.05465577820878378,0.13594760312049933,0.052086078072892505,0.029815926436795943,0.1343822997500092,0.6210451364993741,0.1354637131221615,0.051510406124739165,0.051480175310852756,0.14557186586157517,0.4458320611671126,0.13154369596587423,0.4739115583681258,0.4420988423039126,0.259070809123821,0.2824809212143413,0.44507508131964146,0.4913491227368939,0.23950260451106598,0.5166107762510902,0.4734811090754595,0.4551726528252182,0.02981072793120735,0.5369738337852469,0.05030601696531856,0.05752170449373652,0.4955384957764236,0.4494178970428514,0.16426961761878567,0.46053808075933617,0.1467022393787903,0.05510970323241447,0.44395490104857516
1639754101.801,0.054315972928305825,0.5017605335226034,0.529466204965508,0.5308647023811526,0.262557421846525,0.5700542301420406,0.14655177739815656,0.054428280830135456,0.13666169466383724,0.051701453589706646,0.02945801857807768,0.134399704010371,0.6225788532312927,0.12933538025443178,0.051900242126560775,0.051870090296232865,0.14450318638614684,0.4449540688544828,0.13583691653724417,0.4745115176919533,0.4428665087606425,0.2575133520355694,0.2797999099147707,0.4442432541517649,0.49182625787131434,0.2398881769883659,0.5162467710144926,0.46122328389430045,0.4221579718147991,0.029638954221732877,0.5354702938330058,0.04997307033005931,0.057853972105638835,0.4954922979987332,0.46365250379037093,0.15850927360914693,0.4640004529040691,0.1461706389046772,0.0547108100733561,0.4433589149570102
1639754116.817,0.054315972928305825,0.5017605335226034,0.529466204965508,0.5308647023811526,0.262557421846525,0.5700542301420406,0.14655177739815656,0.054428280830135456,0.13666169466383724,0.051701453589706646,0.02945801857807768,0.134399704010371,0.6225788532312927,0.12933538025443178,0.051900242126560775,0.051870090296232865,0.14450318638614684,0.4449540688544828,0.13583691653724417,0.4745115176919533,0.4428665087606425,0.2575133520355694,0.2797999099147707,0.4442432541517649,0.49182625787131434,0.2398881769883659,0.5162467710144926,0.46122328389430045,0.4221579718147991,0.029638954221732877,0.5354702938330058,0.04997307033005931,0.057853972105638835,0.4954922979987332,0.46365250379037093,0.15850927360914693,0.4640004529040691,0.1461706389046772,0.0547108100733561,0.4433589149570102
1639754131.833,0.05422809043915665,0.5007956590468431,0.5284036717402109,0.5336845171885654,0.25256294369828036,0.5666060027473289,0.1465964958166106,0.054265138398599116,0.13040302668166046,0.051647530773932956,0.029513580385582397,0.1345358168917801,0.6094872551830903,0.13586204526062887,0.05170256810409421,0.051860362276197544,0.1438468960588274,0.4458417044270867,0.13336337164767428,0.475146383715761,0.44166856541332417,0.25580459203334993,0.27861684082540134,0.4442136481899057,0.49603341532595213,0.239683339303285,0.4961443271802618,0.461327173263414,0.4107598431410678,0.0295886883470526,0.5349116409031099,0.050561158176136024,0.0609520506427504,0.4927431447448616,0.4459444605172636,0.1489138021331952,0.4645492045859754,0.14572503555782068,0.053769659903780055,0.44252311713745396
1639754146.848,0.05422809043915665,0.5007956590468431,0.5284036717402109,0.5336845171885654,0.25256294369828036,0.5666060027473289,0.1465964958166106,0.054265138398599116,0.13040302668166046,0.051647530773932956,0.029513580385582397,0.1345358168917801,0.6094872551830903,0.13586204526062887,0.05170256810409421,0.051860362276197544,0.1438468960588274,0.4458417044270867,0.13336337164767428,0.475146383715761,0.44166856541332417,0.25580459203334993,0.27861684082540134,0.4442136481899057,0.49603341532595213,0.239683339303285,0.4961443271802618,0.461327173263414,0.4107598431410678,0.0295886883470526,0.5349116409031099,0.050561158176136024,0.0609520506427504,0.4927431447448616,0.4459444605172636,0.1489138021331952,0.4645492045859754,0.14572503555782068,0.053769659903780055,0.44252311713745396
1639754162.07,0.053693770140081004,0.502422924606734,0.527932816735232,0.5315067413109624,0.26276892792428724,0.569503461586795,0.146507980320986,0.05499661905340627,0.13692210473606686,0.049732385248039315,0.029415771218433924,0.13478519848370568,0.6248098026248514,0.1330222772884567,0.05197029488963618,0.05118481079695271,0.14419399335335326,0.44556420138066133,0.13600789894176987,0.496990413555153,0.4371980288646088,0.25617813243777304,0.278380748103628,0.44618174560008617,0.4802731231490056,0.24140421793664002,0.47901860990621636,0.43242869188996136,0.4021079369219326,0.029057621430579293,0.5360754594719537,0.050731484450803624,0.05990092683143037,0.49430611164884963,0.45723445022678744,0.15486064917416464,0.44852749818155213,0.1459555726525175,0.05391383708676372,0.44355716817580537
1639754177.114,0.053693770140081004,0.502422924606734,0.527932816735232,0.5315067413109624,0.26276892792428724,0.569503461586795,0.146507980320986,0.05499661905340627,0.13692210473606686,0.049732385248039315,0.029415771218433924,0.13478519848370568,0.6248098026248514,0.1330222772884567,0.05197029488963618,0.05118481079695271,0.14419399335335326,0.44556420138066133,0.13600789894176987,0.496990413555153,0.4371980288646088,0.25617813243777304,0.278380748103628,0.44618174560008617,0.4802731231490056,0.24140421793664002,0.47901860990621636,0.43242869188996136,0.4021079369219326,0.029057621430579293,0.5360754594719537,0.050731484450803624,0.05990092683143037,0.49430611164884963,0.45723445022678744,0.15486064917416464,0.44852749818155213,0.1459555726525175,0.05391383708676372,0.44355716817580537
1639754192.127,0.053480379571761605,0.5015088799450963,0.5286542896885735,0.5280524704165089,0.24077590680288108,0.5713128582568077,0.14651135235669277,0.054490292633931445,0.13737743781617828,0.05228941459875597,0.028677491159963923,0.13424504104727056,0.6293563102034194,0.13083156336500743,0.05277784750775932,0.05104434519645672,0.1442666785126481,0.4465499825860888,0.13374096278529446,0.5176322948963973,0.478522225475258,0.25424093080658094,0.28927968191139136,0.445581663461451,0.5074909997366417,0.2314776479370374,0.47197130564405865,0.4672269538159975,0.3880288931257548,0.02659004105924051,0.5390975121956456,0.05033290649503572,0.058153796125596555,0.49411573781453494,0.4482785317062112,0.1560634596458884,0.46764338582018217,0.14499242336555257,0.053552328745648956,0.4430446523330034
1639754207.143,0.053480379571761605,0.5015088799450963,0.5286542896885735,0.5280524704165089,0.24077590680288108,0.5713128582568077,0.14651135235669277,0.054490292633931445,0.13737743781617828,0.05228941459875597,0.028677491159963923,0.13424504104727056,0.6293563102034194,0.13083156336500743,0.05277784750775932,0.05104434519645672,0.1442666785126481,0.4465499825860888,0.13374096278529446,0.5176322948963973,0.478522225475258,0.25424093080658094,0.28927968191139136,0.445581663461451,0.5074909997366417,0.2314776479370374,0.47197130564405865,0.4672269538159975,0.3880288931257548,0.02659004105924051,0.5390975121956456,0.05033290649503572,0.058153796125596555,0.49411573781453494,0.4482785317062112,0.1560634596458884,0.46764338582018217,0.14499242336555257,0.053552328745648956,0.4430446523330034
