"Time","pod:recommendationservice-w1-5bbcb977f8-pqn8q_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-k5stg_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-f2q2r_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-6ls8x_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-lnv4s_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-8bpbw_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-d9vxz_service:recommendationservice_node:worker--2","pod:adservice-w4-5c67ddfffc-qd4s8_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-qwgc8_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-kwp92_service:frontend_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-599dj_service:adservice_node:worker--2","pod:currencyservice-w3-649d8c7669-nkx2b_service:currencyservice_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-9vj67_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-tlgmr_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-mshpk_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-2jt2d_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-cdjmj_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-vbx9c_service:cartservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-zg8lt_service:redis-cart_node:worker--2","pod:currencyservice-w3-649d8c7669-bk4th_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-wrhjm_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-89qqw_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-bt94r_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-np4qr_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-94ldz_service:frontend_node:worker--3.novalocal","pod:frontend-w2-8ddd87c7b-9rpwl_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-m2cdc_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-z5n2h_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-ql46w_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-5jq6x_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-7jpn5_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-24hrg_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-pkc84_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-q47cv_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-2h768_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-6smmt_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-xd5rc_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-b2gs2_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-j6xqf_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-fr2c9_service:frontend_node:worker--1.novalocal"
1639755321.121,0.05052644393275038,0.05425638030583512,0.03034843877407532,0.4546366912444467,0.4855107209029162,0.0518012840106519,0.052150006020060174,0.25643099834002464,0.1451856031483824,0.5230272180402676,0.23688476053373775,0.503680500060107,0.2805401381780956,0.14557289865241776,0.05578900090444569,0.5281373849961571,0.13615066349548252,0.2642090661838592,0.030128705149200387,0.520352734239534,0.4182226750724973,0.4495284917784379,0.45111200753165825,0.5173555224526699,0.47266935421093964,0.6540980171966797,0.053338203695140085,0.4793056237223651,0.1503632987118561,0.06259334573636866,0.5964474059472226,0.47509963981809644,0.1373734091200321,0.13090414541922923,0.13503771255533348,0.4819556531420141,0.49304256911123445,0.1449721717643137,0.053354616332306315,0.5228945029000726
1639755336.145,0.05089755723185653,0.053886675492541274,0.030083035444880328,0.4535716768285163,0.4859569933380161,0.05314899518357268,0.05223732118146089,0.25425287944783503,0.1440058937713542,0.52248198608209,0.24481344124560603,0.47055224495813186,0.2792195250228064,0.14429844538605072,0.055530981159946896,0.525673642271225,0.13607524039241575,0.2765196838797668,0.029720861535083503,0.4821284753825271,0.4199516363929633,0.4484573489493989,0.4514414458230013,0.5045203778032796,0.4783191964855681,0.6511942252059121,0.053298065975775646,0.479122370720631,0.16442787489253174,0.057615817420674016,0.595416116643442,0.4746162704194107,0.1344302445601514,0.13021666882862756,0.13803817777286265,0.43001505274191043,0.49120158150799953,0.1441566674543115,0.05306455700796145,0.5258071150565653
1639755351.172,0.05089755723185653,0.053886675492541274,0.030083035444880328,0.4535716768285163,0.4859569933380161,0.05314899518357268,0.05223732118146089,0.25425287944783503,0.1440058937713542,0.52248198608209,0.24481344124560603,0.47055224495813186,0.2792195250228064,0.14429844538605072,0.055530981159946896,0.525673642271225,0.13607524039241575,0.2765196838797668,0.029720861535083503,0.4821284753825271,0.4199516363929633,0.4484573489493989,0.4514414458230013,0.5045203778032796,0.4783191964855681,0.6511942252059121,0.053298065975775646,0.479122370720631,0.16442787489253174,0.057615817420674016,0.595416116643442,0.4746162704194107,0.1344302445601514,0.13021666882862756,0.13803817777286265,0.43001505274191043,0.49120158150799953,0.1441566674543115,0.05306455700796145,0.5258071150565653
1639755366.211,0.05129661812243367,0.05411102475016063,0.029856256676913048,0.45329363660853145,0.4885506648786312,0.052731447755425306,0.052309854607812595,0.2509865771849546,0.14279826986239927,0.5228999193891579,0.24465113631945146,0.508387637118746,0.2790680733544619,0.14363017472496648,0.05507828912753447,0.5279665255167465,0.13602595703747727,0.27677709406641315,0.030412667716342302,0.4935369476421235,0.39669128164415624,0.4485424873172892,0.4504795588967855,0.5059247181516369,0.4652900218367922,0.6479671342939812,0.05151016525768304,0.44538560611573436,0.1573290613642255,0.06228729678617713,0.5913941561334906,0.46378971168557936,0.1381472300042786,0.1310389859345133,0.13832297841363356,0.44471722119982804,0.48979756195752766,0.14382214477645694,0.05301318662463609,0.5287740333336208
1639755381.242,0.05129661812243367,0.05411102475016063,0.029856256676913048,0.45329363660853145,0.4885506648786312,0.052731447755425306,0.052309854607812595,0.2509865771849546,0.14279826986239927,0.5228999193891579,0.24465113631945146,0.508387637118746,0.2790680733544619,0.14363017472496648,0.05507828912753447,0.5279665255167465,0.13602595703747727,0.27677709406641315,0.030412667716342302,0.4935369476421235,0.39669128164415624,0.4485424873172892,0.4504795588967855,0.5059247181516369,0.4652900218367922,0.6479671342939812,0.05151016525768304,0.44538560611573436,0.1573290613642255,0.06228729678617713,0.5913941561334906,0.46378971168557936,0.1381472300042786,0.1310389859345133,0.13832297841363356,0.44471722119982804,0.48979756195752766,0.14382214477645694,0.05301318662463609,0.5287740333336208
1639755396.271,0.051374573614664465,0.05364936154868521,0.02971194423648284,0.45207755584500486,0.48779917682764806,0.052537459229548736,0.052148406349491055,0.25105885284294716,0.14247780998981396,0.5232577201978141,0.2312534227163931,0.49846039017061716,0.27854979402307245,0.1432017075793199,0.05543156109095054,0.5308895937659315,0.13540046764294927,0.27603892900076715,0.030319098295982817,0.4855934635783056,0.39708429398802103,0.44846814748056407,0.45088798881261816,0.47452784251312063,0.4381904982608007,0.6067954503274618,0.05261096115577128,0.45933463506458166,0.1617145571513274,0.06327582883991895,0.5886579149968304,0.4770356246620714,0.13241211824074633,0.13741695954384275,0.13783231078321534,0.4429320299683437,0.4914059131080844,0.14397809815533794,0.053938891322476784,0.5293060720986815
1639755411.323,0.051374573614664465,0.05364936154868521,0.02971194423648284,0.45207755584500486,0.48779917682764806,0.052537459229548736,0.052148406349491055,0.25105885284294716,0.14247780998981396,0.5232577201978141,0.2312534227163931,0.49846039017061716,0.27854979402307245,0.1432017075793199,0.05543156109095054,0.5308895937659315,0.13540046764294927,0.27603892900076715,0.030319098295982817,0.4855934635783056,0.39708429398802103,0.44846814748056407,0.45088798881261816,0.47452784251312063,0.4381904982608007,0.6067954503274618,0.05261096115577128,0.45933463506458166,0.1617145571513274,0.06327582883991895,0.5886579149968304,0.4770356246620714,0.13241211824074633,0.13741695954384275,0.13783231078321534,0.4429320299683437,0.4914059131080844,0.14397809815533794,0.053938891322476784,0.5293060720986815
1639755426.338,0.05123909147643506,0.05328032128350442,0.02968338591142305,0.4505491377926129,0.48666884743236405,0.050277925093467304,0.049419417915893174,0.2514518983567081,0.14262817737575828,0.5235080960914711,0.24250620113971894,0.5019680338677704,0.278919234155179,0.1441913215273769,0.05611242128903725,0.53231721086566,0.13521932377938128,0.27422681522237435,0.030154563413721237,0.4932182470199547,0.4025622699877409,0.447644911650223,0.4510495478567549,0.47439931154423187,0.44307654636100574,0.6461887707041231,0.05251249667344803,0.486686441509561,0.1676123676591937,0.06099036296478735,0.5911991368974712,0.45083082247289963,0.1373653422116108,0.13709139635050208,0.13747266293253468,0.45299797537198694,0.4927040215364207,0.14460606858714797,0.05416990139980142,0.5302420311748856
1639755441.357,0.05123909147643506,0.05328032128350442,0.02968338591142305,0.4505491377926129,0.48666884743236405,0.050277925093467304,0.049419417915893174,0.2514518983567081,0.14262817737575828,0.5235080960914711,0.24250620113971894,0.5019680338677704,0.278919234155179,0.1441913215273769,0.05611242128903725,0.53231721086566,0.13521932377938128,0.27422681522237435,0.030154563413721237,0.4932182470199547,0.4025622699877409,0.447644911650223,0.4510495478567549,0.47439931154423187,0.44307654636100574,0.6461887707041231,0.05251249667344803,0.486686441509561,0.1676123676591937,0.06099036296478735,0.5911991368974712,0.45083082247289963,0.1373653422116108,0.13709139635050208,0.13747266293253468,0.45299797537198694,0.4927040215364207,0.14460606858714797,0.05416990139980142,0.5302420311748856
1639755456.387,0.05127265299680714,0.05366840439583427,0.029763044306775552,0.4491176466663605,0.4868840231898644,0.05257260971965778,0.05037628188603105,0.25229984111546094,0.14365478370569662,0.5204539666795164,0.24297011460318643,0.5234441700158218,0.28019799283750835,0.1450827368223504,0.056552650178172445,0.5330510817640979,0.13525624738301137,0.2754052592749566,0.027765367176744382,0.4783449946300511,0.3958109470317307,0.44734552579319375,0.4500491918171601,0.5066483785196321,0.47050390845996853,0.6401652159641767,0.053171476737540475,0.44446754821749324,0.16736141951910785,0.06089288589512706,0.5888387242831224,0.47720290247224517,0.13218684899145242,0.1373623016159055,0.13522162048240433,0.4610011325103406,0.49367291580829714,0.1447664475190303,0.05448633328811382,0.5328815579427562
1639755471.418,0.05127265299680714,0.05366840439583427,0.029763044306775552,0.4491176466663605,0.4868840231898644,0.05257260971965778,0.05037628188603105,0.25229984111546094,0.14365478370569662,0.5204539666795164,0.24297011460318643,0.5234441700158218,0.28019799283750835,0.1450827368223504,0.056552650178172445,0.5330510817640979,0.13525624738301137,0.2754052592749566,0.027765367176744382,0.4783449946300511,0.3958109470317307,0.44734552579319375,0.4500491918171601,0.5066483785196321,0.47050390845996853,0.6401652159641767,0.053171476737540475,0.44446754821749324,0.16736141951910785,0.06089288589512706,0.5888387242831224,0.47720290247224517,0.13218684899145242,0.1373623016159055,0.13522162048240433,0.4610011325103406,0.49367291580829714,0.1447664475190303,0.05448633328811382,0.5328815579427562
1639755486.448,0.0508339033865849,0.05395385297035599,0.029689920092614362,0.44909121859582213,0.48572989190415783,0.050392632817338384,0.04931024225864071,0.25431403730041524,0.1441296419967594,0.5215783705850086,0.24207024940096422,0.4932990294824062,0.28210780668079133,0.1458691556423387,0.05645509678159828,0.5335737903493776,0.1346485608602423,0.27380839816109953,0.028340127468465086,0.47013360318667907,0.4304380774129082,0.44716334389212054,0.4499929198461047,0.4929927461126126,0.44623304526376784,0.603423175511938,0.05276228703166137,0.48263235079225586,0.16673188271242592,0.06010563405159953,0.5978018105458385,0.45167152387069476,0.13465807321512852,0.13106213055319507,0.1372018124583081,0.49162133096538696,0.49621877610102383,0.14622757413348958,0.05490261284783361,0.535412543774338
1639755501.489,0.0508339033865849,0.05395385297035599,0.029689920092614362,0.44909121859582213,0.48572989190415783,0.050392632817338384,0.04931024225864071,0.25431403730041524,0.1441296419967594,0.5215783705850086,0.24207024940096422,0.4932990294824062,0.28210780668079133,0.1458691556423387,0.05645509678159828,0.5335737903493776,0.1346485608602423,0.27380839816109953,0.028340127468465086,0.47013360318667907,0.4304380774129082,0.44716334389212054,0.4499929198461047,0.4929927461126126,0.44623304526376784,0.603423175511938,0.05276228703166137,0.48263235079225586,0.16673188271242592,0.06010563405159953,0.5978018105458385,0.45167152387069476,0.13465807321512852,0.13106213055319507,0.1372018124583081,0.49162133096538696,0.49621877610102383,0.14622757413348958,0.05490261284783361,0.535412543774338
1639755516.514,0.051098536134514864,0.05412740129733169,0.029995109877715767,0.4488400723985393,0.48656943395766517,0.051733381601121946,0.051593035947098076,0.2543851820545663,0.14543419227015847,0.5230126188915055,0.24139837767927463,0.48256309347571213,0.2823481513009818,0.14611728058521511,0.056330158127544924,0.5326207695507966,0.13425382934939473,0.27363318725023833,0.028576523746263738,0.516964661558912,0.4049434801773684,0.44709874189247445,0.4503015455815804,0.4645776558792144,0.4469120334569181,0.6284056411684691,0.05222199112167361,0.4757164452617486,0.16270581421123004,0.05633803251225078,0.6001329819743788,0.47760423891166404,0.1349625726203788,0.13680342726936012,0.13704491912711328,0.45226596554038,0.49656197953076847,0.14617547796034036,0.05529910326695989,0.5344997908874507
