"Time","pod:cartservice-w1-86744bdcbd-5nnmw_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-grz28_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jcxwb_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-tm94m_service:frontend_node:worker--3","pod:recommendationservice-w1-5c774597c5-v2flz_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-6clgf_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-24dkn_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-vnm8h_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-dlnmn_service:recommendationservice_node:worker--3","pod:frontend-w2-6646bc856b-szwb9_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-wf594_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-wzzbt_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-44bv8_service:frontend_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-w2jth_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-r44rs_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-bcmfs_service:frontend_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-f2rhk_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-n4cb2_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kckkb_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-lxjr8_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-n9nvb_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-q5wlc_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-j8mqc_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-mdmqb_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-ws2qb_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-g5t6x_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-4j4s7_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-625vs_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-5j929_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-mjx8b_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-x7q6p_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-66565874fb-j5lpm_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-gqv5t_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-qw8ht_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-7cwxw_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-jvtxl_service:productcatalogservice_node:worker--3","pod:currencyservice-w2-649d8c7669-4kl6z_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-qs4p5_service:frontend_node:worker--2.novalocal"
1642150699.434,0.4922791815838202,0.46986018144347624,0.09332274801752029,0.37570901267506335,0.010179486806980631,0.4673396751139371,0.010309134716020048,0.41116999082463057,0.008358215504498006,0.4464064599368783,0.11235711398576638,0.01038195981113111,0.40462843092173983,0.40377418104280194,0.009302930625148084,0.42265591615428877,0.43280728113861533,0.4812786635974996,0.09373876366386066,0.04737510499061644,0.46286830443134486,0.36698080018916107,0.47765625614015006,0.40869593560198697,0.38784104879002435,0.37672558323506317,0.5265406210044137,0.412166019905801,0.009858714764330652,0.44814982133495795,0.09313632902358181,0.09372238650647523,0.40434590428172973,0.41606384876967983,0.3796330685295328,0.07783570233849199,0.514848102337451,0.41428612558188993
1642150714.461,0.495388936764097,0.47286660800484437,0.09310814242017965,0.35257005073443504,0.010280324333544205,0.4715866562723084,0.010226078431955358,0.41482500244722664,0.008832640982286873,0.45594048135417947,0.10849165796121618,0.01040703527133986,0.4073818588117175,0.4060742009115263,0.009310357317148032,0.4521879102910793,0.43551973596121574,0.4843554671340417,0.09372344442565318,0.047290925147790874,0.46769657301435996,0.37635716730410895,0.510260076573232,0.4106894308267438,0.41811304265649796,0.36027895060093634,0.5009959237256771,0.4492018104819029,0.010670297902093739,0.45075398478177864,0.09305848310791646,0.09355739867471531,0.41808448665036974,0.4158583465357871,0.3541630303796562,0.08041021227592436,0.49395664985542076,0.4193842617893189
1642150729.496,0.495388936764097,0.47286660800484437,0.09310814242017965,0.35257005073443504,0.010280324333544205,0.4715866562723084,0.010226078431955358,0.41482500244722664,0.008832640982286873,0.45594048135417947,0.10849165796121618,0.01040703527133986,0.4073818588117175,0.4060742009115263,0.009310357317148032,0.4521879102910793,0.43551973596121574,0.4843554671340417,0.09372344442565318,0.047290925147790874,0.46769657301435996,0.37635716730410895,0.510260076573232,0.4106894308267438,0.41811304265649796,0.36027895060093634,0.5009959237256771,0.4492018104819029,0.010670297902093739,0.45075398478177864,0.09305848310791646,0.09355739867471531,0.41808448665036974,0.4158583465357871,0.3541630303796562,0.08041021227592436,0.49395664985542076,0.4193842617893189
1642150744.523,0.4941439770626314,0.4738589976297745,0.09299891895502774,0.377700794291904,0.010154286044280446,0.47265808594603775,0.01009693734889039,0.4154476227103001,0.008865492599673699,0.4458332637151438,0.11197044990708307,0.010343049562369814,0.4086473094502008,0.40731511132153514,0.00937132411148189,0.4228365118788332,0.43548407685641394,0.4839764708081504,0.09320850764532368,0.04814684935417374,0.468894296187971,0.37829970312280536,0.5068526717850105,0.41199577090253237,0.4204914804846862,0.3715586820569178,0.5090612412189874,0.3998605820490714,0.010756606638823118,0.45108340184307494,0.09313610460645233,0.0938399938962606,0.39867174971114233,0.4035384382556929,0.3808962098963278,0.07740433688731088,0.504951559575993,0.4214456808269899
1642150759.552,0.4941439770626314,0.4738589976297745,0.09299891895502774,0.377700794291904,0.010154286044280446,0.47265808594603775,0.01009693734889039,0.4154476227103001,0.008865492599673699,0.4458332637151438,0.11197044990708307,0.010343049562369814,0.4086473094502008,0.40731511132153514,0.00937132411148189,0.4228365118788332,0.43548407685641394,0.4839764708081504,0.09320850764532368,0.04814684935417374,0.468894296187971,0.37829970312280536,0.5068526717850105,0.41199577090253237,0.4204914804846862,0.3715586820569178,0.5090612412189874,0.3998605820490714,0.010756606638823118,0.45108340184307494,0.09313610460645233,0.0938399938962606,0.39867174971114233,0.4035384382556929,0.3808962098963278,0.07740433688731088,0.504951559575993,0.4214456808269899
1642150774.579,0.4938469630722564,0.47337855321092415,0.09303955708875006,0.36185740171450953,0.010108899301974849,0.47115196309365337,0.010095883604975004,0.41523486558906253,0.00894750181261212,0.41836579118376915,0.10786949006950744,0.010263232179232196,0.40768134342589774,0.40693978592723745,0.009319700943206213,0.4195917242472532,0.4358190912817619,0.4841386169203977,0.09306372548622184,0.04799664230203134,0.46777532915118847,0.36183799555936963,0.5041075724200502,0.4114880086623143,0.4212595223010169,0.3787610957693256,0.5138487161131101,0.41632298643333765,0.010634977564467319,0.45116882603460096,0.09259387440723406,0.09368878230311314,0.42016760686297183,0.4163602955383644,0.38180416812560697,0.08162803829013479,0.4955092677437103,0.45206734366892387
1642150789.602,0.4938469630722564,0.47337855321092415,0.09303955708875006,0.36185740171450953,0.010108899301974849,0.47115196309365337,0.010095883604975004,0.41523486558906253,0.00894750181261212,0.41836579118376915,0.10786949006950744,0.010263232179232196,0.40768134342589774,0.40693978592723745,0.009319700943206213,0.4195917242472532,0.4358190912817619,0.4841386169203977,0.09306372548622184,0.04799664230203134,0.46777532915118847,0.36183799555936963,0.5041075724200502,0.4114880086623143,0.4212595223010169,0.3787610957693256,0.5138487161131101,0.41632298643333765,0.010634977564467319,0.45116882603460096,0.09259387440723406,0.09368878230311314,0.42016760686297183,0.4163602955383644,0.38180416812560697,0.08162803829013479,0.4955092677437103,0.45206734366892387
1642150804.776,0.4944191556157338,0.4729849920978705,0.093144621612089,0.38007797699654444,0.010252190254290718,0.4711044636045698,0.010080402729976946,0.41618440769352,0.009016289751430071,0.44156465512488074,0.1032989582171552,0.010428127959436906,0.40665947849226425,0.40687146714764216,0.009276294656986452,0.43274637398535776,0.4358781839265683,0.48665065649510597,0.09346681779420621,0.04782080078849474,0.46734101907465,0.38028306974888476,0.520224010795643,0.4114547755384014,0.39972029062040926,0.37922077582391794,0.4873992229569666,0.44703286111725826,0.0108686600795241,0.45208521659901546,0.0926455575591964,0.0934829327493512,0.4203633147010666,0.40270320288399153,0.3657134503137538,0.08255637823596965,0.5164173141891337,0.4179093166074041
1642150819.81,0.4944191556157338,0.4729849920978705,0.093144621612089,0.38007797699654444,0.010252190254290718,0.4711044636045698,0.010080402729976946,0.41618440769352,0.009016289751430071,0.44156465512488074,0.1032989582171552,0.010428127959436906,0.40665947849226425,0.40687146714764216,0.009276294656986452,0.43274637398535776,0.4358781839265683,0.48665065649510597,0.09346681779420621,0.04782080078849474,0.46734101907465,0.38028306974888476,0.520224010795643,0.4114547755384014,0.39972029062040926,0.37922077582391794,0.4873992229569666,0.44703286111725826,0.0108686600795241,0.45208521659901546,0.0926455575591964,0.0934829327493512,0.4203633147010666,0.40270320288399153,0.3657134503137538,0.08255637823596965,0.5164173141891337,0.4179093166074041
1642150834.823,0.4924971943414237,0.46934346280404027,0.09382823393959007,0.3782142004863381,0.01015828494563544,0.46701724035963693,0.010046186712625282,0.4132422541751524,0.009051826376419075,0.44564769407011506,0.10926570303307642,0.010346156227715887,0.40420527401077694,0.403426163388425,0.009227545862589517,0.40253101487795323,0.4352567908078737,0.48474227500281675,0.09299117830809966,0.047366476026615395,0.4648517030771724,0.3789350642304472,0.5326137632550215,0.40898277765280266,0.4115034293825448,0.3628855347306332,0.5277269916130419,0.45513382892471127,0.010594843496669499,0.4523478437869297,0.0925999340889457,0.09341831517560184,0.41933279450017447,0.4170680969752617,0.38146191372909644,0.08235726068847127,0.49815016139801704,0.45249112151213633
1642150849.838,0.4924971943414237,0.46934346280404027,0.09382823393959007,0.3782142004863381,0.01015828494563544,0.46701724035963693,0.010046186712625282,0.4132422541751524,0.009051826376419075,0.44564769407011506,0.10926570303307642,0.010346156227715887,0.40420527401077694,0.403426163388425,0.009227545862589517,0.40253101487795323,0.4352567908078737,0.48474227500281675,0.09299117830809966,0.047366476026615395,0.4648517030771724,0.3789350642304472,0.5326137632550215,0.40898277765280266,0.4115034293825448,0.3628855347306332,0.5277269916130419,0.45513382892471127,0.010594843496669499,0.4523478437869297,0.0925999340889457,0.09341831517560184,0.41933279450017447,0.4170680969752617,0.38146191372909644,0.08235726068847127,0.49815016139801704,0.45249112151213633
1642150864.854,0.48944976387230804,0.47001559773519774,0.09395436906354404,0.37870094227898266,0.010111991611615651,0.4675906379156852,0.010110601342337855,0.4131451021403848,0.009024296286406514,0.4205860870676833,0.11651771124694785,0.010501657913635946,0.403905802246673,0.4044863051218104,0.009314644316584384,0.4496405369363238,0.4336692921864165,0.4851863960603137,0.09393711363810058,0.046844332288376436,0.46394938639687033,0.3789266753659294,0.49310064325533953,0.40979103239850373,0.423000548267214,0.3790604832934133,0.5253622973299839,0.44387541623957394,0.009989877894228966,0.45175472437558656,0.09302495388298548,0.09423078273236261,0.4049501451013069,0.416852203948994,0.38147836929854495,0.08266332331451631,0.4843681593885336,0.44941217908293163
1642150879.869,0.48944976387230804,0.47001559773519774,0.09395436906354404,0.37870094227898266,0.010111991611615651,0.4675906379156852,0.010110601342337855,0.4131451021403848,0.009024296286406514,0.4205860870676833,0.11651771124694785,0.010501657913635946,0.403905802246673,0.4044863051218104,0.009314644316584384,0.4496405369363238,0.4336692921864165,0.4851863960603137,0.09393711363810058,0.046844332288376436,0.46394938639687033,0.3789266753659294,0.49310064325533953,0.40979103239850373,0.423000548267214,0.3790604832934133,0.5253622973299839,0.44387541623957394,0.009989877894228966,0.45175472437558656,0.09302495388298548,0.09423078273236261,0.4049501451013069,0.416852203948994,0.38147836929854495,0.08266332331451631,0.4843681593885336,0.44941217908293163
1642150894.912,0.48683249514424204,0.46990568553737727,0.09384702501403401,0.37842253739993387,0.010228706582020842,0.4666568044662537,0.01012757273734838,0.41359897157320985,0.009027167019754562,0.44373104950388736,0.11329953104034746,0.010369702253279352,0.4039538587167568,0.40386518390397014,0.009231627952528035,0.43947522311873966,0.4317246786164079,0.4827921830543688,0.09409678363844612,0.04634380590187004,0.4633250436507108,0.37808314771738305,0.4689256834505212,0.4089529898586757,0.38740712719710196,0.3786899225757275,0.5115118347099007,0.400158958048946,0.01034612272099069,0.4501759547392371,0.09274022782865357,0.0948965489151899,0.4185624182374632,0.4164880762159713,0.37503926047179137,0.082967186104224,0.49865895908916813,0.41303453049976724
