"Time","pod:frontend-w3-777d8d5dcb-zrnwc_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-5vb4w_service:productcatalogservice_node:worker--4","pod:adservice-w1-76766bdfb6-qq5xq_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-h275v_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-p8zhj_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-4z82g_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-tjcsd_service:frontend_node:worker--4","pod:currencyservice-w1-649d8c7669-mwhqk_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-bgzds_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-7qdsh_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-2c98m_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-rhww5_service:frontend_node:worker--4","pod:redis-cart-w1-5fdf77f88c-ps88d_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-xzhlg_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-h4pdt_service:currencyservice_node:worker--4","pod:currencyservice-w4-656689488c-s2xtn_service:currencyservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-2nbmz_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-xkc4b_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-wvr5l_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-zvp6x_service:frontend_node:worker--3.novalocal","pod:cartservice-w1-6d5d8bb6bc-5zczc_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-zz5cd_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-2hgsb_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-zd4gg_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-27qd2_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-8hvbp_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-2chnc_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-l4p97_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-p9j56_service:frontend_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-gpqzk_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-2h9hk_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-4pvk4_service:frontend_node:worker--2.novalocal","pod:frontend-w2-599b6846df-ls6zx_service:frontend_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-5pj9g_service:frontend_node:worker--4","pod:frontend-w2-599b6846df-hrnz5_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-gqkcx_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-4877t_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-g44mc_service:frontend_node:worker--1.novalocal"
1642116305.897,0.4078194857264836,0.07834534773408952,0.5792878083621466,0.44148654536830223,0.3940689031856562,0.47586578363165366,0.3783813321233709,0.6430179047072133,0.011010555859479448,0.08914242993335539,0.414159118671496,0.38587743302614363,0.044441243699413914,0.40895093911065306,0.43196500728376275,0.4299626660372845,0.008769625129741877,0.11670508670795915,0.4375182047726549,0.4020889146833107,0.529415512241205,0.11820911756088093,0.0108009482625278,0.011352143271355619,0.009550223083094226,0.4756677595009061,0.09530877649401719,0.4116448973071166,0.38034700460741133,0.1201333375682599,0.43981940060810043,0.39046114738768706,0.39681864857247107,0.3827344435642418,0.38755453697769576,0.47764531716002767,0.009053257714356007,0.5211481470253355
1642116320.925,0.4078194857264836,0.07834534773408952,0.5792878083621466,0.44148654536830223,0.3940689031856562,0.47586578363165366,0.3783813321233709,0.6430179047072133,0.011010555859479448,0.08914242993335539,0.414159118671496,0.38587743302614363,0.044441243699413914,0.40895093911065306,0.43196500728376275,0.4299626660372845,0.008769625129741877,0.11670508670795915,0.4375182047726549,0.4020889146833107,0.529415512241205,0.11820911756088093,0.0108009482625278,0.011352143271355619,0.009550223083094226,0.4756677595009061,0.09530877649401719,0.4116448973071166,0.38034700460741133,0.1201333375682599,0.43981940060810043,0.39046114738768706,0.39681864857247107,0.3827344435642418,0.38755453697769576,0.47764531716002767,0.009053257714356007,0.5211481470253355
1642116335.95,0.40925892410841147,0.0815564449374194,0.5788830914677958,0.44396330585586746,0.39468031944872767,0.4779599917640338,0.3786587551138478,0.6177092726525752,0.010492325897721148,0.08910488275532023,0.4150669423430673,0.3860755652112696,0.04539419583827156,0.4100619715557091,0.41998194055683524,0.43009566695248214,0.008740985056086756,0.12131740253136863,0.43940726415721265,0.40287109773553254,0.5394729369811339,0.11316561618186648,0.010849031079138491,0.010529917333049497,0.00954059297324017,0.47837284231847377,0.09491468814212481,0.4113268545678965,0.3812430298351027,0.12002717451230199,0.44149152801319724,0.39187786873633024,0.398515923590232,0.3825302417990564,0.3887148070580134,0.4800685410768275,0.00896616251257502,0.5635101104222605
1642116350.994,0.40925892410841147,0.0815564449374194,0.5788830914677958,0.44396330585586746,0.39468031944872767,0.4779599917640338,0.3786587551138478,0.6177092726525752,0.010492325897721148,0.08910488275532023,0.4150669423430673,0.3860755652112696,0.04539419583827156,0.4100619715557091,0.41998194055683524,0.43009566695248214,0.008740985056086756,0.12131740253136863,0.43940726415721265,0.40287109773553254,0.5394729369811339,0.11316561618186648,0.010849031079138491,0.010529917333049497,0.00954059297324017,0.47837284231847377,0.09491468814212481,0.4113268545678965,0.3812430298351027,0.12002717451230199,0.44149152801319724,0.39187786873633024,0.398515923590232,0.3825302417990564,0.3887148070580134,0.4800685410768275,0.00896616251257502,0.5635101104222605
1642116366.016,0.4096006666470424,0.08153993203105252,0.575910313939981,0.4450266360010434,0.3954591167171593,0.47899799824610106,0.378199948197558,0.598619050385306,0.010412657041694704,0.08902250464547229,0.41463880180419954,0.38610695450936594,0.04469267942115781,0.4101122778009365,0.43124044589838695,0.4285743753768715,0.00867428511624526,0.1210425360935661,0.44089577097304583,0.40326813722005256,0.5543467345675548,0.11780459884303413,0.010505105673913731,0.010285723228528432,0.009656755125853417,0.4790016795298848,0.09481422258460807,0.4085450514415162,0.38012029556501314,0.11763633276846475,0.4425812299437204,0.3924008252232263,0.39929226119340766,0.3645666658053464,0.38916584480870364,0.48010180819824994,0.00891930455510238,0.5015874576913186
1642116381.051,0.4096006666470424,0.08153993203105252,0.575910313939981,0.4450266360010434,0.3954591167171593,0.47899799824610106,0.378199948197558,0.598619050385306,0.010412657041694704,0.08902250464547229,0.41463880180419954,0.38610695450936594,0.04469267942115781,0.4101122778009365,0.43124044589838695,0.4285743753768715,0.00867428511624526,0.1210425360935661,0.44089577097304583,0.40326813722005256,0.5543467345675548,0.11780459884303413,0.010505105673913731,0.010285723228528432,0.009656755125853417,0.4790016795298848,0.09481422258460807,0.4085450514415162,0.38012029556501314,0.11763633276846475,0.4425812299437204,0.3924008252232263,0.39929226119340766,0.3645666658053464,0.38916584480870364,0.48010180819824994,0.00891930455510238,0.5015874576913186
1642116396.066,0.410894387712546,0.08180034599681962,0.4945987452675,0.4455425406508824,0.39625282500057796,0.4805534104019476,0.3781201162122577,0.6182296218490914,0.010230666102268823,0.0892283259214245,0.41682019523645625,0.3642993517258795,0.045751336404777805,0.4119738160588301,0.4307470787473232,0.4288796913536018,0.008705979551110993,0.1112001709150416,0.4412949556936553,0.4041294998813757,0.5533779428041954,0.11464144098990925,0.010961739268284724,0.010404832674888783,0.009758855254748417,0.48153638274926486,0.09430978720250224,0.4284767012482792,0.35829857430077244,0.11413713677468373,0.44298921970340077,0.3924334184510307,0.3996785653873655,0.3794708969134526,0.3896367424649022,0.4829452804447729,0.009108878967414956,0.5152419519081031
1642116411.098,0.410894387712546,0.08180034599681962,0.4945987452675,0.4455425406508824,0.39625282500057796,0.4805534104019476,0.3781201162122577,0.6182296218490914,0.010230666102268823,0.0892283259214245,0.41682019523645625,0.3642993517258795,0.045751336404777805,0.4119738160588301,0.4307470787473232,0.4288796913536018,0.008705979551110993,0.1112001709150416,0.4412949556936553,0.4041294998813757,0.5533779428041954,0.11464144098990925,0.010961739268284724,0.010404832674888783,0.009758855254748417,0.48153638274926486,0.09430978720250224,0.4284767012482792,0.35829857430077244,0.11413713677468373,0.44298921970340077,0.3924334184510307,0.3996785653873655,0.3794708969134526,0.3896367424649022,0.4829452804447729,0.009108878967414956,0.5152419519081031
1642116426.128,0.4122622772954626,0.08183575376243801,0.5493395862574315,0.44605997022529764,0.3967906917009649,0.4830298438840725,0.378021485956053,0.6274167427546369,0.01009170952850371,0.08926596395908093,0.4178255854873347,0.36871167822125017,0.04455256189677899,0.411668065682052,0.4308795086348224,0.429298625245864,0.00879177391843055,0.11016931810718403,0.441858599181544,0.40584536873407123,0.5659739089133294,0.11794419897556024,0.010339363574422725,0.01042881453434726,0.009673499693488134,0.48285960183869003,0.09470375092144018,0.4297624589102827,0.3800274911444513,0.11952308060384707,0.44388272556899167,0.3934679288066864,0.40004006959594124,0.38029911963877566,0.3904869832664398,0.4845937089395601,0.00906154797430221,0.5394458221008925
1642116441.168,0.4122622772954626,0.08183575376243801,0.5493395862574315,0.44605997022529764,0.3967906917009649,0.4830298438840725,0.378021485956053,0.6274167427546369,0.01009170952850371,0.08926596395908093,0.4178255854873347,0.36871167822125017,0.04455256189677899,0.411668065682052,0.4308795086348224,0.429298625245864,0.00879177391843055,0.11016931810718403,0.441858599181544,0.40584536873407123,0.5659739089133294,0.11794419897556024,0.010339363574422725,0.01042881453434726,0.009673499693488134,0.48285960183869003,0.09470375092144018,0.4297624589102827,0.3800274911444513,0.11952308060384707,0.44388272556899167,0.3934679288066864,0.40004006959594124,0.38029911963877566,0.3904869832664398,0.4845937089395601,0.00906154797430221,0.5394458221008925
1642116456.187,0.41008878916416686,0.07802790728203084,0.5323740425540744,0.4439606049083771,0.3958968251380584,0.48088247880371504,0.37835641653634006,0.6206391036829555,0.010383380289339113,0.0889822427810506,0.41585610356104896,0.3854480338984277,0.04411805582668568,0.4105911667662552,0.43264505156663474,0.4178485492110212,0.008515052760430328,0.11191019360630416,0.44113158083209036,0.40398920166310026,0.5657562680684668,0.1101911495885074,0.010846318124744707,0.011160723967024796,0.009582737083948797,0.47950707272300397,0.09394575887931293,0.4138082791935466,0.3583372933333822,0.11986908128989596,0.44366526455081867,0.3923831738142341,0.39955228876621374,0.3815253018098128,0.38938257699204437,0.48214974282716555,0.009069314108793955,0.5669835566111718
1642116471.223,0.41008878916416686,0.07802790728203084,0.5323740425540744,0.4439606049083771,0.3958968251380584,0.48088247880371504,0.37835641653634006,0.6206391036829555,0.010383380289339113,0.0889822427810506,0.41585610356104896,0.3854480338984277,0.04411805582668568,0.4105911667662552,0.43264505156663474,0.4178485492110212,0.008515052760430328,0.11191019360630416,0.44113158083209036,0.40398920166310026,0.5657562680684668,0.1101911495885074,0.010846318124744707,0.011160723967024796,0.009582737083948797,0.47950707272300397,0.09394575887931293,0.4138082791935466,0.3583372933333822,0.11986908128989596,0.44366526455081867,0.3923831738142341,0.39955228876621374,0.3815253018098128,0.38938257699204437,0.48214974282716555,0.009069314108793955,0.5669835566111718
1642116486.252,0.40929977291552777,0.08203233949235264,0.5760670140017409,0.44485024529070977,0.3958810825010597,0.4789844527652415,0.37790140867874117,0.6063757210764799,0.009848405459814887,0.08853854162623088,0.4154683179313511,0.37820090165479436,0.04588959330225322,0.4095352998588884,0.43224064818569646,0.4315549069561292,0.008756372099887,0.11549742552126203,0.44159182531482477,0.40273443754115895,0.5422041866305446,0.1150301072721803,0.010209507580212288,0.011175237724700957,0.009641318460710566,0.4783526125865125,0.09329405037436336,0.4289105071072019,0.3798422983106704,0.12082624308784629,0.444079669528593,0.3926763867733137,0.3996997051397844,0.3814965140832207,0.38932899164422136,0.4803656721522525,0.008886392573473373,0.5256648809341615
1642116501.286,0.40929977291552777,0.08203233949235264,0.5760670140017409,0.44485024529070977,0.3958810825010597,0.4789844527652415,0.37790140867874117,0.6063757210764799,0.009848405459814887,0.08853854162623088,0.4154683179313511,0.37820090165479436,0.04588959330225322,0.4095352998588884,0.43224064818569646,0.4315549069561292,0.008756372099887,0.11549742552126203,0.44159182531482477,0.40273443754115895,0.5422041866305446,0.1150301072721803,0.010209507580212288,0.011175237724700957,0.009641318460710566,0.4783526125865125,0.09329405037436336,0.4289105071072019,0.3798422983106704,0.12082624308784629,0.444079669528593,0.3926763867733137,0.3996997051397844,0.3814965140832207,0.38932899164422136,0.4803656721522525,0.008886392573473373,0.5256648809341615
