"Time","pod:frontend-w1-777d8d5dcb-cm9tg_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-mqbzf_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-xp7hk_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-d7c8j_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-8sm5g_service:recommendationservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-r9gwc_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-6j7zv_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-6646bc856b-vrcwl_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-5bbcb977f8-fl5b4_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-f82gb_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-vdsd8_service:productcatalogservice_node:worker--2","pod:currencyservice-w1-6f8d8654c5-29rt7_service:currencyservice_node:worker--1.novalocal","pod:frontend-w4-599b6846df-wvz4b_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-czz7x_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-gs464_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-r8cw1_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-w4lc8_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-pxskf_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-f29s5_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-lk9r8_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w3-649d8c7669-rkj9j_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-74sh4_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-qnwd9_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-h4lnh_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-qqn8r_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w1-59ff89795c-675p2_service:cartservice_node:worker--1.novalocal","pod:frontend-w4-599b6846df-jnflr_service:frontend_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-tkkcj_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-vkwx5_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-qwkbt_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-5k6bx_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-xcqgc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-2xlhr_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-zn6q4_service:currencyservice_node:worker--2","pod:currencyservice-w2-656689488c-zn9qt_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-xhbx4_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-j6bvx_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-8r2ks_service:currencyservice_node:worker--4.novalocal"
1642086175.414,0.4754779441324699,0.10310437641154166,0.045567130137319424,0.3652348507308586,0.009054876124475902,0.11458267191845081,0.009563055719794062,0.4434111571495341,0.0098793796244913,0.3585787694378193,0.08001304928559744,0.5351877130584406,0.38659929092946904,0.08531680107865236,0.0098404625121963,0.4150321735288086,0.3568425377095768,0.45624190533370346,0.42600052600684457,0.4279993179784146,0.48467643130652227,0.4209860340479175,0.00970866499789182,0.45757659016496377,0.011622878109259325,0.5271660172230943,0.3844518285191132,0.4825518635621673,0.10200244811621242,0.5133746198315168,0.381630023820046,0.3776018895550268,0.10301701824132684,0.400883938134499,0.4175052247017007,0.35019561081688066,0.4162872986823132,0.4260226969948955
1642086190.445,0.4754779441324699,0.10310437641154166,0.045567130137319424,0.3652348507308586,0.009054876124475902,0.11458267191845081,0.009563055719794062,0.4434111571495341,0.0098793796244913,0.3585787694378193,0.08001304928559744,0.5351877130584406,0.38659929092946904,0.08531680107865236,0.0098404625121963,0.4150321735288086,0.3568425377095768,0.45624190533370346,0.42600052600684457,0.4279993179784146,0.48467643130652227,0.4209860340479175,0.00970866499789182,0.45757659016496377,0.011622878109259325,0.5271660172230943,0.3844518285191132,0.4825518635621673,0.10200244811621242,0.5133746198315168,0.381630023820046,0.3776018895550268,0.10301701824132684,0.400883938134499,0.4175052247017007,0.35019561081688066,0.4162872986823132,0.4260226969948955
1642086205.469,0.47470511306846197,0.10311485046259118,0.045677817961900014,0.3617765806358265,0.009060722280113655,0.11751008010191985,0.009364453050090975,0.4348089525722368,0.009912696805620754,0.3662239762651935,0.07974518596186701,0.5352704970293141,0.38609600712255004,0.08518544976156692,0.009910635561425832,0.3980042454613762,0.37690577871326847,0.48731451314378615,0.4532948149567312,0.4283545988027244,0.4817043167172522,0.42185386163825755,0.009684326702876887,0.3933703593046976,0.011575615418988824,0.5263466983819844,0.3845869319267112,0.4802212682478101,0.10217909622892703,0.510094298911631,0.3812713558910362,0.37815723437788096,0.10201684519655993,0.41449830045049274,0.41619398629096244,0.3785348833369815,0.420240924080069,0.4276973320356087
1642086220.509,0.47470511306846197,0.10311485046259118,0.045677817961900014,0.3617765806358265,0.009060722280113655,0.11751008010191985,0.009364453050090975,0.4348089525722368,0.009912696805620754,0.3662239762651935,0.07974518596186701,0.5352704970293141,0.38609600712255004,0.08518544976156692,0.009910635561425832,0.3980042454613762,0.37690577871326847,0.48731451314378615,0.4532948149567312,0.4283545988027244,0.4817043167172522,0.42185386163825755,0.009684326702876887,0.3933703593046976,0.011575615418988824,0.5263466983819844,0.3845869319267112,0.4802212682478101,0.10217909622892703,0.510094298911631,0.3812713558910362,0.37815723437788096,0.10201684519655993,0.41449830045049274,0.41619398629096244,0.3785348833369815,0.420240924080069,0.4276973320356087
1642086235.636,0.47152722791634394,0.10281739651465949,0.045200337955797566,0.3647100878348345,0.008837492509240642,0.11158142576753358,0.009398936372358153,0.44402162350469865,0.009945831114807773,0.3643726663170519,0.07953640608576992,0.5326254121404431,0.38368858554555824,0.08491782026111608,0.009926816071629704,0.39182974617892274,0.37540237440852137,0.4822107861543122,0.4529778769431849,0.42602690169694907,0.5215523041677517,0.4195596928116179,0.009669529290212194,0.42157016388378443,0.01056972099380121,0.522450803871089,0.3828904664613728,0.47631539777101045,0.10197903115770773,0.5092713805716693,0.37959955994349875,0.37714382403882507,0.10122721644084892,0.4006114836321154,0.3770169023784303,0.376583504168455,0.4524996329391511,0.4247985467362855
1642086250.669,0.47152722791634394,0.10281739651465949,0.045200337955797566,0.3647100878348345,0.008837492509240642,0.11158142576753358,0.009398936372358153,0.44402162350469865,0.009945831114807773,0.3643726663170519,0.07953640608576992,0.5326254121404431,0.38368858554555824,0.08491782026111608,0.009926816071629704,0.39182974617892274,0.37540237440852137,0.4822107861543122,0.4529778769431849,0.42602690169694907,0.5215523041677517,0.4195596928116179,0.009669529290212194,0.42157016388378443,0.01056972099380121,0.522450803871089,0.3828904664613728,0.47631539777101045,0.10197903115770773,0.5092713805716693,0.37959955994349875,0.37714382403882507,0.10122721644084892,0.4006114836321154,0.3770169023784303,0.376583504168455,0.4524996329391511,0.4247985467362855
1642086265.686,0.4713837436590355,0.10306437065299082,0.045335895077583295,0.37097951917674726,0.009048367518784578,0.12099377036868492,0.009383339442094128,0.4451521212489595,0.010065819590499864,0.33933824587712463,0.07918468715431794,0.5314741320644567,0.38428596979067176,0.08492676815043315,0.009924774013022669,0.4123430022288187,0.3637314295455198,0.5026569612028351,0.4564649575336108,0.42630493294687355,0.5227198130136677,0.4199315161409496,0.009673011301961689,0.42411906906683916,0.011420820426056561,0.5229320534003314,0.38272761948878137,0.4769115277220551,0.10149757459790418,0.48854217599962846,0.3801494113130645,0.37657791651517725,0.10083924235595441,0.41168200205273847,0.41467796816819835,0.3758554297459942,0.41346017786574446,0.42496198065147583
1642086280.701,0.4713837436590355,0.10306437065299082,0.045335895077583295,0.37097951917674726,0.009048367518784578,0.12099377036868492,0.009383339442094128,0.4451521212489595,0.010065819590499864,0.33933824587712463,0.07918468715431794,0.5314741320644567,0.38428596979067176,0.08492676815043315,0.009924774013022669,0.4123430022288187,0.3637314295455198,0.5026569612028351,0.4564649575336108,0.42630493294687355,0.5227198130136677,0.4199315161409496,0.009673011301961689,0.42411906906683916,0.011420820426056561,0.5229320534003314,0.38272761948878137,0.4769115277220551,0.10149757459790418,0.48854217599962846,0.3801494113130645,0.37657791651517725,0.10083924235595441,0.41168200205273847,0.41467796816819835,0.3758554297459942,0.41346017786574446,0.42496198065147583
1642086295.721,0.4716908481047152,0.10245700728148012,0.04535204567526779,0.34919349980869663,0.008885540399817194,0.1127792438199828,0.009358350788586095,0.41892005087961953,0.009977011326681672,0.33888872464084796,0.07780449181918997,0.5318939641877836,0.38432953815672743,0.08517193839523832,0.009910678153644641,0.41239602982030166,0.3742816847826099,0.5232418984682442,0.432888027171372,0.4251912270939554,0.5059218447036579,0.42052306094264014,0.009619343924268407,0.42466933814097135,0.01158616989879441,0.522686596350409,0.38235919176595273,0.4762552932243254,0.1014562833004288,0.48531685812318603,0.38016333089009813,0.37661926181842686,0.10098294396312665,0.41200340317498774,0.3889809088203289,0.37557119728995114,0.4258688934336912,0.42642128491482834
1642086310.74,0.4716908481047152,0.10245700728148012,0.04535204567526779,0.34919349980869663,0.008885540399817194,0.1127792438199828,0.009358350788586095,0.41892005087961953,0.009977011326681672,0.33888872464084796,0.07780449181918997,0.5318939641877836,0.38432953815672743,0.08517193839523832,0.009910678153644641,0.41239602982030166,0.3742816847826099,0.5232418984682442,0.432888027171372,0.4251912270939554,0.5059218447036579,0.42052306094264014,0.009619343924268407,0.42466933814097135,0.01158616989879441,0.522686596350409,0.38235919176595273,0.4762552932243254,0.1014562833004288,0.48531685812318603,0.38016333089009813,0.37661926181842686,0.10098294396312665,0.41200340317498774,0.3889809088203289,0.37557119728995114,0.4258688934336912,0.42642128491482834
1642086325.766,0.4749415296162268,0.10273290015645642,0.04583007658568605,0.35924650506808314,0.00850008183825944,0.11422837009392292,0.009363680175269921,0.4228323570205481,0.010015677804329801,0.36433820617503454,0.07933435098428081,0.5340148201949544,0.38551734514820957,0.08527169032328373,0.00991948409800364,0.41318207046019656,0.3752586833532333,0.49270808834774393,0.4446183581260382,0.42634338951907824,0.4845956355471356,0.42113879206637583,0.009733858724051152,0.4558985709254316,0.011004158270862818,0.5253128333328485,0.38359377308970344,0.4794529178773168,0.10175941335472014,0.50329329841897,0.3808492516854146,0.3778333623763233,0.10206513770503936,0.4010141614240245,0.41546728886990847,0.3749366564517205,0.4403253486286303,0.4275644211728895
1642086340.796,0.4749415296162268,0.10273290015645642,0.04583007658568605,0.35924650506808314,0.00850008183825944,0.11422837009392292,0.009363680175269921,0.4228323570205481,0.010015677804329801,0.36433820617503454,0.07933435098428081,0.5340148201949544,0.38551734514820957,0.08527169032328373,0.00991948409800364,0.41318207046019656,0.3752586833532333,0.49270808834774393,0.4446183581260382,0.42634338951907824,0.4845956355471356,0.42113879206637583,0.009733858724051152,0.4558985709254316,0.011004158270862818,0.5253128333328485,0.38359377308970344,0.4794529178773168,0.10175941335472014,0.50329329841897,0.3808492516854146,0.3778333623763233,0.10206513770503936,0.4010141614240245,0.41546728886990847,0.3749366564517205,0.4403253486286303,0.4275644211728895
1642086355.837,0.4758498067344582,0.1028159631901567,0.04602863765176248,0.3729075597979568,0.008892573359256688,0.11968630496266938,0.00941165299855523,0.4318943579423427,0.00995928736645385,0.365315546645886,0.07958722699643485,0.5362969292719266,0.38689286049167315,0.08632244823891372,0.009798648456855892,0.40282698696172625,0.3504973540450449,0.5265318053019791,0.4618157694025766,0.42818121226569705,0.4805586112207144,0.4217627019531216,0.009644968211799464,0.4508602904149268,0.010288509409680159,0.5276377368338211,0.3860631335381299,0.4814195010320389,0.10162875772823059,0.5099531614198177,0.38299276652237835,0.3792482470957447,0.10165002522430233,0.3990867661781673,0.41556439052580735,0.3591824824044957,0.43269869067319994,0.42938574106229677
1642086370.88,0.4758498067344582,0.1028159631901567,0.04602863765176248,0.3729075597979568,0.008892573359256688,0.11968630496266938,0.00941165299855523,0.4318943579423427,0.00995928736645385,0.365315546645886,0.07958722699643485,0.5362969292719266,0.38689286049167315,0.08632244823891372,0.009798648456855892,0.40282698696172625,0.3504973540450449,0.5265318053019791,0.4618157694025766,0.42818121226569705,0.4805586112207144,0.4217627019531216,0.009644968211799464,0.4508602904149268,0.010288509409680159,0.5276377368338211,0.3860631335381299,0.4814195010320389,0.10162875772823059,0.5099531614198177,0.38299276652237835,0.3792482470957447,0.10165002522430233,0.3990867661781673,0.41556439052580735,0.3591824824044957,0.43269869067319994,0.42938574106229677
