"Time","pod:productcatalogservice-w1-66565874fb-hf4px_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-fwngf_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-57cht_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-98vth_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-c58gg_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-jnpqz_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-xgkgk_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-qj624_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-xqz6m_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-k77sf_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-x4png_service:recommendationservice_node:worker--2","pod:recommendationservice-w4-5c774597c5-k6j92_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-75cr9_service:currencyservice_node:worker--2","pod:currencyservice-w2-656689488c-wl7gn_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-lcl78_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-d5ng9_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-8tlxq_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-fkbpj_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-sr55r_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-jdwlr_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-7zspx_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-fp2qp_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-mr728_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-4xw8p_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-dlmnv_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-rbts5_service:currencyservice_node:worker--3.novalocal","pod:adservice-w1-9f97cf96-9hcrx_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-t2pj7_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-4ncph_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-ph5m6_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-cb78n_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-gqjk7_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-pz5x7_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-sm27l_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-6d9wv_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-pjr8c_service:frontend_node:worker--2","pod:cartservice-w1-59ff89795c-wfxrt_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-qsjb9_service:recommendationservice_node:worker--1.novalocal"
1642083566.703,0.1056769369749021,0.497178398351792,0.4293217149288516,0.4200825166568365,0.37824503765219436,0.08500787389535336,0.47751034519423813,0.010433938981461062,0.04532278917571993,0.3651960921437938,0.00911933378792143,0.009302752623405242,0.4063625796814031,0.4056374113934107,0.3785578658379286,0.48892756210407057,0.4252433779235122,0.3948202507099635,0.40817153691582625,0.08316812233921303,0.1126198570733602,0.41288904792390446,0.4088271941857533,0.10496041741140136,0.3648085540789627,0.47035908093581524,0.5033019434514046,0.010238990277099373,0.4118426752807175,0.011076158880465599,0.3752807260868352,0.37380059149669215,0.3695157409346102,0.5344144941126948,0.10398584653950738,0.3650622242195468,0.5170139507947367,0.010166852924307484
1642083581.721,0.1056769369749021,0.497178398351792,0.4293217149288516,0.4200825166568365,0.37824503765219436,0.08500787389535336,0.47751034519423813,0.010433938981461062,0.04532278917571993,0.3651960921437938,0.00911933378792143,0.009302752623405242,0.4063625796814031,0.4056374113934107,0.3785578658379286,0.48892756210407057,0.4252433779235122,0.3948202507099635,0.40817153691582625,0.08316812233921303,0.1126198570733602,0.41288904792390446,0.4088271941857533,0.10496041741140136,0.3648085540789627,0.47035908093581524,0.5033019434514046,0.010238990277099373,0.4118426752807175,0.011076158880465599,0.3752807260868352,0.37380059149669215,0.3695157409346102,0.5344144941126948,0.10398584653950738,0.3650622242195468,0.5170139507947367,0.010166852924307484
1642083596.739,0.10537360698511758,0.5125200914560367,0.41525443602212314,0.44004365785793476,0.37821233877748794,0.08458747868344642,0.47791739411810374,0.010426671249557446,0.0453356237451221,0.3665823956268524,0.00903643000915921,0.009261216167543301,0.39470560812090827,0.40494520922837546,0.378588404847627,0.4991946514745368,0.42038422846400914,0.39429314037586705,0.4070478638808018,0.07943799473327066,0.11219166091963981,0.4136975423406666,0.4100546296428154,0.10496051254750544,0.36596363157268785,0.49027632084240413,0.4976060174938228,0.010180914138106784,0.4157783155932974,0.011008547602440978,0.3767722773107083,0.37512436666368854,0.37000407789762013,0.5349118484814004,0.10463547338797166,0.3657526484952323,0.5153201176792568,0.010262677613651912
1642083611.754,0.10537360698511758,0.5125200914560367,0.41525443602212314,0.44004365785793476,0.37821233877748794,0.08458747868344642,0.47791739411810374,0.010426671249557446,0.0453356237451221,0.3665823956268524,0.00903643000915921,0.009261216167543301,0.39470560812090827,0.40494520922837546,0.378588404847627,0.4991946514745368,0.42038422846400914,0.39429314037586705,0.4070478638808018,0.07943799473327066,0.11219166091963981,0.4136975423406666,0.4100546296428154,0.10496051254750544,0.36596363157268785,0.49027632084240413,0.4976060174938228,0.010180914138106784,0.4157783155932974,0.011008547602440978,0.3767722773107083,0.37512436666368854,0.37000407789762013,0.5349118484814004,0.10463547338797166,0.3657526484952323,0.5153201176792568,0.010262677613651912
1642083626.774,0.10466914864550109,0.5268779914886756,0.44993120113473256,0.4442568826438064,0.38189993033472286,0.08406100506771136,0.48532337409523524,0.010225507863561774,0.046861902415690604,0.35857743799622127,0.009049844099762113,0.009214543810000761,0.410496670644163,0.39411893855682056,0.38309935519588056,0.4914233215150734,0.4265196593949334,0.3968971850944561,0.38135394910740844,0.08287901845168205,0.11392153985857592,0.41904226508260345,0.41014663729713263,0.10412679862699806,0.350363622043432,0.48786916129888686,0.5078433224238922,0.010183881340662164,0.44201087097039726,0.011410581617895856,0.3795287155995096,0.37550268993720015,0.3716578733374694,0.544782788346778,0.10380251180967714,0.37197295093740285,0.529979087146234,0.01011105804466079
1642083641.793,0.10466914864550109,0.5268779914886756,0.44993120113473256,0.4442568826438064,0.38189993033472286,0.08406100506771136,0.48532337409523524,0.010225507863561774,0.046861902415690604,0.35857743799622127,0.009049844099762113,0.009214543810000761,0.410496670644163,0.39411893855682056,0.38309935519588056,0.4914233215150734,0.4265196593949334,0.3968971850944561,0.38135394910740844,0.08287901845168205,0.11392153985857592,0.41904226508260345,0.41014663729713263,0.10412679862699806,0.350363622043432,0.48786916129888686,0.5078433224238922,0.010183881340662164,0.44201087097039726,0.011410581617895856,0.3795287155995096,0.37550268993720015,0.3716578733374694,0.544782788346778,0.10380251180967714,0.37197295093740285,0.529979087146234,0.01011105804466079
1642083656.808,0.10454954898967746,0.5249966620408331,0.4479579668024163,0.4154429995734509,0.3836838844739388,0.0831619370815843,0.4846496788197674,0.010283348119886033,0.04657323987610586,0.3715824989152198,0.009061716112277182,0.009328162492636089,0.41593853421896076,0.41493902916263264,0.3838152728938363,0.48466932146590247,0.4308087377982358,0.40467003841272586,0.4179900170857328,0.0821322821885232,0.1131823362502449,0.42466034888520177,0.42249385663311156,0.10430416478474396,0.3711567246676486,0.5053667553013359,0.5081312607771938,0.010177114904135023,0.45507692213052003,0.010786545842573953,0.38130119891571645,0.38045095379967636,0.3756161435824238,0.5462490548466894,0.1033512541187774,0.3710818745220035,0.5328639002314451,0.010274331872816992
1642083671.833,0.10454954898967746,0.5249966620408331,0.4479579668024163,0.4154429995734509,0.3836838844739388,0.0831619370815843,0.4846496788197674,0.010283348119886033,0.04657323987610586,0.3715824989152198,0.009061716112277182,0.009328162492636089,0.41593853421896076,0.41493902916263264,0.3838152728938363,0.48466932146590247,0.4308087377982358,0.40467003841272586,0.4179900170857328,0.0821322821885232,0.1131823362502449,0.42466034888520177,0.42249385663311156,0.10430416478474396,0.3711567246676486,0.5053667553013359,0.5081312607771938,0.010177114904135023,0.45507692213052003,0.010786545842573953,0.38130119891571645,0.38045095379967636,0.3756161435824238,0.5462490548466894,0.1033512541187774,0.3710818745220035,0.5328639002314451,0.010274331872816992
1642083686.854,0.10403336704304117,0.4970666892773256,0.4281148876612389,0.4088089238380412,0.38500587330047975,0.08358969295903491,0.48404624147334374,0.010245800213350786,0.04642367510596277,0.37177122257565537,0.009264077683238236,0.009256078090977964,0.4010490261091395,0.38734068269242655,0.3838326073302689,0.5030965102826898,0.45014585861180634,0.40520985916204777,0.41782367220371214,0.08263530894310317,0.11561988056410326,0.424374020239008,0.4229753388910909,0.10385712704963868,0.372272374255068,0.4929847292118147,0.5037343139910079,0.01011832297343723,0.44637581645098906,0.011670685016388445,0.38149255614812805,0.3799456813346152,0.37516516124305005,0.5443133802137473,0.10318890947428075,0.3709500660513795,0.5304851492608245,0.010130351606968804
1642083701.883,0.10403336704304117,0.4970666892773256,0.4281148876612389,0.4088089238380412,0.38500587330047975,0.08358969295903491,0.48404624147334374,0.010245800213350786,0.04642367510596277,0.37177122257565537,0.009264077683238236,0.009256078090977964,0.4010490261091395,0.38734068269242655,0.3838326073302689,0.5030965102826898,0.45014585861180634,0.40520985916204777,0.41782367220371214,0.08263530894310317,0.11561988056410326,0.424374020239008,0.4229753388910909,0.10385712704963868,0.372272374255068,0.4929847292118147,0.5037343139910079,0.01011832297343723,0.44637581645098906,0.011670685016388445,0.38149255614812805,0.3799456813346152,0.37516516124305005,0.5443133802137473,0.10318890947428075,0.3709500660513795,0.5304851492608245,0.010130351606968804
1642083717.068,0.10349274181534172,0.5089856176573906,0.4271392054759804,0.44500974932570797,0.38698435600908976,0.08401964562255969,0.48381922550000167,0.010150345059852676,0.04631192861880114,0.3709582466146023,0.00913401729005676,0.00927937004818078,0.41514579998506185,0.39721715542971553,0.37659926511336517,0.5087265157236542,0.4546691632358414,0.4052482773548823,0.4176229986591313,0.07974861186647422,0.1153712863154509,0.42531531129340483,0.4229933886022246,0.1034817631472855,0.35114762723589005,0.5092480811538714,0.5015923295150148,0.010147475513771194,0.41325565637166517,0.011445654555648688,0.38238818472049596,0.3795206993947882,0.37530751611116214,0.5440117086462202,0.10311086418434262,0.37189424336083227,0.5309629233168418,0.010190027763189294
1642083732.107,0.10349274181534172,0.5089856176573906,0.4271392054759804,0.44500974932570797,0.38698435600908976,0.08401964562255969,0.48381922550000167,0.010150345059852676,0.04631192861880114,0.3709582466146023,0.00913401729005676,0.00927937004818078,0.41514579998506185,0.39721715542971553,0.37659926511336517,0.5087265157236542,0.4546691632358414,0.4052482773548823,0.4176229986591313,0.07974861186647422,0.1153712863154509,0.42531531129340483,0.4229933886022246,0.1034817631472855,0.35114762723589005,0.5092480811538714,0.5015923295150148,0.010147475513771194,0.41325565637166517,0.011445654555648688,0.38238818472049596,0.3795206993947882,0.37530751611116214,0.5440117086462202,0.10311086418434262,0.37189424336083227,0.5309629233168418,0.010190027763189294
1642083747.125,0.10380490920749438,0.4932448729628509,0.4563645000485309,0.44542504443500264,0.38657657913088406,0.08435003685237998,0.4837738919706276,0.010118530956676405,0.045846206427031515,0.3713284306488715,0.009136394927190213,0.009341151453457583,0.41520350223233476,0.41606248759016784,0.3838418554564873,0.5261471715239612,0.4316132582041809,0.4051875763537187,0.41753531457465853,0.08212624179107494,0.11495896196089513,0.4256083387440024,0.4234565172888059,0.10361098253107118,0.37169184989975695,0.5136022106678841,0.4995762364874725,0.010084644215081661,0.42990604727320514,0.01009252168132657,0.3813499055073051,0.3807131908608601,0.3749436954545632,0.5429468795960894,0.10323653952095285,0.35665664382631324,0.5130691974671912,0.010007141639131386
1642083762.143,0.10380490920749438,0.4932448729628509,0.4563645000485309,0.44542504443500264,0.38657657913088406,0.08435003685237998,0.4837738919706276,0.010118530956676405,0.045846206427031515,0.3713284306488715,0.009136394927190213,0.009341151453457583,0.41520350223233476,0.41606248759016784,0.3838418554564873,0.5261471715239612,0.4316132582041809,0.4051875763537187,0.41753531457465853,0.08212624179107494,0.11495896196089513,0.4256083387440024,0.4234565172888059,0.10361098253107118,0.37169184989975695,0.5136022106678841,0.4995762364874725,0.010084644215081661,0.42990604727320514,0.01009252168132657,0.3813499055073051,0.3807131908608601,0.3749436954545632,0.5429468795960894,0.10323653952095285,0.35665664382631324,0.5130691974671912,0.010007141639131386
