"Time","pod:frontend-w3-6646bc856b-j7ssc_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-jpsbh_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-8hk4x_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-gfsch_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-kvh6l_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-kqt54_service:currencyservice_node:worker--2","pod:currencyservice-w2-656689488c-m89dn_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-64tvb_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-wwpc5_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-nff9n_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-lf55k_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-m4s48_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-8gr86_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-s6j7x_service:frontend_node:worker--2","pod:currencyservice-w4-cd78b8fd6-dh64p_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-rvt9b_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-2mfgs_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-npv5n_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-jcbzz_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-cxfpm_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-xcl9v_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-vbhsj_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-hv4dn_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-lcsk4_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-4gw7z_service:recommendationservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-pmjxq_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w1-5bbcb977f8-nj5ff_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-v5rfr_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-bnhp8_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-kf9j7_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-vnrxw_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-4r6k9_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-g5s96_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-59ff89795c-lbxjv_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w3-5d9b8d854-fxg88_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-djn6l_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w1-84485f8b85-k5kjt_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-kqc7x_service:frontend_node:worker--3.novalocal"
1642084870.199,0.4172319487501723,0.3860732593961247,0.009764510894602011,0.1046347832322788,0.1045475288881621,0.42257182711911356,0.4234039737481814,0.08156822190828858,0.41302946489880815,0.42670188203236725,0.10442991219914705,0.48982307619785537,0.010436688589242068,0.3817394732499177,0.4331736284680651,0.37941916219045124,0.08835029411463263,0.500136972634272,0.5516350205863527,0.5018566465265812,0.49761479409998455,0.3892956435923382,0.42213001561777863,0.3710547309624458,0.008707714264762067,0.010409009012939677,0.009868093520639923,0.010079357039770115,0.3578456050587856,0.3866171166279233,0.5079796022317109,0.41904161820628916,0.3928692765532516,0.5282779479803831,0.11564318885102931,0.4298936384860743,0.046853558632508376,0.4195377279858171
1642084885.229,0.422450578740145,0.38556265735570094,0.009768414632376793,0.10483360455351706,0.10433985946482499,0.3992949007952351,0.4239116242135085,0.08338122510082549,0.4233171417097144,0.4268854339712066,0.10454014397319625,0.4914759910734189,0.010461721750921289,0.381029626388468,0.43334577810651764,0.37894354465987656,0.08848815819214023,0.49911318721697107,0.5493577009424898,0.47014065145100925,0.5144707544950203,0.3908152337600774,0.3883563094758481,0.3775713369481521,0.009281674586752373,0.010765977275339634,0.00985098579297985,0.010128874126428983,0.37236809072744476,0.38569463414544014,0.5089410145889893,0.4131660366066484,0.3922126997072364,0.5259383179595453,0.12087374996686784,0.4289007884791173,0.04598396677908142,0.405581151682361
1642084900.259,0.422450578740145,0.38556265735570094,0.009768414632376793,0.10483360455351706,0.10433985946482499,0.3992949007952351,0.4239116242135085,0.08338122510082549,0.4233171417097144,0.4268854339712066,0.10454014397319625,0.4914759910734189,0.010461721750921289,0.381029626388468,0.43334577810651764,0.37894354465987656,0.08848815819214023,0.49911318721697107,0.5493577009424898,0.47014065145100925,0.5144707544950203,0.3908152337600774,0.3883563094758481,0.3775713369481521,0.009281674586752373,0.010765977275339634,0.00985098579297985,0.010128874126428983,0.37236809072744476,0.38569463414544014,0.5089410145889893,0.4131660366066484,0.3922126997072364,0.5259383179595453,0.12087374996686784,0.4289007884791173,0.04598396677908142,0.405581151682361
1642084915.284,0.4212752454507454,0.3850462839733177,0.009854069255871402,0.10469940919405249,0.10394551347465497,0.4086089653834233,0.42309602993249285,0.0840337603596662,0.4430072471007539,0.42611227625304315,0.10458738480691097,0.4889279638709097,0.01031566600545346,0.36049569342860077,0.43240224041474257,0.3794254406882722,0.08863769395627123,0.4953966155001042,0.5475061596119872,0.5230708697004138,0.4940845576635007,0.391107189515878,0.4038141605276422,0.3758431438856339,0.008841857327812144,0.010383481999220762,0.009852823250009326,0.010118417839675682,0.37211330224795963,0.37637970179355157,0.5265997423066421,0.425687367035754,0.3923014530929509,0.5232971105146972,0.11557529067699876,0.4282531478347186,0.04594089150817632,0.4278596411964356
1642084930.344,0.4212752454507454,0.3850462839733177,0.009854069255871402,0.10469940919405249,0.10394551347465497,0.4086089653834233,0.42309602993249285,0.0840337603596662,0.4430072471007539,0.42611227625304315,0.10458738480691097,0.4889279638709097,0.01031566600545346,0.36049569342860077,0.43240224041474257,0.3794254406882722,0.08863769395627123,0.4953966155001042,0.5475061596119872,0.5230708697004138,0.4940845576635007,0.391107189515878,0.4038141605276422,0.3758431438856339,0.008841857327812144,0.010383481999220762,0.009852823250009326,0.010118417839675682,0.37211330224795963,0.37637970179355157,0.5265997423066421,0.425687367035754,0.3923014530929509,0.5232971105146972,0.11557529067699876,0.4282531478347186,0.04594089150817632,0.4278596411964356
1642084945.364,0.4207250279152945,0.38497349164327377,0.009747562429200378,0.10457194561015604,0.10389336263866301,0.4204544324500338,0.40563782380610636,0.08377195603552352,0.41879218748687325,0.4249588764271114,0.10444539349054582,0.48818818787776463,0.010409569204159598,0.3796454661752079,0.43119574617822476,0.379657304231799,0.08863230119782092,0.4916741758967631,0.5454873998197962,0.5223005385715906,0.5289021602871422,0.38971015463959646,0.4030419474088034,0.3754645734863615,0.009310004792314419,0.01040064017280112,0.009983902222759484,0.010067468826466825,0.35511594637517124,0.3845263959107489,0.4988820223708442,0.4266262548329288,0.39236935174375737,0.5186941475334066,0.12193949162022813,0.427307671712222,0.04512131370451246,0.42478927141711553
1642084960.404,0.4207250279152945,0.38497349164327377,0.009747562429200378,0.10457194561015604,0.10389336263866301,0.4204544324500338,0.40563782380610636,0.08377195603552352,0.41879218748687325,0.4249588764271114,0.10444539349054582,0.48818818787776463,0.010409569204159598,0.3796454661752079,0.43119574617822476,0.379657304231799,0.08863230119782092,0.4916741758967631,0.5454873998197962,0.5223005385715906,0.5289021602871422,0.38971015463959646,0.4030419474088034,0.3754645734863615,0.009310004792314419,0.01040064017280112,0.009983902222759484,0.010067468826466825,0.35511594637517124,0.3845263959107489,0.4988820223708442,0.4266262548329288,0.39236935174375737,0.5186941475334066,0.12193949162022813,0.427307671712222,0.04512131370451246,0.42478927141711553
1642084975.552,0.4260065395931682,0.3829539062698044,0.009858528581528019,0.10512627956173382,0.1041277185398982,0.4192650301793703,0.4202561957976215,0.08388203950608225,0.4240425548915785,0.4247072400559692,0.10484028218172987,0.4875244600337145,0.010404707451288549,0.3769512344360384,0.42866397445821647,0.378198096755573,0.0882987269667963,0.49374064295060616,0.5457829075659385,0.48866749342677396,0.5113685774188301,0.3894913474111549,0.4167170203253404,0.37346975475577765,0.009410265530635122,0.01099207324539856,0.009977971548270272,0.01010151395752618,0.36992835413217706,0.38324538433275407,0.4957272592764005,0.4053429490467352,0.3908564196087921,0.5213807247593666,0.12153563314078805,0.4270830998623471,0.044971591923865475,0.4309374540187859
1642084990.588,0.4260065395931682,0.3829539062698044,0.009858528581528019,0.10512627956173382,0.1041277185398982,0.4192650301793703,0.4202561957976215,0.08388203950608225,0.4240425548915785,0.4247072400559692,0.10484028218172987,0.4875244600337145,0.010404707451288549,0.3769512344360384,0.42866397445821647,0.378198096755573,0.0882987269667963,0.49374064295060616,0.5457829075659385,0.48866749342677396,0.5113685774188301,0.3894913474111549,0.4167170203253404,0.37346975475577765,0.009410265530635122,0.01099207324539856,0.009977971548270272,0.01010151395752618,0.36992835413217706,0.38324538433275407,0.4957272592764005,0.4053429490467352,0.3908564196087921,0.5213807247593666,0.12153563314078805,0.4270830998623471,0.044971591923865475,0.4309374540187859
1642085005.605,0.4230073592996846,0.38119366495238116,0.00974585883675649,0.10514500555904235,0.10384545959903269,0.41930783205328304,0.4064163732226692,0.08420313285329803,0.42265632864556935,0.42322476014458016,0.10430339987986198,0.48542252709823497,0.010416603863526604,0.3769922346447916,0.42710759374884516,0.3770255756797402,0.08803909351686778,0.4910546898150197,0.543752997800943,0.4928079008860271,0.4790365195126828,0.38847395776473315,0.4163923498151789,0.37375637580535126,0.009304814600416347,0.011297096228744528,0.009936194422704625,0.010026466043175206,0.3695324546234058,0.3731718895282968,0.5041256046010969,0.4169261443260923,0.39027991422671904,0.5201339323310964,0.11080689671832024,0.42612325550283736,0.04473199840984615,0.4427254800170031
1642085020.62,0.4230073592996846,0.38119366495238116,0.00974585883675649,0.10514500555904235,0.10384545959903269,0.41930783205328304,0.4064163732226692,0.08420313285329803,0.42265632864556935,0.42322476014458016,0.10430339987986198,0.48542252709823497,0.010416603863526604,0.3769922346447916,0.42710759374884516,0.3770255756797402,0.08803909351686778,0.4910546898150197,0.543752997800943,0.4928079008860271,0.4790365195126828,0.38847395776473315,0.4163923498151789,0.37375637580535126,0.009304814600416347,0.011297096228744528,0.009936194422704625,0.010026466043175206,0.3695324546234058,0.3731718895282968,0.5041256046010969,0.4169261443260923,0.39027991422671904,0.5201339323310964,0.11080689671832024,0.42612325550283736,0.04473199840984615,0.4427254800170031
1642085035.64,0.437165585886523,0.3786874034136266,0.00969237841510164,0.10481305356227738,0.10304449570057841,0.4198698873863824,0.4203948575292641,0.08286745263227785,0.44121086202531934,0.42147286170345916,0.10398067046232609,0.48258689817398015,0.010334241598685626,0.3587863215134335,0.4254883733622794,0.37620276950407305,0.08755894791307992,0.4873735270173701,0.5407323650907883,0.4938972182011053,0.5230482341870062,0.38655802855471755,0.41619698662091126,0.3573391084467634,0.008834735325522432,0.010520205618181079,0.009907443045534491,0.01012438600460296,0.36908427898776974,0.38086606686409136,0.4680316181032128,0.4435205373272769,0.3888047054731433,0.5190177376384365,0.11763153187578322,0.4241968141646548,0.04472804959061824,0.4123338073001617
1642085050.659,0.437165585886523,0.3786874034136266,0.00969237841510164,0.10481305356227738,0.10304449570057841,0.4198698873863824,0.4203948575292641,0.08286745263227785,0.44121086202531934,0.42147286170345916,0.10398067046232609,0.48258689817398015,0.010334241598685626,0.3587863215134335,0.4254883733622794,0.37620276950407305,0.08755894791307992,0.4873735270173701,0.5407323650907883,0.4938972182011053,0.5230482341870062,0.38655802855471755,0.41619698662091126,0.3573391084467634,0.008834735325522432,0.010520205618181079,0.009907443045534491,0.01012438600460296,0.36908427898776974,0.38086606686409136,0.4680316181032128,0.4435205373272769,0.3888047054731433,0.5190177376384365,0.11763153187578322,0.4241968141646548,0.04472804959061824,0.4123338073001617
1642085065.673,0.4505075865177216,0.3781434183525004,0.00965366743022708,0.1042647175465615,0.10195630833080464,0.4191752916376815,0.4202000441120397,0.08378111596221871,0.4094773435849724,0.4204541210749304,0.1032840011357376,0.4785177943515506,0.010233112114216375,0.3547143155261069,0.4250855188568891,0.37552340565744746,0.08627453918578723,0.48342683325796254,0.5373318485186427,0.4827640529947743,0.523377172710766,0.38517453458671225,0.4002036497557779,0.37333579802892725,0.009407468318008264,0.01134873292403794,0.010018425304203086,0.01002803198532927,0.3691492959917062,0.3815349798557741,0.5016579316778456,0.4522496490220518,0.38756093187943386,0.5178275794333883,0.1112462250540801,0.42234677687025557,0.04480730807116999,0.4436968609911999
