"Time","pod:currencyservice-w2-cd78b8fd6-6nv98_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-wlr9m_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-7tkxx_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-9hmjs_service:frontend_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-9nxc7_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-zpwwf_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-85jxv_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-mhvk9_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-crxz8_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-w7v5f_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-k5fzn_service:productcatalogservice_node:worker--4","pod:frontend-w3-777d8d5dcb-mm687_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-tl5x6_service:frontend_node:worker--4","pod:adservice-w1-76766bdfb6-62hgd_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-6d5d8bb6bc-jhrs6_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-649d8c7669-zd6tf_service:currencyservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-tqswl_service:frontend_node:worker--4","pod:frontend-w2-599b6846df-8vx4n_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-cg24g_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-txffx_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-g4hxs_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-xvbq4_service:currencyservice_node:worker--4","pod:frontend-w1-6646bc856b-xfkp6_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-nbtpc_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-4tq4k_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-599b6846df-276pf_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-8jcnw_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-9wptb_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-xfpp8_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-bmtcj_service:recommendationservice_node:worker--4","pod:productcatalogservice-w3-66565874fb-s5p4f_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-2bnk5_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-l7kl6_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-hq6kl_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-vl7j2_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-bmh9b_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-hx5ng_service:currencyservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-qb5k8_service:productcatalogservice_node:worker--1.novalocal"
1642115002.885,0.4065880218388321,0.37325506215873927,0.09312753027172149,0.3478953663528424,0.11377112540497927,0.12385394118907864,0.40449628589282166,0.3777050081649894,0.43907286967926096,0.3928218803628235,0.08666448226494827,0.38034915389664936,0.36816670995776035,0.5163602678334597,0.4995081659003563,0.536430728157494,0.36968493456379875,0.37492332371293435,0.010196715455040663,0.434004126447894,0.39428550005225754,0.3952666424251145,0.5061739396690654,0.01040146443064877,0.03818843314658878,0.3732872098865636,0.4355027983820505,0.3848982940043903,0.3647707303250842,0.009693666284599622,0.09821574772873705,0.010194842457316573,0.011221072508534822,0.40655520486729346,0.391044164761406,0.009301961456310804,0.39148554981523265,0.11700606471768069
1642115017.904,0.4065880218388321,0.37325506215873927,0.09312753027172149,0.3478953663528424,0.11377112540497927,0.12385394118907864,0.40449628589282166,0.3777050081649894,0.43907286967926096,0.3928218803628235,0.08666448226494827,0.38034915389664936,0.36816670995776035,0.5163602678334597,0.4995081659003563,0.536430728157494,0.36968493456379875,0.37492332371293435,0.010196715455040663,0.434004126447894,0.39428550005225754,0.3952666424251145,0.5061739396690654,0.01040146443064877,0.03818843314658878,0.3732872098865636,0.4355027983820505,0.3848982940043903,0.3647707303250842,0.009693666284599622,0.09821574772873705,0.010194842457316573,0.011221072508534822,0.40655520486729346,0.391044164761406,0.009301961456310804,0.39148554981523265,0.11700606471768069
1642115032.918,0.40565544496853373,0.3729503290802298,0.09285377719278799,0.3662989966069879,0.11548002644915159,0.11955940819797406,0.4047965839625734,0.3768157639568827,0.4402583661713074,0.397552680958423,0.08744081953743044,0.3812383875763131,0.34770882120708907,0.5019464574777666,0.5396261402030373,0.5524778267879419,0.3618670438219913,0.3746204097283403,0.010282059754077493,0.4366171144954323,0.3932256085740604,0.3804555995880683,0.5208184328829779,0.010559885236104875,0.03389798798249999,0.3726059349855039,0.4369396748878146,0.38442950775353224,0.3481023779962612,0.00978087961959486,0.09822281372503948,0.010204961103199399,0.010863946746102922,0.4071368381544349,0.3919083212201536,0.00920557879412607,0.3930429318101614,0.11267099099931852
1642115047.936,0.40565544496853373,0.3729503290802298,0.09285377719278799,0.3662989966069879,0.11548002644915159,0.11955940819797406,0.4047965839625734,0.3768157639568827,0.4402583661713074,0.397552680958423,0.08744081953743044,0.3812383875763131,0.34770882120708907,0.5019464574777666,0.5396261402030373,0.5524778267879419,0.3618670438219913,0.3746204097283403,0.010282059754077493,0.4366171144954323,0.3932256085740604,0.3804555995880683,0.5208184328829779,0.010559885236104875,0.03389798798249999,0.3726059349855039,0.4369396748878146,0.38442950775353224,0.3481023779962612,0.00978087961959486,0.09822281372503948,0.010204961103199399,0.010863946746102922,0.4071368381544349,0.3919083212201536,0.00920557879412607,0.3930429318101614,0.11267099099931852
1642115062.976,0.4053348909299691,0.3719000206053423,0.09346699094798577,0.36394810995215016,0.11437718209952377,0.11434080623983749,0.40341362119428276,0.37663072157782335,0.4376601918559271,0.3963401283315541,0.08749460486916252,0.3810493892176699,0.36947518444756206,0.5090179866511766,0.5177261820414819,0.5481747764607721,0.37011477596942155,0.3758864713163196,0.010371700361164759,0.43415006509316934,0.3934408354557609,0.39419086794119385,0.5174285734366812,0.010488285315642283,0.03676139136602157,0.37270119249378286,0.43340103926119056,0.3838979017380493,0.3636133989841009,0.00976005946348562,0.09793847668441069,0.010291191797434478,0.01072312935165547,0.4069169489965015,0.39063620326358267,0.009159830748963444,0.3914366078586,0.11431424187596395
1642115078.021,0.4053348909299691,0.3719000206053423,0.09346699094798577,0.36394810995215016,0.11437718209952377,0.11434080623983749,0.40341362119428276,0.37663072157782335,0.4376601918559271,0.3963401283315541,0.08749460486916252,0.3810493892176699,0.36947518444756206,0.5090179866511766,0.5177261820414819,0.5481747764607721,0.37011477596942155,0.3758864713163196,0.010371700361164759,0.43415006509316934,0.3934408354557609,0.39419086794119385,0.5174285734366812,0.010488285315642283,0.03676139136602157,0.37270119249378286,0.43340103926119056,0.3838979017380493,0.3636133989841009,0.00976005946348562,0.09793847668441069,0.010291191797434478,0.01072312935165547,0.4069169489965015,0.39063620326358267,0.009159830748963444,0.3914366078586,0.11431424187596395
1642115093.048,0.40616367700502465,0.37092313487962253,0.09306693155550905,0.3637894911789805,0.11387736867257581,0.12080889276175441,0.40251677180934853,0.3751336918990082,0.4380862623525538,0.38061902457935776,0.0856295532933307,0.38122095242385357,0.3699428835834075,0.49202928707715965,0.5303042289210161,0.5190403524590614,0.3702148339438999,0.3748697400087525,0.010393968464119463,0.4366639729564643,0.3933560403076884,0.3964945654080669,0.5050036620182106,0.010666731421206463,0.03761107238226051,0.37188089340799535,0.4347662345113018,0.38302553624027086,0.36520106622335385,0.009764233909885884,0.09780699243083676,0.010242697710767029,0.010540884488905196,0.40537296253997124,0.3908701311749885,0.009154497149215002,0.3905180711714654,0.10904227038813465
1642115108.096,0.40616367700502465,0.37092313487962253,0.09306693155550905,0.3637894911789805,0.11387736867257581,0.12080889276175441,0.40251677180934853,0.3751336918990082,0.4380862623525538,0.38061902457935776,0.0856295532933307,0.38122095242385357,0.3699428835834075,0.49202928707715965,0.5303042289210161,0.5190403524590614,0.3702148339438999,0.3748697400087525,0.010393968464119463,0.4366639729564643,0.3933560403076884,0.3964945654080669,0.5050036620182106,0.010666731421206463,0.03761107238226051,0.37188089340799535,0.4347662345113018,0.38302553624027086,0.36520106622335385,0.009764233909885884,0.09780699243083676,0.010242697710767029,0.010540884488905196,0.40537296253997124,0.3908701311749885,0.009154497149215002,0.3905180711714654,0.10904227038813465
1642115123.111,0.4279245139602087,0.3787320289754347,0.09140931862710792,0.38104838473991526,0.11466446641091459,0.11296314826356599,0.42477251630603635,0.39062820385213876,0.4707720501297211,0.411250058448693,0.08600915197095503,0.3963266911515993,0.3786795606616897,0.5447559604628871,0.5254836705207141,0.5774841422616442,0.36636154004655086,0.38788953009488714,0.010113893245220384,0.4606035792900682,0.40946295464600313,0.40187594494948065,0.5382820580665743,0.011393355070091447,0.04005699003913493,0.38022280954745136,0.4689038614286538,0.3972113319107463,0.3665171812399982,0.009610248973566701,0.09608969843011642,0.011037834863291815,0.010595089927084037,0.43608894249149155,0.4126644845565288,0.008871443812440778,0.4052281295966655,0.11732461925481366
1642115138.142,0.4279245139602087,0.3787320289754347,0.09140931862710792,0.38104838473991526,0.11466446641091459,0.11296314826356599,0.42477251630603635,0.39062820385213876,0.4707720501297211,0.411250058448693,0.08600915197095503,0.3963266911515993,0.3786795606616897,0.5447559604628871,0.5254836705207141,0.5774841422616442,0.36636154004655086,0.38788953009488714,0.010113893245220384,0.4606035792900682,0.40946295464600313,0.40187594494948065,0.5382820580665743,0.011393355070091447,0.04005699003913493,0.38022280954745136,0.4689038614286538,0.3972113319107463,0.3665171812399982,0.009610248973566701,0.09608969843011642,0.011037834863291815,0.010595089927084037,0.43608894249149155,0.4126644845565288,0.008871443812440778,0.4052281295966655,0.11732461925481366
1642115153.17,0.43983196836214644,0.39005720642073616,0.09054554300973326,0.3671470730109059,0.11465964738579024,0.11977632703637298,0.43677937248787757,0.3932271976694259,0.4743066663623028,0.43052576229309325,0.08450777684676489,0.40045718554337095,0.35107367831276637,0.5667821640670762,0.5418325550244849,0.6008680138707836,0.38862370304368377,0.3944978884067769,0.009853996968186824,0.47108450567283056,0.4136116314578373,0.4191837099712781,0.5478114147582664,0.010727017414726255,0.03781191269210876,0.38995529121900974,0.47104994459642124,0.40295559501942907,0.38164795736853707,0.009279947862662119,0.0952922735817811,0.010306038709485748,0.010739799256154611,0.4411528411503167,0.41112014173879696,0.008820302503144785,0.4247784669735549,0.12159593272740454
1642115168.2,0.43983196836214644,0.39005720642073616,0.09054554300973326,0.3671470730109059,0.11465964738579024,0.11977632703637298,0.43677937248787757,0.3932271976694259,0.4743066663623028,0.43052576229309325,0.08450777684676489,0.40045718554337095,0.35107367831276637,0.5667821640670762,0.5418325550244849,0.6008680138707836,0.38862370304368377,0.3944978884067769,0.009853996968186824,0.47108450567283056,0.4136116314578373,0.4191837099712781,0.5478114147582664,0.010727017414726255,0.03781191269210876,0.38995529121900974,0.47104994459642124,0.40295559501942907,0.38164795736853707,0.009279947862662119,0.0952922735817811,0.010306038709485748,0.010739799256154611,0.4411528411503167,0.41112014173879696,0.008820302503144785,0.4247784669735549,0.12159593272740454
1642115183.227,0.44035411428720395,0.3895830720338437,0.0902570504135112,0.38219812968410105,0.11651310105348793,0.11818031897070377,0.43551499953685985,0.3933668598357226,0.4721295201299689,0.4296632135700318,0.08436137919665898,0.39859982322111476,0.3891644890657038,0.5259900064483591,0.5850871007532622,0.6429400264962682,0.3881647222098171,0.3939260341012949,0.00977330982350148,0.47041263196480176,0.41324713273564095,0.4298689312408923,0.5502901731561757,0.01059716684186272,0.04258668501391987,0.3895198617671171,0.4690422760388429,0.40173731310997174,0.364754365939535,0.009010398099751488,0.09492861957578497,0.0106315054724935,0.010884367426225807,0.439442602350433,0.40831993142728323,0.008968987286404554,0.39051963041207155,0.10752411058481959
1642115198.248,0.44035411428720395,0.3895830720338437,0.0902570504135112,0.38219812968410105,0.11651310105348793,0.11818031897070377,0.43551499953685985,0.3933668598357226,0.4721295201299689,0.4296632135700318,0.08436137919665898,0.39859982322111476,0.3891644890657038,0.5259900064483591,0.5850871007532622,0.6429400264962682,0.3881647222098171,0.3939260341012949,0.00977330982350148,0.47041263196480176,0.41324713273564095,0.4298689312408923,0.5502901731561757,0.01059716684186272,0.04258668501391987,0.3895198617671171,0.4690422760388429,0.40173731310997174,0.364754365939535,0.009010398099751488,0.09492861957578497,0.0106315054724935,0.010884367426225807,0.439442602350433,0.40831993142728323,0.008968987286404554,0.39051963041207155,0.10752411058481959
