"Time","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-gmx6q_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-8cgjr_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-5l9x7_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-sgm5t_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-bc9d6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-zxr58_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-zfsg2_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-wsfjz_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-p2wfs_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-tlqjx_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-wgzbf_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-r2pfz_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-pbxvx_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2n8dg_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-r8brw_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-x6mmj_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-zv9gz_service:currencyservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-qj9jz_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-jwv45_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-4m4x6_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-hft24_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-6x5hh_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-gjdlm_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-wg7b7_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-5z9lm_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-86twg_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-psjfh_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-tzk7m_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wswgk_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-5g8nb_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-8gzqm_service:productcatalogservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-sfdfs_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3"
1636592993.009,0.18672487137677737,0.07217596933418798,0.18422915425706587,0.1686038442349142,0.015154719340325352,0.5853784549114555,0.6157252861287643,0.6151114581688049,0.17215810017957675,0.7158088454550645,0.5673799177229087,0.7442756584750909,0.7119999678733508,0.7199485855029715,0.13624442811387152,0.18859502253182703,0.06670202891393309,0.14403779099981848,0.49181721739742434,0.49424797872729725,0.1452966885176683,0.020622724153319075,0.18896132786556674,0.1684065543956806,0.06213271927104111,0.1553853676622315,0.4984633782439043,0.6951723492688224,0.05417685845256004,0.053570226966883024,0.6390860506613384,0.5676721464654781,0.06359583096891588,0.16993231242640555,0.19197887749290402,0.5051535367227208,0.055370809522569536,0.20907743419516084,0.055020286756726926,0.13797525193566718,0.049114677030811335,0.7456555899168067,0.003616693962569704,0.15394421775620581
1636593008.035,0.18672487137677737,0.07217596933418798,0.18422915425706587,0.1686038442349142,0.015154719340325352,0.5853784549114555,0.6157252861287643,0.6151114581688049,0.17215810017957675,0.7158088454550645,0.5673799177229087,0.7442756584750909,0.7119999678733508,0.7199485855029715,0.13624442811387152,0.18859502253182703,0.06670202891393309,0.14403779099981848,0.49181721739742434,0.49424797872729725,0.1452966885176683,0.020622724153319075,0.18896132786556674,0.1684065543956806,0.06213271927104111,0.1553853676622315,0.4984633782439043,0.6951723492688224,0.05417685845256004,0.053570226966883024,0.6390860506613384,0.5676721464654781,0.06359583096891588,0.16993231242640555,0.19197887749290402,0.5051535367227208,0.055370809522569536,0.20907743419516084,0.055020286756726926,0.13797525193566718,0.049114677030811335,0.7456555899168067,0.003616693962569704,0.15394421775620581
1636593023.055,0.18754537834122842,0.0703847680434675,0.18431357488153288,0.16780317689609275,0.015143460155167612,0.6353691294828767,0.5985063590114044,0.6174644149035207,0.19818167327628328,0.7173298041453384,0.5659545343436946,0.7434460020372127,0.7120010425728596,0.7190025090767695,0.14312368197606953,0.18906325329636572,0.06924131941692221,0.14395487933341639,0.46174826853287937,0.4955665069571219,0.14554476322520277,0.02056072395370429,0.18690406463913012,0.16747388402087393,0.062336916398438996,0.1553017563669713,0.49893005813684277,0.6931117430111503,0.05157867626939179,0.0538609717575589,0.6376791312675371,0.5682567861173111,0.06306547784845323,0.17837508583802442,0.19981720004460116,0.5051662275393646,0.05498403192059349,0.20840801113780527,0.05502083161046213,0.14110597489350749,0.04548475236269461,0.7500912719966687,0.003583532290751048,0.14803220041843085
1636593038.082,0.18754537834122842,0.0703847680434675,0.18431357488153288,0.16780317689609275,0.015143460155167612,0.6353691294828767,0.5985063590114044,0.6174644149035207,0.19818167327628328,0.7173298041453384,0.5659545343436946,0.7434460020372127,0.7120010425728596,0.7190025090767695,0.14312368197606953,0.18906325329636572,0.06924131941692221,0.14395487933341639,0.46174826853287937,0.4955665069571219,0.14554476322520277,0.02056072395370429,0.18690406463913012,0.16747388402087393,0.062336916398438996,0.1553017563669713,0.49893005813684277,0.6931117430111503,0.05157867626939179,0.0538609717575589,0.6376791312675371,0.5682567861173111,0.06306547784845323,0.17837508583802442,0.19981720004460116,0.5051662275393646,0.05498403192059349,0.20840801113780527,0.05502083161046213,0.14110597489350749,0.04548475236269461,0.7500912719966687,0.003583532290751048,0.14803220041843085
1636593053.104,0.1966858748833592,0.07198480386335795,0.18419482402960669,0.16791560843262743,0.015204301345066475,0.6183367195364682,0.6351864291925986,0.610595905131567,0.18332698147575882,0.7200454099672533,0.5667721154780478,0.7394193026473711,0.7129031984140726,0.7194225038835459,0.14348039235390345,0.18581414315432357,0.06759215134080007,0.14415471782961065,0.4921738815736784,0.4955148333563475,0.14502203661549223,0.02059093065948462,0.18721918646719327,0.16755281210154796,0.06169685849243482,0.15444972985839045,0.4990040799446438,0.6928661371770923,0.054586806624694575,0.05451564843815569,0.670441346870221,0.5702556210827685,0.06338757588760954,0.17798189619953697,0.19429038847795455,0.5048704189383509,0.054650282137321385,0.20865523254486662,0.05531470177486486,0.14149748093616135,0.050045847236391175,0.7532830591231503,0.003614757952855519,0.15438912268312713
1636593068.13,0.1966858748833592,0.07198480386335795,0.18419482402960669,0.16791560843262743,0.015204301345066475,0.6183367195364682,0.6351864291925986,0.610595905131567,0.18332698147575882,0.7200454099672533,0.5667721154780478,0.7394193026473711,0.7129031984140726,0.7194225038835459,0.14348039235390345,0.18581414315432357,0.06759215134080007,0.14415471782961065,0.4921738815736784,0.4955148333563475,0.14502203661549223,0.02059093065948462,0.18721918646719327,0.16755281210154796,0.06169685849243482,0.15444972985839045,0.4990040799446438,0.6928661371770923,0.054586806624694575,0.05451564843815569,0.670441346870221,0.5702556210827685,0.06338757588760954,0.17798189619953697,0.19429038847795455,0.5048704189383509,0.054650282137321385,0.20865523254486662,0.05531470177486486,0.14149748093616135,0.050045847236391175,0.7532830591231503,0.003614757952855519,0.15438912268312713
1636593083.176,0.20628054353081315,0.07214437661173514,0.18400925044549388,0.16694793099863398,0.015145709528768737,0.6331884885891594,0.5745450637171827,0.6053280678945466,0.19812962277005844,0.7224514699912379,0.5663166124892486,0.7420705510057106,0.6978970736896286,0.7210315689251187,0.1439355010026558,0.18379765211955856,0.06949439971814952,0.1441894684598884,0.49362873565360815,0.48403066353204205,0.14451070690077394,0.020465591168702627,0.1868236953084369,0.16714802278244964,0.06160669305713377,0.15462216233003018,0.49967202755728646,0.6907762591237887,0.048351755965537216,0.05269674719762011,0.6734045016966733,0.5700606718758595,0.06251439540367354,0.1641531497641041,0.18622593833995144,0.5054758328265847,0.05474038294684383,0.2084307179796035,0.0557415979142155,0.1417963079897292,0.05029673549529122,0.7544863748860009,0.003619583189187748,0.150318150666655
1636593098.197,0.20628054353081315,0.07214437661173514,0.18400925044549388,0.16694793099863398,0.015145709528768737,0.6331884885891594,0.5745450637171827,0.6053280678945466,0.19812962277005844,0.7224514699912379,0.5663166124892486,0.7420705510057106,0.6978970736896286,0.7210315689251187,0.1439355010026558,0.18379765211955856,0.06949439971814952,0.1441894684598884,0.49362873565360815,0.48403066353204205,0.14451070690077394,0.020465591168702627,0.1868236953084369,0.16714802278244964,0.06160669305713377,0.15462216233003018,0.49967202755728646,0.6907762591237887,0.048351755965537216,0.05269674719762011,0.6734045016966733,0.5700606718758595,0.06251439540367354,0.1641531497641041,0.18622593833995144,0.5054758328265847,0.05474038294684383,0.2084307179796035,0.0557415979142155,0.1417963079897292,0.05029673549529122,0.7544863748860009,0.003619583189187748,0.150318150666655
1636593113.219,0.19716782690982942,0.07041894157469106,0.18459555536534586,0.16728987366067272,0.015060163774211934,0.6339003095753899,0.6397001019521278,0.6378751974433591,0.18925227680529152,0.7235689853786397,0.566682480728001,0.7443854864233964,0.6385787754464723,0.7218455559883376,0.13977746208604244,0.18175041236790204,0.06625080783563193,0.14360386841846193,0.49566301274682856,0.496978685004388,0.1438706459928,0.020540228308892718,0.1866775419660207,0.16659624708758725,0.06146284629446051,0.15417478190283587,0.5009586110368753,0.6905091609298175,0.05454312520771634,0.0543094092780024,0.6377007885646967,0.570183225291289,0.061604998848147886,0.17948794806427465,0.1922295375419243,0.5058240673496017,0.053886522261502326,0.20788122555710964,0.05560983151228552,0.14216615177368555,0.05016558185360865,0.7570577096313119,0.0036335700116388097,0.15132898190647898
1636593128.247,0.19716782690982942,0.07041894157469106,0.18459555536534586,0.16728987366067272,0.015060163774211934,0.6339003095753899,0.6397001019521278,0.6378751974433591,0.18925227680529152,0.7235689853786397,0.566682480728001,0.7443854864233964,0.6385787754464723,0.7218455559883376,0.13977746208604244,0.18175041236790204,0.06625080783563193,0.14360386841846193,0.49566301274682856,0.496978685004388,0.1438706459928,0.020540228308892718,0.1866775419660207,0.16659624708758725,0.06146284629446051,0.15417478190283587,0.5009586110368753,0.6905091609298175,0.05454312520771634,0.0543094092780024,0.6377007885646967,0.570183225291289,0.061604998848147886,0.17948794806427465,0.1922295375419243,0.5058240673496017,0.053886522261502326,0.20788122555710964,0.05560983151228552,0.14216615177368555,0.05016558185360865,0.7570577096313119,0.0036335700116388097,0.15132898190647898
1636593143.272,0.19087668502491975,0.07046842455908345,0.1843316514874167,0.16755831300345025,0.015022804234995024,0.6347933583063383,0.6023458515292957,0.6466559207250386,0.19277696226239144,0.723562548689328,0.5657596248856818,0.7436896889856258,0.7177032543144881,0.7229680110746693,0.1375962070017198,0.1707516784306335,0.06655056865393506,0.1432987650602785,0.49668864771557175,0.49962803938452954,0.14312740794103376,0.020509271366425157,0.1865091250099135,0.16668046327824546,0.06132565503293644,0.15316530217629906,0.500832166317889,0.6907827802275036,0.054268556896516246,0.05473685388461055,0.6741395530351505,0.5707249355635111,0.06132367294718945,0.17838537260294268,0.1859555222745835,0.5042604877789837,0.05413714994752321,0.20882929143073498,0.054599046068456836,0.14247479099758342,0.0499441146537779,0.7570809347187062,0.003613414652120435,0.14736853654457915
1636593158.295,0.19087668502491975,0.07046842455908345,0.1843316514874167,0.16755831300345025,0.015022804234995024,0.6347933583063383,0.6023458515292957,0.6466559207250386,0.19277696226239144,0.723562548689328,0.5657596248856818,0.7436896889856258,0.7177032543144881,0.7229680110746693,0.1375962070017198,0.1707516784306335,0.06655056865393506,0.1432987650602785,0.49668864771557175,0.49962803938452954,0.14312740794103376,0.020509271366425157,0.1865091250099135,0.16668046327824546,0.06132565503293644,0.15316530217629906,0.500832166317889,0.6907827802275036,0.054268556896516246,0.05473685388461055,0.6741395530351505,0.5707249355635111,0.06132367294718945,0.17838537260294268,0.1859555222745835,0.5042604877789837,0.05413714994752321,0.20882929143073498,0.054599046068456836,0.14247479099758342,0.0499441146537779,0.7570809347187062,0.003613414652120435,0.14736853654457915
1636593173.323,0.19236339616840742,0.07306077382499523,0.18410901984726225,0.16735843349036456,0.014635203360710353,0.6121003386761518,0.6136541653506004,0.6513530281035866,0.19280597141834438,0.723555806919754,0.5677464241271859,0.7454974248167008,0.7050548441484453,0.7057219569864326,0.1373845454326809,0.1924728763699843,0.06966464319835014,0.14340900906295886,0.4989551074765672,0.501470030471208,0.14262435623298358,0.02043498822834942,0.18769422723575918,0.16633940964983276,0.061430156549014625,0.15356879041010946,0.5022890919030385,0.6957488055828422,0.05222040267053907,0.052483728475363915,0.6696560401846963,0.572765261633495,0.06122904317539146,0.18030410369543126,0.18678818649946125,0.5053991629999189,0.053836433476911666,0.20960653232684295,0.05418658577728004,0.1423757208731424,0.046788172650344274,0.7573119303607639,0.0036062620907056694,0.15545836999104398
1636593188.347,0.19236339616840742,0.07306077382499523,0.18410901984726225,0.16735843349036456,0.014635203360710353,0.6121003386761518,0.6136541653506004,0.6513530281035866,0.19280597141834438,0.723555806919754,0.5677464241271859,0.7454974248167008,0.7050548441484453,0.7057219569864326,0.1373845454326809,0.1924728763699843,0.06966464319835014,0.14340900906295886,0.4989551074765672,0.501470030471208,0.14262435623298358,0.02043498822834942,0.18769422723575918,0.16633940964983276,0.061430156549014625,0.15356879041010946,0.5022890919030385,0.6957488055828422,0.05222040267053907,0.052483728475363915,0.6696560401846963,0.572765261633495,0.06122904317539146,0.18030410369543126,0.18678818649946125,0.5053991629999189,0.053836433476911666,0.20960653232684295,0.05418658577728004,0.1423757208731424,0.046788172650344274,0.7573119303607639,0.0036062620907056694,0.15545836999104398
