"Time","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-74szk_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-9xlp9_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-hl4h2_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-7b7rs_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-sc2mc_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-x8lbk_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-zrbnm_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-kxpnk_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-7zbg9_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-gb6m2_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-q2xz8_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-rfxcm_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-dwnp7_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-p2hgp_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-tq2sr_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-pz2k6_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-spt9z_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-df2pk_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-msfcd_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-6vk7w_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-cbl25_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-p6kxj_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-rlhzq_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-s4z7n_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-6bm9m_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-6m5nr_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-xjk95_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-h7pbt_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-vvrzr_service:frontend_node:worker--3","pod:currencyservice-w2-6f8d8654c5-7kw8z_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jcqnj_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-w972j_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-7jdx8_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-ns449_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-ws9tf_service:productcatalogservice_node:worker--3"
1637856842.243,0.30365250667278776,0.6098729613466922,0.4573018635072058,0.0690528238476826,0.009923463861720171,0.35916797695677694,0.25005989120959843,0.011109466896757007,0.010907968600530317,0.37953398261758997,0.009968825705049105,0.5044134002411781,0.4472467569611205,0.058608143550691286,0.3798487017402864,0.07673700963706094,0.6103822825184239,0.06939748563734531,0.23440021574383352,0.010523787894143793,0.009826394755133373,0.00633545558861357,0.6260700623038632,0.07788779394690332,0.011035416939148493,0.00920748848055655,0.6295641497435814,0.6057915178633188,0.3875664155927553,0.07101024590163452,0.07458227549678687,0.07652529168795616,0.3807724992746782,0.38398185523260747,0.6156346077304604,0.28687917943913505,0.39413404886082243,0.37883361716989483,0.38205514918158123,0.0708864989251059
1637856857.259,0.30365250667278776,0.6098729613466922,0.4573018635072058,0.0690528238476826,0.009923463861720171,0.35916797695677694,0.25005989120959843,0.011109466896757007,0.010907968600530317,0.37953398261758997,0.009968825705049105,0.5044134002411781,0.4472467569611205,0.058608143550691286,0.3798487017402864,0.07673700963706094,0.6103822825184239,0.06939748563734531,0.23440021574383352,0.010523787894143793,0.009826394755133373,0.00633545558861357,0.6260700623038632,0.07788779394690332,0.011035416939148493,0.00920748848055655,0.6295641497435814,0.6057915178633188,0.3875664155927553,0.07101024590163452,0.07458227549678687,0.07652529168795616,0.3807724992746782,0.38398185523260747,0.6156346077304604,0.28687917943913505,0.39413404886082243,0.37883361716989483,0.38205514918158123,0.0708864989251059
1637856872.275,0.3013444639210989,0.6087073260372473,0.4593996031221378,0.07035964439137563,0.010360599730697539,0.3604776652069024,0.24882769998761659,0.01129764837876462,0.011077974659822104,0.376127158062857,0.010306121537796389,0.5047684398417996,0.4416823853550318,0.05839680553059378,0.40606038229135444,0.07660641998239079,0.6078457516333315,0.06877940443061335,0.234986090892595,0.010616068156176932,0.010590686602462315,0.0064907085375650415,0.6494506954968943,0.07788372675212156,0.011007553225292122,0.009170587833393749,0.5864793166187033,0.6235713260352366,0.3866789940693016,0.07068604347501375,0.07423581948567141,0.07616811171848373,0.37773350285102664,0.4055940102081352,0.6145820828437315,0.28825167091695697,0.39907426245456107,0.3778710564361856,0.3969586160358844,0.07130888716937712
1637856887.293,0.3013444639210989,0.6087073260372473,0.4593996031221378,0.07035964439137563,0.010360599730697539,0.3604776652069024,0.24882769998761659,0.01129764837876462,0.011077974659822104,0.376127158062857,0.010306121537796389,0.5047684398417996,0.4416823853550318,0.05839680553059378,0.40606038229135444,0.07660641998239079,0.6078457516333315,0.06877940443061335,0.234986090892595,0.010616068156176932,0.010590686602462315,0.0064907085375650415,0.6494506954968943,0.07788372675212156,0.011007553225292122,0.009170587833393749,0.5864793166187033,0.6235713260352366,0.3866789940693016,0.07068604347501375,0.07423581948567141,0.07616811171848373,0.37773350285102664,0.4055940102081352,0.6145820828437315,0.28825167091695697,0.39907426245456107,0.3778710564361856,0.3969586160358844,0.07130888716937712
1637856902.31,0.30046065918853737,0.606235310422826,0.4583037302469421,0.07022072246570286,0.010554254174998655,0.35639625947153253,0.24795365837230282,0.011204764358075669,0.010952979325708347,0.3776041272562064,0.009748321499769128,0.4995560828434881,0.4415315571893293,0.05794858237966056,0.40639210103114076,0.0761696922444886,0.6060494311777516,0.0681787182857709,0.23310334742361866,0.010485221590914466,0.00989795062261856,0.006454854829217042,0.6033395226314193,0.07727440392819825,0.010944923613872422,0.009154586452628581,0.6749027500271194,0.6076241637898949,0.37862216300679813,0.0699133414998806,0.0793314015251364,0.07579491111608751,0.37666698737826565,0.40340516575049423,0.6129248895096208,0.2872165798813998,0.36345440476148705,0.37623895405323593,0.39310515490421155,0.06699594667148531
1637856917.331,0.30046065918853737,0.606235310422826,0.4583037302469421,0.07022072246570286,0.010554254174998655,0.35639625947153253,0.24795365837230282,0.011204764358075669,0.010952979325708347,0.3776041272562064,0.009748321499769128,0.4995560828434881,0.4415315571893293,0.05794858237966056,0.40639210103114076,0.0761696922444886,0.6060494311777516,0.0681787182857709,0.23310334742361866,0.010485221590914466,0.00989795062261856,0.006454854829217042,0.6033395226314193,0.07727440392819825,0.010944923613872422,0.009154586452628581,0.6749027500271194,0.6076241637898949,0.37862216300679813,0.0699133414998806,0.0793314015251364,0.07579491111608751,0.37666698737826565,0.40340516575049423,0.6129248895096208,0.2872165798813998,0.36345440476148705,0.37623895405323593,0.39310515490421155,0.06699594667148531
1637856932.367,0.29947269525464787,0.6055934311604171,0.4605150467626229,0.07097860930569952,0.009956753610612648,0.35800494815789596,0.2482369585099578,0.011275529369489301,0.01092870428858679,0.3764677729282049,0.009705586443640482,0.49640979811899977,0.44455213091811124,0.05823765005166,0.4095193873139701,0.0764713250520943,0.6053972657851772,0.06756891173102297,0.23458807141310398,0.010749073002317117,0.01055667644885278,0.006465739847840811,0.6157510717021005,0.07744867062950508,0.010826899303133729,0.009167672788305133,0.6744613654910425,0.6466440765215566,0.35698559510779526,0.06790831422654361,0.07335772408760183,0.07528193371153033,0.3770069530062853,0.40620257351430983,0.611394274306143,0.2886418692341236,0.38719063576087787,0.37631386256677013,0.40234299133296025,0.07155791795453288
1637856947.402,0.29947269525464787,0.6055934311604171,0.4605150467626229,0.07097860930569952,0.009956753610612648,0.35800494815789596,0.2482369585099578,0.011275529369489301,0.01092870428858679,0.3764677729282049,0.009705586443640482,0.49640979811899977,0.44455213091811124,0.05823765005166,0.4095193873139701,0.0764713250520943,0.6053972657851772,0.06756891173102297,0.23458807141310398,0.010749073002317117,0.01055667644885278,0.006465739847840811,0.6157510717021005,0.07744867062950508,0.010826899303133729,0.009167672788305133,0.6744613654910425,0.6466440765215566,0.35698559510779526,0.06790831422654361,0.07335772408760183,0.07528193371153033,0.3770069530062853,0.40620257351430983,0.611394274306143,0.2886418692341236,0.38719063576087787,0.37631386256677013,0.40234299133296025,0.07155791795453288
1637856962.419,0.2975275472332501,0.6032717365317595,0.4612373201625651,0.06715751041630694,0.010479965631925126,0.36166835004437925,0.24711227625507598,0.011151479681228949,0.011028103581418544,0.372672858792311,0.0100169049898867,0.4960908098392776,0.44423379120775497,0.05794460710017267,0.381946532474562,0.07605180080645542,0.6040581787353768,0.06700140730020743,0.23329734499711177,0.010611494357934011,0.009811679527159214,0.006424741514699128,0.6164592028516486,0.0770984176757438,0.010865125025667815,0.008982962844989941,0.6320958158008559,0.6042932815112029,0.38653596742552687,0.06588007865295532,0.07644370209982553,0.07470168310539269,0.3750056496847649,0.40225519530011533,0.6099212705221406,0.28583559997692076,0.37526054122012575,0.37152290381638786,0.3944441752667769,0.06799401031386522
1637856977.436,0.2975275472332501,0.6032717365317595,0.4612373201625651,0.06715751041630694,0.010479965631925126,0.36166835004437925,0.24711227625507598,0.011151479681228949,0.011028103581418544,0.372672858792311,0.0100169049898867,0.4960908098392776,0.44423379120775497,0.05794460710017267,0.381946532474562,0.07605180080645542,0.6040581787353768,0.06700140730020743,0.23329734499711177,0.010611494357934011,0.009811679527159214,0.006424741514699128,0.6164592028516486,0.0770984176757438,0.010865125025667815,0.008982962844989941,0.6320958158008559,0.6042932815112029,0.38653596742552687,0.06588007865295532,0.07644370209982553,0.07470168310539269,0.3750056496847649,0.40225519530011533,0.6099212705221406,0.28583559997692076,0.37526054122012575,0.37152290381638786,0.3944441752667769,0.06799401031386522
1637856992.462,0.29402958625869996,0.6026483474219784,0.4629707419922253,0.07012268166304628,0.010677952168675862,0.36760528569864215,0.24553452891460625,0.011002810159966762,0.010861432988230104,0.37269341985884485,0.010042060837172687,0.4936207025020045,0.43963010997526,0.057595783837620984,0.3891027644057887,0.07584382653177149,0.6021519322674114,0.06713745151710312,0.23225455226753833,0.010628444841442798,0.01047992522582792,0.006124955126657009,0.5967242528645416,0.07616944454329631,0.010785891191299291,0.009097206907840872,0.6569568289363157,0.6473986687077564,0.3874632726336468,0.06968124422343222,0.07971243149881585,0.07383464132567032,0.37245320885939676,0.40047073445943576,0.6084433610079433,0.28511965843607545,0.36902426756106443,0.3699711884953823,0.39395289482081713,0.06949751503041583
1637857007.478,0.29402958625869996,0.6026483474219784,0.4629707419922253,0.07012268166304628,0.010677952168675862,0.36760528569864215,0.24553452891460625,0.011002810159966762,0.010861432988230104,0.37269341985884485,0.010042060837172687,0.4936207025020045,0.43963010997526,0.057595783837620984,0.3891027644057887,0.07584382653177149,0.6021519322674114,0.06713745151710312,0.23225455226753833,0.010628444841442798,0.01047992522582792,0.006124955126657009,0.5967242528645416,0.07616944454329631,0.010785891191299291,0.009097206907840872,0.6569568289363157,0.6473986687077564,0.3874632726336468,0.06968124422343222,0.07971243149881585,0.07383464132567032,0.37245320885939676,0.40047073445943576,0.6084433610079433,0.28511965843607545,0.36902426756106443,0.3699711884953823,0.39395289482081713,0.06949751503041583
1637857022.492,0.2937504826522327,0.6030758177100433,0.4619950936458619,0.07056583536098154,0.01007385852058629,0.362654308965369,0.24485007266501524,0.011017372037768765,0.010905992174161102,0.3705750475077629,0.010078366693987722,0.49646074412183105,0.4339131249835513,0.05736170781428697,0.3799640759511805,0.07506596552322328,0.6010999737789123,0.06757797730414228,0.22683362259274795,0.009892007544907372,0.010459366307682327,0.006434930518780955,0.6434871620728886,0.07584647335201697,0.010810591745930735,0.009153911216367019,0.647281737078703,0.6748534094032275,0.3587424219075055,0.06972864596068931,0.07723335536434774,0.07349083274567306,0.3723361182532402,0.391414916442934,0.6083985001663819,0.2874771227275289,0.371809384996279,0.3708905004660324,0.3929394041669184,0.07112247630510471
1637857037.507,0.2937504826522327,0.6030758177100433,0.4619950936458619,0.07056583536098154,0.01007385852058629,0.362654308965369,0.24485007266501524,0.011017372037768765,0.010905992174161102,0.3705750475077629,0.010078366693987722,0.49646074412183105,0.4339131249835513,0.05736170781428697,0.3799640759511805,0.07506596552322328,0.6010999737789123,0.06757797730414228,0.22683362259274795,0.009892007544907372,0.010459366307682327,0.006434930518780955,0.6434871620728886,0.07584647335201697,0.010810591745930735,0.009153911216367019,0.647281737078703,0.6748534094032275,0.3587424219075055,0.06972864596068931,0.07723335536434774,0.07349083274567306,0.3723361182532402,0.391414916442934,0.6083985001663819,0.2874771227275289,0.371809384996279,0.3708905004660324,0.3929394041669184,0.07112247630510471
