"Time","pod:currencyservice-w4-649d8c7669-vphmr_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-wmdrr_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-qv5x5_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-4vgsp_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-njsv5_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-79q72_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-7pfz2_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-9xjt6_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-m2fzz_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-phdj2_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-wlgmm_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-6dmmw_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jcqnj_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-nkdk4_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-x9676_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-4jbf7_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-d25n6_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-87nqt_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-xxpz4_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-pr7xs_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-hkp9r_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-hln2k_service:frontend_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-bc4gv_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-lh5l4_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-z4snb_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5ds6f_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-tv97h_service:frontend_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-v6wx9_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-fqltv_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-mz52j_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-qqjzz_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-lk9lq_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-slq25_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-vr5xg_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-vg5rc_service:frontend_node:worker--2.novalocal"
1637859440.614,0.6142335989175398,0.3738924305906023,0.23474727300957018,0.05938603946756641,0.6197895940508191,0.0716856897634312,0.6039001172366597,0.009326541901427706,0.4287927611777588,0.6443125156927414,0.010480171956834589,0.3794473686559158,0.4604364213443213,0.06657333262208073,0.28630732906405637,0.0697298632726975,0.010531660094522062,0.3871583273181206,0.3905130355607258,0.009691347154215319,0.4553656778414782,0.6047472115209106,0.383517407973685,0.3619775249515815,0.2534974854261565,0.0043829852942171895,0.010639466046889489,0.39966729052739763,0.31402497006191943,0.0773074264857869,0.6014683427709397,0.4453666529698611,0.07763149324994631,0.011164244335167946,0.06894711364323725,0.0712280641217798,0.07742408922036798,0.011075260485082134,0.010924323386056293,0.3801916509260225
1637859455.67,0.622165314091227,0.3711624203173607,0.23426043134658253,0.06058227576805028,0.6451381581806781,0.07832569022841485,0.6062709447785306,0.00916022880507915,0.42919509722609206,0.6482645792191475,0.009941731420706878,0.33169206186107303,0.4593784576692407,0.067027809769041,0.29637894854306845,0.07084744279626828,0.01054344032867411,0.37623111030825995,0.38718894854498165,0.00966843525019138,0.4505590095514435,0.604762659060391,0.3854959991994489,0.35879275353860074,0.2528687047007152,0.004394656334516634,0.0105832390903127,0.3944782289167679,0.31240550709820913,0.0770480542691754,0.6022011934068655,0.47758556778453626,0.07745253889922002,0.011085519259408526,0.07031919633830713,0.0710602417408602,0.07704820667553502,0.01101115740330807,0.010892909369433214,0.3784175979009782
1637859470.711,0.622165314091227,0.3711624203173607,0.23426043134658253,0.06058227576805028,0.6451381581806781,0.07832569022841485,0.6062709447785306,0.00916022880507915,0.42919509722609206,0.6482645792191475,0.009941731420706878,0.33169206186107303,0.4593784576692407,0.067027809769041,0.29637894854306845,0.07084744279626828,0.01054344032867411,0.37623111030825995,0.38718894854498165,0.00966843525019138,0.4505590095514435,0.604762659060391,0.3854959991994489,0.35879275353860074,0.2528687047007152,0.004394656334516634,0.0105832390903127,0.3944782289167679,0.31240550709820913,0.0770480542691754,0.6022011934068655,0.47758556778453626,0.07745253889922002,0.011085519259408526,0.07031919633830713,0.0710602417408602,0.07704820667553502,0.01101115740330807,0.010892909369433214,0.3784175979009782
1637859485.737,0.6535223382434104,0.3688990514609098,0.23320963927179972,0.06076455994925388,0.6523214715952851,0.07676991686006499,0.605388396456501,0.009051256649155185,0.4247997206561597,0.6485329502755323,0.010375437007103278,0.35406320786828804,0.4621480130641773,0.06675400137649362,0.2772430700511364,0.0704247250570848,0.010465263181511263,0.3562084873935618,0.3920314491253113,0.010376378114352696,0.45403142523553164,0.602251133533402,0.38484417708498364,0.3558254910095741,0.25250362293586553,0.004390274039753361,0.010496189375130523,0.4034012138652909,0.31357300034765767,0.07705889512828784,0.6002711987607141,0.4663878118562671,0.07702050359116577,0.011052243588391287,0.07065297736540622,0.07053643134683228,0.07744377258686366,0.011059880223208637,0.010747262596222322,0.37472669444401696
1637859500.768,0.6535223382434104,0.3688990514609098,0.23320963927179972,0.06076455994925388,0.6523214715952851,0.07676991686006499,0.605388396456501,0.009051256649155185,0.4247997206561597,0.6485329502755323,0.010375437007103278,0.35406320786828804,0.4621480130641773,0.06675400137649362,0.2772430700511364,0.0704247250570848,0.010465263181511263,0.3562084873935618,0.3920314491253113,0.010376378114352696,0.45403142523553164,0.602251133533402,0.38484417708498364,0.3558254910095741,0.25250362293586553,0.004390274039753361,0.010496189375130523,0.4034012138652909,0.31357300034765767,0.07705889512828784,0.6002711987607141,0.4663878118562671,0.07702050359116577,0.011052243588391287,0.07065297736540622,0.07053643134683228,0.07744377258686366,0.011059880223208637,0.010747262596222322,0.37472669444401696
1637859515.805,0.6222673369893984,0.36801312212692616,0.2315663478614408,0.06023670399755686,0.645770461312569,0.07634818778151038,0.6056235216074201,0.009103433034891015,0.42506667391079334,0.6397375866889028,0.010377489569189083,0.33753457062254133,0.4614447657952637,0.06644747456082856,0.2810761351829922,0.0699629878106422,0.010179181119170516,0.380120560723844,0.4039329071256098,0.00966491823712461,0.4542856136203447,0.6020488382336591,0.3849781232082819,0.3555097543540078,0.2514502056729303,0.004384849281700529,0.01051873536398908,0.3847331536395311,0.3122468782251079,0.07712866430232639,0.5990582563792378,0.47557672917331334,0.07659832348732756,0.011024189783509995,0.07002112535972593,0.06997535494485921,0.07731223869247673,0.011081465499769311,0.010708668119625939,0.3748003035314518
1637859530.834,0.6222673369893984,0.36801312212692616,0.2315663478614408,0.06023670399755686,0.645770461312569,0.07634818778151038,0.6056235216074201,0.009103433034891015,0.42506667391079334,0.6397375866889028,0.010377489569189083,0.33753457062254133,0.4614447657952637,0.06644747456082856,0.2810761351829922,0.0699629878106422,0.010179181119170516,0.380120560723844,0.4039329071256098,0.00966491823712461,0.4542856136203447,0.6020488382336591,0.3849781232082819,0.3555097543540078,0.2514502056729303,0.004384849281700529,0.01051873536398908,0.3847331536395311,0.3122468782251079,0.07712866430232639,0.5990582563792378,0.47557672917331334,0.07659832348732756,0.011024189783509995,0.07002112535972593,0.06997535494485921,0.07731223869247673,0.011081465499769311,0.010708668119625939,0.3748003035314518
1637859545.865,0.6722861553906458,0.3676558511630487,0.23097646909206274,0.0598573539448668,0.6123636008477408,0.0746167723753448,0.6031412337540885,0.00902823329952799,0.41955125529892234,0.6255117328547508,0.010390797159372904,0.3612858808330841,0.4584635922629454,0.06602713617424517,0.2843918625700885,0.0652254445320621,0.01046608975540908,0.3521869408948261,0.41099684247634216,0.009719138897383942,0.45026266844748486,0.6022108927501743,0.3825069060115946,0.3541805940074424,0.25120937833529683,0.004419487278536953,0.010232763908851649,0.3950298324292362,0.3102617359486892,0.07681033873404759,0.5977819460287744,0.4454155652607002,0.07663231270179718,0.011149692483717487,0.0697194048473721,0.06992538113987332,0.07711505144728302,0.011091629645253452,0.010815059717268673,0.37560573839000727
1637859560.902,0.6722861553906458,0.3676558511630487,0.23097646909206274,0.0598573539448668,0.6123636008477408,0.0746167723753448,0.6031412337540885,0.00902823329952799,0.41955125529892234,0.6255117328547508,0.010390797159372904,0.3612858808330841,0.4584635922629454,0.06602713617424517,0.2843918625700885,0.0652254445320621,0.01046608975540908,0.3521869408948261,0.41099684247634216,0.009719138897383942,0.45026266844748486,0.6022108927501743,0.3825069060115946,0.3541805940074424,0.25120937833529683,0.004419487278536953,0.010232763908851649,0.3950298324292362,0.3102617359486892,0.07681033873404759,0.5977819460287744,0.4454155652607002,0.07663231270179718,0.011149692483717487,0.0697194048473721,0.06992538113987332,0.07711505144728302,0.011091629645253452,0.010815059717268673,0.37560573839000727
1637859575.93,0.6758638162768312,0.3673668997816711,0.22996561953119898,0.05841885713610265,0.6251524616200734,0.07392699449705603,0.6027631224220593,0.008904642787802116,0.42721518134224157,0.6393367303669151,0.010334321284005892,0.3405893051696284,0.454691416936142,0.06585753195304034,0.283841128653635,0.06644394193171256,0.010373546021583241,0.34794089695965,0.40531813796286154,0.009853540646857475,0.4456727625822536,0.600447517171307,0.3825206804690557,0.35311627028997883,0.24921445673738868,0.0043388952710032465,0.010337735466117009,0.37599389315692106,0.3083913529267301,0.076471073641177,0.5959333679665653,0.47315667325259425,0.07570017803942027,0.010995541159348742,0.06457481559186434,0.06694242020265588,0.07639974240729613,0.010964048738199785,0.010757613014753552,0.37349513211523383
1637859590.971,0.6758638162768312,0.3673668997816711,0.22996561953119898,0.05841885713610265,0.6251524616200734,0.07392699449705603,0.6027631224220593,0.008904642787802116,0.42721518134224157,0.6393367303669151,0.010334321284005892,0.3405893051696284,0.454691416936142,0.06585753195304034,0.283841128653635,0.06644394193171256,0.010373546021583241,0.34794089695965,0.40531813796286154,0.009853540646857475,0.4456727625822536,0.600447517171307,0.3825206804690557,0.35311627028997883,0.24921445673738868,0.0043388952710032465,0.010337735466117009,0.37599389315692106,0.3083913529267301,0.076471073641177,0.5959333679665653,0.47315667325259425,0.07570017803942027,0.010995541159348742,0.06457481559186434,0.06694242020265588,0.07639974240729613,0.010964048738199785,0.010757613014753552,0.37349513211523383
1637859606.141,0.6462780979858795,0.3606934902196903,0.23035343849858642,0.06017199772541142,0.6706197898572401,0.0744079474547846,0.6038503589183103,0.008888716935698761,0.43230853207740827,0.611849040973299,0.010298859935685748,0.3750386876663103,0.4534525468726571,0.06601637184635997,0.28128043623494015,0.06924676664694027,0.010371233284983164,0.35534975124292467,0.3818900813533318,0.0102177973291589,0.44126788651110593,0.6013037758149943,0.3839725092285933,0.3474579276099276,0.2489886830448499,0.004335566725971273,0.010166718804877645,0.38046406719953985,0.3088811981264853,0.0761423934649471,0.5973251263870591,0.46957141622472975,0.07551694640671427,0.01088902753963842,0.0692688534032198,0.06961808243592615,0.0765311663930793,0.010914686055025456,0.010647032435965247,0.36904592940114067
1637859621.215,0.6462780979858795,0.3606934902196903,0.23035343849858642,0.06017199772541142,0.6706197898572401,0.0744079474547846,0.6038503589183103,0.008888716935698761,0.43230853207740827,0.611849040973299,0.010298859935685748,0.3750386876663103,0.4534525468726571,0.06601637184635997,0.28128043623494015,0.06924676664694027,0.010371233284983164,0.35534975124292467,0.3818900813533318,0.0102177973291589,0.44126788651110593,0.6013037758149943,0.3839725092285933,0.3474579276099276,0.2489886830448499,0.004335566725971273,0.010166718804877645,0.38046406719953985,0.3088811981264853,0.0761423934649471,0.5973251263870591,0.46957141622472975,0.07551694640671427,0.01088902753963842,0.0692688534032198,0.06961808243592615,0.0765311663930793,0.010914686055025456,0.010647032435965247,0.36904592940114067
1637859636.251,0.6211657570152775,0.3593927939332889,0.22933168084050626,0.06026592330612935,0.6308178616578393,0.07650821603967163,0.6048084351085222,0.00890508365932215,0.43341114119284063,0.6259208956553416,0.010213384830279748,0.36752731212349815,0.4566444307102423,0.065815490738455,0.29265795520792315,0.06937664626195293,0.01054081808007072,0.35493886283218856,0.3821918651092037,0.010274038304893499,0.43761743275125636,0.6006765652470172,0.3871915410940641,0.34835076215566163,0.2495775053623277,0.004257947908680486,0.010384741178909368,0.40702738028874674,0.30825951256795037,0.07632298570528567,0.5969826239813465,0.4871076607942567,0.0756592420483103,0.011060699289322101,0.06905647922740085,0.06936712594145333,0.0767834509212458,0.011027211755292133,0.010589578130826428,0.36744569838839547
