"Time","pod:frontend-w3-6646bc856b-hdzwl_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-5w14p_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-m5wph_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-spppx_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-rrfrt_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-4hwbm_service:productcatalogservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-msw18_service:redis-cart_node:worker--2","pod:recommendationservice-w4-5c774597c5-p9b9h_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-9vv8m_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-fwgsp_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-dhzs4_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-znvjh_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-rfnl8_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-h88hj_service:frontend_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-j88w8_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-tbtn6_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-4j9xr_service:redis-cart_node:worker--4.novalocal","pod:adservice-w2-754d7d8cd4-ct9nl_service:adservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-sg2fw_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-mxbd2_service:currencyservice_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-vtdkq_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-86744bdcbd-tmzgp_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-wlr6k_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-dd5dp_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-pdb92_service:recommendationservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-wzcqf_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-9gwpj_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-656cl_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-lpjfp_service:cartservice_node:worker--2","pod:frontend-w2-8ddd87c7b-2kp8b_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-prbwd_service:recommendationservice_node:worker--2","pod:frontend-w1-777d8d5dcb-q4g2r_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-vb7js_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-fvbng_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-pb2h9_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-bc5qq_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-xf8d9_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-vn4fp_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-f6fst_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-89jhp_service:productcatalogservice_node:worker--3.novalocal"
1639570878.112,0.5708421135395103,0.5931718656712487,0.281156018210912,0.2810281769279719,0.2766803722006594,0.26984064384154205,0.005503931449794563,0.14609761962687115,0.3169096926194982,0.5187976375714529,0.30624412098890674,0.5692039933578188,0.316598128774954,0.5156667694257294,0.28739894684005607,0.2795918445100243,0.05327422370248923,0.2531606159781862,0.2693780736730336,0.34479248250930894,0.2694227037467703,0.2836521311152642,0.14549749384257485,0.5157769084946575,0.13715447540363115,0.1746877708784414,0.14435646972320498,0.3193347606095348,0.2800947104819749,0.5832851134802179,0.13358705393438336,0.5151700044581184,0.13697045373233618,0.35145248115063654,0.3620598138279312,0.31865888596421843,0.1531465583624349,0.2697496333429585,0.527057973657857,0.3112555168988934
1639570893.144,0.5621395619779109,0.594028935473008,0.2810923639317563,0.2814683025299704,0.27729557118725273,0.26221630672836316,0.005449031488037711,0.14685980610596872,0.3167104446301767,0.5195261035785002,0.2870829594181043,0.5364049139269644,0.31615110662953255,0.5162744443027711,0.2829392644527298,0.27949737340722636,0.05336328932486865,0.24563619493837224,0.267699452916215,0.3550965791876475,0.26889396828714635,0.2835175434239955,0.14433096243193183,0.5154891137202973,0.13658444900009525,0.17693639940579559,0.14530001919538077,0.31889151394170967,0.28029958677272665,0.5826037590431861,0.13372053102569736,0.5162432109745864,0.13212450880956852,0.3463930950908961,0.35793913345096173,0.3184095081512087,0.15216925631344314,0.26941556152497936,0.5472604225242453,0.31177522971428
1639570908.172,0.5621395619779109,0.594028935473008,0.2810923639317563,0.2814683025299704,0.27729557118725273,0.26221630672836316,0.005449031488037711,0.14685980610596872,0.3167104446301767,0.5195261035785002,0.2870829594181043,0.5364049139269644,0.31615110662953255,0.5162744443027711,0.2829392644527298,0.27949737340722636,0.05336328932486865,0.24563619493837224,0.267699452916215,0.3550965791876475,0.26889396828714635,0.2835175434239955,0.14433096243193183,0.5154891137202973,0.13658444900009525,0.17693639940579559,0.14530001919538077,0.31889151394170967,0.28029958677272665,0.5826037590431861,0.13372053102569736,0.5162432109745864,0.13212450880956852,0.3463930950908961,0.35793913345096173,0.3184095081512087,0.15216925631344314,0.26941556152497936,0.5472604225242453,0.31177522971428
1639570923.204,0.5396236695554766,0.5926723173935181,0.28076644701190867,0.2812328291021589,0.2773940337809582,0.2688157338492945,0.005503995220422296,0.14663375394433964,0.3163757542084653,0.5194397765340716,0.3055070008415156,0.5330566633261349,0.3147380541888303,0.5160684981568419,0.2697425077550451,0.2801744918748915,0.05326832374143155,0.25061641855528843,0.26810727213645785,0.3432187116189349,0.2679856310223576,0.28444029686530437,0.1449177481006987,0.5141874781972691,0.1373524421672223,0.1776612807628108,0.14536126148290632,0.31975812276238635,0.2806561373210982,0.5831059045677165,0.13291535089948803,0.5146250350674261,0.13643707605635275,0.3449411057464775,0.3725827047520468,0.31840135165574657,0.15163033021335914,0.264147318260772,0.5730452948612001,0.2786891224245983
1639570938.236,0.5396236695554766,0.5926723173935181,0.28076644701190867,0.2812328291021589,0.2773940337809582,0.2688157338492945,0.005503995220422296,0.14663375394433964,0.3163757542084653,0.5194397765340716,0.3055070008415156,0.5330566633261349,0.3147380541888303,0.5160684981568419,0.2697425077550451,0.2801744918748915,0.05326832374143155,0.25061641855528843,0.26810727213645785,0.3432187116189349,0.2679856310223576,0.28444029686530437,0.1449177481006987,0.5141874781972691,0.1373524421672223,0.1776612807628108,0.14536126148290632,0.31975812276238635,0.2806561373210982,0.5831059045677165,0.13291535089948803,0.5146250350674261,0.13643707605635275,0.3449411057464775,0.3725827047520468,0.31840135165574657,0.15163033021335914,0.264147318260772,0.5730452948612001,0.2786891224245983
1639570953.265,0.5402518666728113,0.5931057332590238,0.28021108485567975,0.28160165515699254,0.2774109432559937,0.2702501672912104,0.005478541044668163,0.14679618627624036,0.31567451608106445,0.5186561744787755,0.3064221989161581,0.5415829599282208,0.31563465949164043,0.515303408451667,0.28344922654547133,0.2798772536168076,0.052969726867835014,0.23543437291316544,0.269021335736131,0.37344341774591455,0.267774537619111,0.28421364914011615,0.14480737772179875,0.5147111272057867,0.13726470790475354,0.1781613449999802,0.14483912724998582,0.31963996401811545,0.2808138350691712,0.5841332862522327,0.13830677235223482,0.5149856734164121,0.1316471206485676,0.34727723743726757,0.3532421643330602,0.31837358130623705,0.15123375467079153,0.2563324850751501,0.5290760710907504,0.28579742234855143
1639570968.29,0.5402518666728113,0.5931057332590238,0.28021108485567975,0.28160165515699254,0.2774109432559937,0.2702501672912104,0.005478541044668163,0.14679618627624036,0.31567451608106445,0.5186561744787755,0.3064221989161581,0.5415829599282208,0.31563465949164043,0.515303408451667,0.28344922654547133,0.2798772536168076,0.052969726867835014,0.23543437291316544,0.269021335736131,0.37344341774591455,0.267774537619111,0.28421364914011615,0.14480737772179875,0.5147111272057867,0.13726470790475354,0.1781613449999802,0.14483912724998582,0.31963996401811545,0.2808138350691712,0.5841332862522327,0.13830677235223482,0.5149856734164121,0.1316471206485676,0.34727723743726757,0.3532421643330602,0.31837358130623705,0.15123375467079153,0.2563324850751501,0.5290760710907504,0.28579742234855143
1639570983.316,0.5725740944610608,0.5933526457256696,0.2804675102158941,0.28152559044627457,0.2776499975796513,0.2705811150461099,0.005486501148658313,0.14745288303061396,0.31509717353027855,0.5181610069700904,0.286551644126228,0.5793487952385971,0.3156232153631493,0.5156374729078471,0.26977253088696446,0.2800851600904174,0.052786068552780854,0.2508055901182055,0.2683095081018836,0.34915486139695007,0.2668248266876938,0.28298393789238735,0.14559129337971133,0.5148162782212778,0.13710161451690522,0.18012703612518535,0.1462674101315324,0.32019280087081603,0.28026214696035046,0.5843862483410328,0.13768221229054745,0.5143650679843508,0.13636586797245256,0.36018200044544874,0.35355231078311666,0.3179521218473438,0.150582033080082,0.2685885718078635,0.5322758673387042,0.29541020544821256
1639570998.348,0.5725740944610608,0.5933526457256696,0.2804675102158941,0.28152559044627457,0.2776499975796513,0.2705811150461099,0.005486501148658313,0.14745288303061396,0.31509717353027855,0.5181610069700904,0.286551644126228,0.5793487952385971,0.3156232153631493,0.5156374729078471,0.26977253088696446,0.2800851600904174,0.052786068552780854,0.2508055901182055,0.2683095081018836,0.34915486139695007,0.2668248266876938,0.28298393789238735,0.14559129337971133,0.5148162782212778,0.13710161451690522,0.18012703612518535,0.1462674101315324,0.32019280087081603,0.28026214696035046,0.5843862483410328,0.13768221229054745,0.5143650679843508,0.13636586797245256,0.36018200044544874,0.35355231078311666,0.3179521218473438,0.150582033080082,0.2685885718078635,0.5322758673387042,0.29541020544821256
1639571013.379,0.5715838841558296,0.5937500103879865,0.28114204880502586,0.28222034408825636,0.2778234422482446,0.25043545130902534,0.005217313292350594,0.1479355569742125,0.3156830983108425,0.5187915516109958,0.30699743305845373,0.5684605006311492,0.315657402175318,0.5158790973970353,0.27400606141915346,0.28073369005423643,0.05278822801402814,0.2522711328016164,0.2645805913202479,0.34339602033364713,0.26706088631632696,0.2835853742868322,0.14681394436871945,0.5151088666065453,0.1383051414651196,0.1799585043236973,0.14774580595061032,0.3209791208103107,0.2823158954708786,0.5875814028217977,0.13814122042822724,0.5143832966569273,0.13733692170291306,0.36229702255490037,0.35469410264200657,0.31765860847226557,0.15015883172141367,0.26987968289250913,0.5731578667262929,0.2873346095402859
1639571028.417,0.5715838841558296,0.5937500103879865,0.28114204880502586,0.28222034408825636,0.2778234422482446,0.25043545130902534,0.005217313292350594,0.1479355569742125,0.3156830983108425,0.5187915516109958,0.30699743305845373,0.5684605006311492,0.315657402175318,0.5158790973970353,0.27400606141915346,0.28073369005423643,0.05278822801402814,0.2522711328016164,0.2645805913202479,0.34339602033364713,0.26706088631632696,0.2835853742868322,0.14681394436871945,0.5151088666065453,0.1383051414651196,0.1799585043236973,0.14774580595061032,0.3209791208103107,0.2823158954708786,0.5875814028217977,0.13814122042822724,0.5143832966569273,0.13733692170291306,0.36229702255490037,0.35469410264200657,0.31765860847226557,0.15015883172141367,0.26987968289250913,0.5731578667262929,0.2873346095402859
1639571043.437,0.5445233823929391,0.5935442788238288,0.2809291815604062,0.2819314353087719,0.2781100623217585,0.259082566773769,0.005304702616328481,0.1481159476776956,0.315314440903258,0.5182166728286774,0.3068874828123258,0.5782472467624235,0.3163770799875233,0.5154742312025822,0.26703884014734686,0.28104392698327124,0.05308108931510212,0.2513374872142513,0.2691029059462384,0.3491853107275329,0.26622176403733955,0.2845796417657789,0.14697534286781644,0.5161787329834048,0.135131261648923,0.1798388810245758,0.1480510906955404,0.3203009190214463,0.2840659492823469,0.5868848570502947,0.13822088931641396,0.5146283163435317,0.1370834533411484,0.35780104349583364,0.3562222150584744,0.317875309740682,0.14992296170565153,0.27003289316457224,0.5304799223258516,0.2736386519450665
1639571058.47,0.5445233823929391,0.5935442788238288,0.2809291815604062,0.2819314353087719,0.2781100623217585,0.259082566773769,0.005304702616328481,0.1481159476776956,0.315314440903258,0.5182166728286774,0.3068874828123258,0.5782472467624235,0.3163770799875233,0.5154742312025822,0.26703884014734686,0.28104392698327124,0.05308108931510212,0.2513374872142513,0.2691029059462384,0.3491853107275329,0.26622176403733955,0.2845796417657789,0.14697534286781644,0.5161787329834048,0.135131261648923,0.1798388810245758,0.1480510906955404,0.3203009190214463,0.2840659492823469,0.5868848570502947,0.13822088931641396,0.5146283163435317,0.1370834533411484,0.35780104349583364,0.3562222150584744,0.317875309740682,0.14992296170565153,0.27003289316457224,0.5304799223258516,0.2736386519450665
1639571073.496,0.5580221583072443,0.592526030121455,0.2813323452085393,0.28168201795708914,0.2778946981660072,0.26528222111100147,0.005496674737092099,0.14646773309346056,0.3155999788035829,0.5181397199470038,0.2936208051127267,0.5474047942523772,0.31757118275174256,0.5160478040165944,0.26783495339326946,0.2808872813728809,0.05291309457792219,0.23847408064810532,0.26829827615747054,0.36050036457543844,0.26623530767829073,0.28333667630730724,0.14765815349320113,0.5149767955480538,0.13449101393668678,0.1711673361535037,0.14778837718135773,0.32022100813480536,0.27465028938530994,0.5860071249008786,0.1380634637069681,0.5140467740581864,0.13307565435065943,0.35950835569401873,0.35473049906972076,0.31724925611327665,0.14930497548126404,0.27032441307657595,0.5149339600516049,0.28954342207972866
