"Time","pod:frontend-w1-8ddd87c7b-rd4wx_service:frontend_node:worker--1","pod:frontend-w2-6646bc856b-579l9_service:frontend_node:worker--2.novalocal","pod:frontend-w3-599b6846df-6tzwf_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-g7k8x_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-9wcs4_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-n7k7p_service:frontend_node:worker--1","pod:adservice-w2-76766bdfb6-87fdq_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-t9v7v_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-66clr_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-8878j_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-tpgxc_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-zqbz9_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-lmh4p_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-sbxjd_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-68p2r_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-6f8d8654c5-4qfpr_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-lmbtg_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-sbhlc_service:productcatalogservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-gf2rc_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w4-5bbcb977f8-5qdsg_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-g4bhg_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-hzm5r_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-j4wst_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-kfb54_service:currencyservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-h7c6v_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-jlh45_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-f7clp_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-5bc56_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-rc26b_service:currencyservice_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-dzzsd_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-v8q55_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-mkdk5_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-xs726_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-8pjj5_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-92l88_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-jtvjc_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w4-59ff89795c-8v72s_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-krdm8_service:currencyservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-78z7x_service:recommendationservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-5zj86_service:recommendationservice_node:worker--2.novalocal"
1639525816.815,0.23143972231824328,0.6097968627935562,0.49411509025693845,0.14803672322669564,0.1559404538723277,0.49758376351818945,0.33409373509844953,0.4127327305621741,0.31855096423910545,0.31843488243679907,0.5002481305175828,0.26960942345754624,0.302072707584757,0.3029537494160882,0.20084423605641522,0.36015476552146214,0.30268986852089064,0.2582551149662449,0.3285111336031078,0.15444581852306116,0.29886397338638193,0.5083756734787096,0.3249153990835083,0.29181581142015783,0.3118869365791105,0.587300277355196,0.15904250687148497,0.03932649893764549,0.3078050503787043,0.5106787900302945,0.1869059492713278,0.004002172751276319,0.3066222545223284,0.49850474884120327,0.5038607988817855,0.3061013051914188,0.3046222020257868,0.3021847285921184,0.13490656076095567,0.19147043478073925
1639525831.831,0.23647110218767303,0.6031760908289887,0.49513031702266497,0.14764850284660772,0.15506978688700712,0.4977576765829522,0.33178346447258467,0.3984095883845466,0.33513422070995474,0.3216025520153711,0.5008506372494215,0.26959132487427084,0.2989033511941719,0.3016857141439371,0.19426805502149908,0.35734117918912844,0.3013167211039351,0.2629993464726085,0.32928541624584484,0.153620688136686,0.29848717964647475,0.5099085002883732,0.3294932353557041,0.29013384696024563,0.3120862313059753,0.5863057544796654,0.15792504628833728,0.03937688688078479,0.30656169045798215,0.510499657150359,0.1863668483466387,0.003993695429322849,0.30619607226512185,0.5000224284953673,0.5036294536060246,0.3044661741035344,0.3048247156404647,0.3022222052934428,0.13912486258371615,0.19165545705023254
1639525846.846,0.23647110218767303,0.6031760908289887,0.49513031702266497,0.14764850284660772,0.15506978688700712,0.4977576765829522,0.33178346447258467,0.3984095883845466,0.33513422070995474,0.3216025520153711,0.5008506372494215,0.26959132487427084,0.2989033511941719,0.3016857141439371,0.19426805502149908,0.35734117918912844,0.3013167211039351,0.2629993464726085,0.32928541624584484,0.153620688136686,0.29848717964647475,0.5099085002883732,0.3294932353557041,0.29013384696024563,0.3120862313059753,0.5863057544796654,0.15792504628833728,0.03937688688078479,0.30656169045798215,0.510499657150359,0.1863668483466387,0.003993695429322849,0.30619607226512185,0.5000224284953673,0.5036294536060246,0.3044661741035344,0.3048247156404647,0.3022222052934428,0.13912486258371615,0.19165545705023254
1639525862.02,0.2447104734478286,0.6377679117570224,0.49496267475081246,0.14872135907662726,0.1558824458254458,0.49892535082004336,0.33057151161485077,0.4137492424856736,0.317909154253196,0.34073587878493045,0.5010349180444064,0.26967644331537427,0.29709745177806723,0.3019526551116799,0.1940774764236175,0.35732428662501836,0.30142238656519094,0.25202281055190734,0.3019661130357711,0.1545058299681708,0.29941370742600604,0.4876599777805568,0.34118958884856576,0.3021439356155061,0.31211620170886367,0.5864371625923057,0.15750776623098092,0.03931340668089461,0.3070753406526801,0.4875795042161638,0.19496985093385244,0.004309494561438157,0.3060924462852929,0.499146809814627,0.5028096281210196,0.3040042149470914,0.30478122119627676,0.30257111412379445,0.13955546060466995,0.1859106181410845
1639525877.132,0.2447104734478286,0.6377679117570224,0.49496267475081246,0.14872135907662726,0.1558824458254458,0.49892535082004336,0.33057151161485077,0.4137492424856736,0.317909154253196,0.34073587878493045,0.5010349180444064,0.26967644331537427,0.29709745177806723,0.3019526551116799,0.1940774764236175,0.35732428662501836,0.30142238656519094,0.25202281055190734,0.3019661130357711,0.1545058299681708,0.29941370742600604,0.4876599777805568,0.34118958884856576,0.3021439356155061,0.31211620170886367,0.5864371625923057,0.15750776623098092,0.03931340668089461,0.3070753406526801,0.4875795042161638,0.19496985093385244,0.004309494561438157,0.3060924462852929,0.499146809814627,0.5028096281210196,0.3040042149470914,0.30478122119627676,0.30257111412379445,0.13955546060466995,0.1859106181410845
1639525892.147,0.24448937748004856,0.5778315490661392,0.495272663414947,0.14933159375387234,0.1564058618873661,0.49964052267074155,0.31560733986823175,0.40713632054607185,0.30470894157677153,0.32304687867538506,0.5011170294060078,0.2698507938366397,0.2983272701871224,0.30282617479211754,0.1962418685814622,0.3580778867192864,0.30322578979108045,0.2649703105763616,0.3205284171179219,0.15543752250606746,0.29938160871855257,0.509994015899147,0.3074943212952941,0.30217450831981396,0.31319198065239273,0.5872648957373463,0.15707195194637297,0.03938254012191663,0.3077750621675864,0.51239670172266,0.18959552290645015,0.0040351441455000825,0.3065692968539969,0.499811853381706,0.5035487648851719,0.3051216474326875,0.30579018852358025,0.2942112341323653,0.13960811765497694,0.1866402181093893
1639525907.163,0.24448937748004856,0.5778315490661392,0.495272663414947,0.14933159375387234,0.1564058618873661,0.49964052267074155,0.31560733986823175,0.40713632054607185,0.30470894157677153,0.32304687867538506,0.5011170294060078,0.2698507938366397,0.2983272701871224,0.30282617479211754,0.1962418685814622,0.3580778867192864,0.30322578979108045,0.2649703105763616,0.3205284171179219,0.15543752250606746,0.29938160871855257,0.509994015899147,0.3074943212952941,0.30217450831981396,0.31319198065239273,0.5872648957373463,0.15707195194637297,0.03938254012191663,0.3077750621675864,0.51239670172266,0.18959552290645015,0.0040351441455000825,0.3065692968539969,0.499811853381706,0.5035487648851719,0.3051216474326875,0.30579018852358025,0.2942112341323653,0.13960811765497694,0.1866402181093893
1639525922.177,0.2449205994645216,0.6366982822608533,0.49590101591736424,0.14908534765774606,0.15727624357086034,0.4675031392351181,0.339017049718586,0.4279716348428877,0.31072602385141895,0.31972360010190043,0.501406127182907,0.2695154281606613,0.2991610886787855,0.3031181759417153,0.185524757449823,0.35843255951256964,0.3046099588799901,0.26040517306410393,0.3058221321916025,0.15616608275700217,0.28814434260019645,0.511498088988898,0.32347487474806386,0.2958848785119399,0.3117116427087765,0.5878887584935757,0.15712876235097012,0.03920458878432216,0.30744187545913493,0.513005506080225,0.19297836408851654,0.003922360590828906,0.3064802110913652,0.4993536054728559,0.5044009912948192,0.3044401612373815,0.2926528658084508,0.3043916047766225,0.14107973596677617,0.1866397335675196
1639525937.192,0.2449205994645216,0.6366982822608533,0.49590101591736424,0.14908534765774606,0.15727624357086034,0.4675031392351181,0.339017049718586,0.4279716348428877,0.31072602385141895,0.31972360010190043,0.501406127182907,0.2695154281606613,0.2991610886787855,0.3031181759417153,0.185524757449823,0.35843255951256964,0.3046099588799901,0.26040517306410393,0.3058221321916025,0.15616608275700217,0.28814434260019645,0.511498088988898,0.32347487474806386,0.2958848785119399,0.3117116427087765,0.5878887584935757,0.15712876235097012,0.03920458878432216,0.30744187545913493,0.513005506080225,0.19297836408851654,0.003922360590828906,0.3064802110913652,0.4993536054728559,0.5044009912948192,0.3044401612373815,0.2926528658084508,0.3043916047766225,0.14107973596677617,0.1866397335675196
1639525952.208,0.24505864202769032,0.6184217650547117,0.49717027829566607,0.14865712284351107,0.15829396282231084,0.5015534437217286,0.3207356253209715,0.4081240899943253,0.3156896957988423,0.30461470072124996,0.5026918021848822,0.2698623215995527,0.2980869744528963,0.3036092430879548,0.19582086971719065,0.3604764276061988,0.30537949713182777,0.26669653029939755,0.30458734511440655,0.157078458212458,0.2896848528406713,0.4881638100900484,0.34563687193621373,0.2968557627180778,0.3120556830544101,0.5892641868624201,0.1587402340234784,0.041025574255518865,0.3086864811911132,0.4804082018216258,0.18083679175575235,0.003884217761699951,0.3071270079398612,0.500874965381252,0.5048109476771481,0.30469566029862694,0.31911609376661987,0.30497937769875044,0.13773629448393787,0.2045673052195098
1639525967.221,0.24505864202769032,0.6184217650547117,0.49717027829566607,0.14865712284351107,0.15829396282231084,0.5015534437217286,0.3207356253209715,0.4081240899943253,0.3156896957988423,0.30461470072124996,0.5026918021848822,0.2698623215995527,0.2980869744528963,0.3036092430879548,0.19582086971719065,0.3604764276061988,0.30537949713182777,0.26669653029939755,0.30458734511440655,0.157078458212458,0.2896848528406713,0.4881638100900484,0.34563687193621373,0.2968557627180778,0.3120556830544101,0.5892641868624201,0.1587402340234784,0.041025574255518865,0.3086864811911132,0.4804082018216258,0.18083679175575235,0.003884217761699951,0.3071270079398612,0.500874965381252,0.5048109476771481,0.30469566029862694,0.31911609376661987,0.30497937769875044,0.13773629448393787,0.2045673052195098
1639525982.235,0.23450314154837298,0.6208666183951461,0.49613124256547825,0.14859538717778334,0.15907197753775568,0.49038918775145846,0.3341890001985775,0.4132792138310374,0.32349403000506777,0.325939260201774,0.5023998391869646,0.2702336196943051,0.2976359967912412,0.3038613526011181,0.19333220687586092,0.3599178352559925,0.3048502547842059,0.26600668547873363,0.3029782873707668,0.15621930677890802,0.2903281449294042,0.5135321768065422,0.32396900023099356,0.3060745550960593,0.3116060686166525,0.5879743350666631,0.15843445088742514,0.041910308829564605,0.3080258814414927,0.5161751656104135,0.19718673711405876,0.003921341081334017,0.3066047424589221,0.5001747623829318,0.5040531598227331,0.30442748587142143,0.31822627762007594,0.30609255944498837,0.1414614132992569,0.20549243747385865
1639525997.253,0.23450314154837298,0.6208666183951461,0.49613124256547825,0.14859538717778334,0.15907197753775568,0.49038918775145846,0.3341890001985775,0.4132792138310374,0.32349403000506777,0.325939260201774,0.5023998391869646,0.2702336196943051,0.2976359967912412,0.3038613526011181,0.19333220687586092,0.3599178352559925,0.3048502547842059,0.26600668547873363,0.3029782873707668,0.15621930677890802,0.2903281449294042,0.5135321768065422,0.32396900023099356,0.3060745550960593,0.3116060686166525,0.5879743350666631,0.15843445088742514,0.041910308829564605,0.3080258814414927,0.5161751656104135,0.19718673711405876,0.003921341081334017,0.3066047424589221,0.5001747623829318,0.5040531598227331,0.30442748587142143,0.31822627762007594,0.30609255944498837,0.1414614132992569,0.20549243747385865
