"Time","pod:frontend-w3-599b6846df-pscwq_service:frontend_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-xcskk_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-7pfcq_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-lfvrn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-z6cgk_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-8crvk_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-f48vr_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-6v9dj_service:currencyservice_node:worker--1","pod:currencyservice-w2-649d8c7669-nj2p5_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-29jct_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-66565874fb-6w5pq_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w3-5c774597c5-lh8l2_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-hh2r4_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-l6fnl_service:currencyservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-2cvkw_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-ttvx2_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-hwjqw_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-ffvfh_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-fwknk_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-9jdhs_service:frontend_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-8lkt5_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-dhnb7_service:currencyservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-q8qlw_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-4fvz5_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-d5pfx_service:frontend_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-mhlrm_service:cartservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-kfb9b_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-ntrrd_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-m97js_service:frontend_node:worker--1","pod:frontend-w4-777d8d5dcb-vrd76_service:frontend_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-lbd6t_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-s8g9j_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-zklx8_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-gqgqs_service:currencyservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-vfznz_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-rx5rs_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-5wvc9_service:adservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-ltzgl_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-m8krq_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-kcm4l_service:frontend_node:worker--3.novalocal"
1639524492.642,0.49897162025164443,0.300199977895789,0.36515376495699087,0.30396436273194055,0.19131691479282892,0.5034964194194671,0.30548804476368646,0.3052908477022812,0.41281732676877003,0.1792867248313632,0.30540866035544656,0.14520415017925953,0.1563357287696588,0.2901679612639628,0.2682676335426742,0.14175930159046307,0.31639504838402854,0.19348722354584058,0.3053408883468747,0.4866706707556083,0.008378992375960386,0.30184706756528945,0.3066123706585093,0.15811284827442504,0.5061307562950476,0.29886575465255816,0.04506534670837419,0.264920784085638,0.5156409755764002,0.597776395449219,0.5170793207310643,0.2477615339852201,0.3186594931338965,0.3051992878474601,0.3182264274079236,0.15610478312837722,0.32120552807488184,0.6482321275599578,0.3423942942835192,0.48767413953445166
1639524507.661,0.49849537318906406,0.2993589279862753,0.36344289396582874,0.3023137005662268,0.1891157991332324,0.5029337324949257,0.30525003715699156,0.2919039027284791,0.39532811337407003,0.181499413113308,0.30402261041724865,0.14548289257243432,0.15641079088337556,0.30024185604026243,0.26747441645745984,0.14198586980783465,0.3214990494345046,0.18903789985104044,0.30612520275550015,0.48818437164375383,0.009783273168892296,0.30077982750984683,0.30632939056843345,0.1587066223893255,0.5058596980058522,0.28700633703897965,0.04275947383228808,0.2652062026769134,0.5160433801707001,0.598147039903695,0.4941712351345848,0.24772427936756503,0.32259522419206466,0.30617272817602065,0.3293910712883611,0.15446683854845109,0.3362829147650329,0.6200734551240494,0.349224678454988,0.4882414532223962
1639524522.681,0.49849537318906406,0.2993589279862753,0.36344289396582874,0.3023137005662268,0.1891157991332324,0.5029337324949257,0.30525003715699156,0.2919039027284791,0.39532811337407003,0.181499413113308,0.30402261041724865,0.14548289257243432,0.15641079088337556,0.30024185604026243,0.26747441645745984,0.14198586980783465,0.3214990494345046,0.18903789985104044,0.30612520275550015,0.48818437164375383,0.009783273168892296,0.30077982750984683,0.30632939056843345,0.1587066223893255,0.5058596980058522,0.28700633703897965,0.04275947383228808,0.2652062026769134,0.5160433801707001,0.598147039903695,0.4941712351345848,0.24772427936756503,0.32259522419206466,0.30617272817602065,0.3293910712883611,0.15446683854845109,0.3362829147650329,0.6200734551240494,0.349224678454988,0.4882414532223962
1639524537.696,0.49784727413936447,0.2989859690513479,0.3636568864024603,0.3022480008569566,0.19430813312281947,0.502104217877004,0.3054883631318921,0.29641412948461265,0.40654932384320375,0.1916295061482163,0.304400253221129,0.14533747884591222,0.15727541942204842,0.30092830764432926,0.2625606136170911,0.1411018599328793,0.3449466325858267,0.1892818145579444,0.3049062085364741,0.4878974192397486,0.011279978242118707,0.30028270578685246,0.3057840277290257,0.15857377099048853,0.5061181883884476,0.27954191468292233,0.04352543819280228,0.26521034700815377,0.48529772798662085,0.597712210132609,0.5053445686067821,0.24252054843185872,0.3478676131418541,0.3048515065439412,0.3299000829476414,0.15513035511179313,0.34509413537807565,0.5907144345529715,0.319625907320213,0.48847215946805705
1639524552.717,0.49784727413936447,0.2989859690513479,0.3636568864024603,0.3022480008569566,0.19430813312281947,0.502104217877004,0.3054883631318921,0.29641412948461265,0.40654932384320375,0.1916295061482163,0.304400253221129,0.14533747884591222,0.15727541942204842,0.30092830764432926,0.2625606136170911,0.1411018599328793,0.3449466325858267,0.1892818145579444,0.3049062085364741,0.4878974192397486,0.011279978242118707,0.30028270578685246,0.3057840277290257,0.15857377099048853,0.5061181883884476,0.27954191468292233,0.04352543819280228,0.26521034700815377,0.48529772798662085,0.597712210132609,0.5053445686067821,0.24252054843185872,0.3478676131418541,0.3048515065439412,0.3299000829476414,0.15513035511179313,0.34509413537807565,0.5907144345529715,0.319625907320213,0.48847215946805705
1639524567.732,0.49781972108626893,0.2976188588106811,0.36528790479956985,0.30333627117709766,0.20244913208584772,0.5016195130594565,0.305896676485606,0.29182978465518383,0.40027155705338313,0.18726246083082926,0.30437387378643604,0.1454286180188303,0.15664950419994578,0.3003116604934334,0.26754816185768315,0.14071243491500657,0.3221306019056516,0.20287105458493465,0.30612416907823764,0.4883892628167513,0.012537307831847033,0.3002054298459896,0.30695907878569495,0.15879991228153345,0.4711398852419014,0.2688740557616461,0.04222799013927064,0.2656362306980914,0.5151186249672535,0.5971685603460004,0.5176891107755465,0.23224997380263918,0.3479650202566645,0.30555255784837476,0.3310691144516446,0.15575617757429483,0.3155258093411804,0.6210572319298906,0.31872794183974923,0.48876862355367773
1639524582.752,0.49781972108626893,0.2976188588106811,0.36528790479956985,0.30333627117709766,0.20244913208584772,0.5016195130594565,0.305896676485606,0.29182978465518383,0.40027155705338313,0.18726246083082926,0.30437387378643604,0.1454286180188303,0.15664950419994578,0.3003116604934334,0.26754816185768315,0.14071243491500657,0.3221306019056516,0.20287105458493465,0.30612416907823764,0.4883892628167513,0.012537307831847033,0.3002054298459896,0.30695907878569495,0.15879991228153345,0.4711398852419014,0.2688740557616461,0.04222799013927064,0.2656362306980914,0.5151186249672535,0.5971685603460004,0.5176891107755465,0.23224997380263918,0.3479650202566645,0.30555255784837476,0.3310691144516446,0.15575617757429483,0.3155258093411804,0.6210572319298906,0.31872794183974923,0.48876862355367773
1639524597.772,0.498829511456615,0.29617994607800185,0.3639726907020525,0.30321620041286246,0.20358781500791157,0.5021273014692742,0.3055763625166973,0.2973777327430658,0.38631979332889704,0.20340500477364448,0.30331409956319777,0.146538001108112,0.15672972508171906,0.3027162935968313,0.2633288048016322,0.14198681644213956,0.34680545211814806,0.1868078462501227,0.30635659546894906,0.48956428406946695,0.014103512619497948,0.30190554705360867,0.30726632936971987,0.15802007396806483,0.5080278587120871,0.26747628674810997,0.03825885683512758,0.2664634269974455,0.5174735504435654,0.5960226082905921,0.5078674761665043,0.24891445838161108,0.34738058883834244,0.3054719726834412,0.329605917627665,0.1549426220497488,0.3187413284427463,0.5907797209579516,0.32721235120738024,0.4891844388534874
1639524612.787,0.498829511456615,0.29617994607800185,0.3639726907020525,0.30321620041286246,0.20358781500791157,0.5021273014692742,0.3055763625166973,0.2973777327430658,0.38631979332889704,0.20340500477364448,0.30331409956319777,0.146538001108112,0.15672972508171906,0.3027162935968313,0.2633288048016322,0.14198681644213956,0.34680545211814806,0.1868078462501227,0.30635659546894906,0.48956428406946695,0.014103512619497948,0.30190554705360867,0.30726632936971987,0.15802007396806483,0.5080278587120871,0.26747628674810997,0.03825885683512758,0.2664634269974455,0.5174735504435654,0.5960226082905921,0.5078674761665043,0.24891445838161108,0.34738058883834244,0.3054719726834412,0.329605917627665,0.1549426220497488,0.3187413284427463,0.5907797209579516,0.32721235120738024,0.4891844388534874
1639524627.802,0.49806723915337664,0.2952986536343208,0.36355177440178366,0.30211966258938167,0.19765955068089686,0.5018186607847581,0.30521658231742627,0.30668108553750906,0.3938200890297086,0.1941954195136743,0.30191983928207944,0.14563647651890255,0.15681612557081576,0.2917957937411344,0.26959633488346235,0.14187420978658583,0.34105403550620067,0.19333973217330735,0.30530092140238985,0.4886645304441585,0.015603931020391522,0.3032449050524156,0.30665592519113366,0.15773707494442163,0.49749657107788786,0.3189002445191278,0.0371921680700174,0.26579132520344834,0.49545448633005773,0.5960787075142597,0.5211929714406569,0.24958149869919707,0.3110193841961043,0.3057386870180743,0.3231657186932341,0.15380687216498204,0.3188408528952379,0.6137466781741516,0.3477573456013641,0.48855357144661216
1639524642.819,0.49806723915337664,0.2952986536343208,0.36355177440178366,0.30211966258938167,0.19765955068089686,0.5018186607847581,0.30521658231742627,0.30668108553750906,0.3938200890297086,0.1941954195136743,0.30191983928207944,0.14563647651890255,0.15681612557081576,0.2917957937411344,0.26959633488346235,0.14187420978658583,0.34105403550620067,0.19333973217330735,0.30530092140238985,0.4886645304441585,0.015603931020391522,0.3032449050524156,0.30665592519113366,0.15773707494442163,0.49749657107788786,0.3189002445191278,0.0371921680700174,0.26579132520344834,0.49545448633005773,0.5960787075142597,0.5211929714406569,0.24958149869919707,0.3110193841961043,0.3057386870180743,0.3231657186932341,0.15380687216498204,0.3188408528952379,0.6137466781741516,0.3477573456013641,0.48855357144661216
1639524657.978,0.49913618837545903,0.2948538712665919,0.3620844273715127,0.302217160474835,0.19809833398833976,0.5025285904361207,0.30544143141084623,0.29789502262181294,0.4107142443154652,0.19472746965102966,0.3012513919890176,0.14574351023579032,0.15589273536314663,0.2855483655267446,0.27109513474754715,0.14287649925476673,0.30878593798815174,0.2009707654334053,0.3055797540133201,0.4892479940010732,0.016228800722376265,0.30458039612751026,0.3079212679558395,0.15755607771421487,0.510914820156609,0.3174066817269091,0.038738355385355486,0.2655670163495383,0.5200553999593949,0.5966047307320992,0.5231707226842499,0.2500159336632893,0.3264314139749066,0.306489709853757,0.31682528740175936,0.15359161954776906,0.32897709304111344,0.596364283565104,0.31572396809833614,0.48988823668882026
1639524673.026,0.49913618837545903,0.2948538712665919,0.3620844273715127,0.302217160474835,0.19809833398833976,0.5025285904361207,0.30544143141084623,0.29789502262181294,0.4107142443154652,0.19472746965102966,0.3012513919890176,0.14574351023579032,0.15589273536314663,0.2855483655267446,0.27109513474754715,0.14287649925476673,0.30878593798815174,0.2009707654334053,0.3055797540133201,0.4892479940010732,0.016228800722376265,0.30458039612751026,0.3079212679558395,0.15755607771421487,0.510914820156609,0.3174066817269091,0.038738355385355486,0.2655670163495383,0.5200553999593949,0.5966047307320992,0.5231707226842499,0.2500159336632893,0.3264314139749066,0.306489709853757,0.31682528740175936,0.15359161954776906,0.32897709304111344,0.596364283565104,0.31572396809833614,0.48988823668882026
1639524688.042,0.4992163607571145,0.29601451916473254,0.3622765247529377,0.30303274480103315,0.20496902589746158,0.502767267489317,0.3053598259634782,0.29640242989979276,0.39150056464411315,0.19634102581025153,0.3015848059060337,0.14604064888600699,0.15614881697877717,0.30504140179260597,0.2663417940490341,0.1389830752566799,0.3379133554001127,0.1890356084516692,0.3053677671337847,0.4898765982612939,0.016337081203501514,0.29329333586663975,0.30562446059493964,0.1570956059354539,0.5114811374689454,0.2968030060578424,0.03851317031432342,0.2658246714677705,0.5212699592775656,0.59735037750347,0.48978264932752436,0.2504231579289772,0.32020365330962214,0.30617260376746935,0.316259828243368,0.1540813880932999,0.327650108066727,0.6528815918380949,0.3418459440905216,0.4890911906409557
