"Time","pod:frontend-w1-599b6846df-ljvjb_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-ks64p_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-6xkx8_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-7g5k7_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-jks5t_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-shtwm_service:productcatalogservice_node:worker--3","pod:frontend-w2-777d8d5dcb-hpwhx_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-s7fmf_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-r5cbz_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-b4tfh_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-jh564_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-j2ch6_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-bz7q2_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-hbhs5_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-p5nrr_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-vsd7b_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-86h79_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-b6px4_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-5v5pj_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-nwt27_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-52nc7_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-4jl6k_service:frontend_node:worker--3","pod:adservice-w4-76766bdfb6-tx2c2_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-rd6zk_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-l2zsq_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-cwtll_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-f67nt_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-m5zvt_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-p7g5h_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-mk8ls_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-qhwk7_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-cxdqn_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-x8s8d_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-hvvws_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-vxj85_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xfwww_service:recommendationservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-fjcp6_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-q6ddk_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-z5cjw_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-k4d5p_service:productcatalogservice_node:worker--4.novalocal"
1639492929.953,0.49710663213152306,0.3142658321893669,0.1637122071846192,0.30459428410574785,0.30074740907815334,0.26559565705283944,0.6051841627316622,0.5207642853523401,0.6513612888146891,0.3269472953075585,0.14439020360656246,0.37243968564455665,0.31060458856793643,0.30650305743953926,0.1985612929253841,0.32212303755178495,0.19570562767419503,0.1887536362982049,0.3041584233896486,0.3028844846494168,0.04247999996046902,0.5209198742062972,0.35443798428903783,0.43138908916393065,0.3037107621726959,0.496788782378366,0.49474848641430913,0.4953799989010713,0.2648961187182283,0.3092701204955449,0.31027222380943575,0.49610854260237924,0.23305850616680815,0.34232885117931316,0.28394828187292775,0.13735101582529669,0.0037898718408321845,0.16722215805593615,0.16359358575499044,0.3418509738204893
1639492944.974,0.49795277708026353,0.3118558321096735,0.1647041927398451,0.30350727792023297,0.3003372961418462,0.2649428649814835,0.6056507074319185,0.5197347152651761,0.6037227044586442,0.33380549802421267,0.14450714973108814,0.3713806907277335,0.3108707332071,0.31482417651154393,0.1853781339576063,0.3227527972680077,0.18759245934896127,0.19032654803169197,0.30491210314315237,0.30373533223852667,0.04274181212178776,0.5197710177945679,0.3486678537580799,0.43029642913670335,0.30384440644051247,0.49733199895973845,0.49507956390416075,0.49540004889056766,0.2655971930648663,0.3089903789223307,0.3101548261163218,0.5138310077903288,0.24630331651509085,0.3209978934720896,0.3028555711171445,0.14137225009297966,0.0037581930575075195,0.16501786137619473,0.1632301359814925,0.3093830345753948
1639492959.997,0.49795277708026353,0.3118558321096735,0.1647041927398451,0.30350727792023297,0.3003372961418462,0.2649428649814835,0.6056507074319185,0.5197347152651761,0.6037227044586442,0.33380549802421267,0.14450714973108814,0.3713806907277335,0.3108707332071,0.31482417651154393,0.1853781339576063,0.3227527972680077,0.18759245934896127,0.19032654803169197,0.30491210314315237,0.30373533223852667,0.04274181212178776,0.5197710177945679,0.3486678537580799,0.43029642913670335,0.30384440644051247,0.49733199895973845,0.49507956390416075,0.49540004889056766,0.2655971930648663,0.3089903789223307,0.3101548261163218,0.5138310077903288,0.24630331651509085,0.3209978934720896,0.3028555711171445,0.14137225009297966,0.0037581930575075195,0.16501786137619473,0.1632301359814925,0.3093830345753948
1639492975.026,0.4992398443995979,0.31079645590089,0.1650594087014602,0.292157412017273,0.28908891812154786,0.2650655383218247,0.6054550449441507,0.5192788549137919,0.6331000249116503,0.31270333688519697,0.14553807503359148,0.3711287801783538,0.310169501606709,0.3142899626042193,0.175568326831113,0.3216141214256356,0.18142019810902954,0.19025129319108283,0.30550879386298346,0.30402668459789295,0.04281413856109955,0.5196389139435604,0.3304993128968396,0.4293692973975376,0.30382683822652495,0.4973346831065658,0.49518496837485465,0.49646557215760156,0.26657680938254463,0.30824697074182766,0.30932211841114055,0.4833776950723672,0.24625043205630043,0.33490120913622146,0.3018956534913201,0.14200921841067363,0.003924727652044991,0.1636636557073856,0.16362061399318728,0.32014437416230446
1639492990.053,0.4992398443995979,0.31079645590089,0.1650594087014602,0.292157412017273,0.28908891812154786,0.2650655383218247,0.6054550449441507,0.5192788549137919,0.6331000249116503,0.31270333688519697,0.14553807503359148,0.3711287801783538,0.310169501606709,0.3142899626042193,0.175568326831113,0.3216141214256356,0.18142019810902954,0.19025129319108283,0.30550879386298346,0.30402668459789295,0.04281413856109955,0.5196389139435604,0.3304993128968396,0.4293692973975376,0.30382683822652495,0.4973346831065658,0.49518496837485465,0.49646557215760156,0.26657680938254463,0.30824697074182766,0.30932211841114055,0.4833776950723672,0.24625043205630043,0.33490120913622146,0.3018956534913201,0.14200921841067363,0.003924727652044991,0.1636636557073856,0.16362061399318728,0.32014437416230446
1639493005.083,0.4986002141706782,0.311264920716946,0.1651305741705441,0.3045334243067178,0.30191551688949037,0.25332790129262467,0.6046969846791921,0.5196296644558481,0.6092974026182452,0.33735421834942025,0.1457829577573619,0.3707515093742661,0.31007877770553305,0.3211600745382631,0.17577201139879328,0.322354099436628,0.19687710472274894,0.18462006476295956,0.305468496285732,0.3037316790123222,0.042765568295350095,0.5098576090307966,0.3220418370060062,0.40854047100440893,0.30462488994650705,0.49680130693342456,0.4951815075975643,0.49564332193453126,0.2667656598774374,0.30922689013910254,0.3096313858049835,0.5048126332210325,0.24657075598105643,0.3448264670320636,0.3030171881238863,0.14180814257146251,0.0038526722519819983,0.16414433987000532,0.16313777070281982,0.32771884244014904
1639493020.122,0.4986002141706782,0.311264920716946,0.1651305741705441,0.3045334243067178,0.30191551688949037,0.25332790129262467,0.6046969846791921,0.5196296644558481,0.6092974026182452,0.33735421834942025,0.1457829577573619,0.3707515093742661,0.31007877770553305,0.3211600745382631,0.17577201139879328,0.322354099436628,0.19687710472274894,0.18462006476295956,0.305468496285732,0.3037316790123222,0.042765568295350095,0.5098576090307966,0.3220418370060062,0.40854047100440893,0.30462488994650705,0.49680130693342456,0.4951815075975643,0.49564332193453126,0.2667656598774374,0.30922689013910254,0.3096313858049835,0.5048126332210325,0.24657075598105643,0.3448264670320636,0.3030171881238863,0.14180814257146251,0.0038526722519819983,0.16414433987000532,0.16313777070281982,0.32771884244014904
1639493035.143,0.49911343777923206,0.3109411381417991,0.16559491964175344,0.30330842786527895,0.30095962387866904,0.2660138713209623,0.603698986457006,0.5179916448147137,0.61485495291775,0.32504288836632733,0.1460900402303649,0.37094910245604734,0.31103844466188824,0.300442577274081,0.18148520746175767,0.32235920426128134,0.18119504326965333,0.18534043978806292,0.3051825442620957,0.3037718335860927,0.04271051754769907,0.5197186252322765,0.312366773433454,0.39160777855567447,0.30401062314374805,0.4974212264245803,0.4954933503303347,0.4960941067515595,0.2660345067707496,0.30955421656110665,0.30965156110072967,0.5026853915995354,0.2463085729915062,0.3204123886532203,0.2883765922374877,0.141466537108088,0.003811033918241901,0.16409128623566493,0.16366340712046656,0.32093703225646597
1639493050.195,0.49911343777923206,0.3109411381417991,0.16559491964175344,0.30330842786527895,0.30095962387866904,0.2660138713209623,0.603698986457006,0.5179916448147137,0.61485495291775,0.32504288836632733,0.1460900402303649,0.37094910245604734,0.31103844466188824,0.300442577274081,0.18148520746175767,0.32235920426128134,0.18119504326965333,0.18534043978806292,0.3051825442620957,0.3037718335860927,0.04271051754769907,0.5197186252322765,0.312366773433454,0.39160777855567447,0.30401062314374805,0.4974212264245803,0.4954933503303347,0.4960941067515595,0.2660345067707496,0.30955421656110665,0.30965156110072967,0.5026853915995354,0.2463085729915062,0.3204123886532203,0.2883765922374877,0.141466537108088,0.003811033918241901,0.16409128623566493,0.16366340712046656,0.32093703225646597
1639493065.213,0.49924211310202127,0.3097881246363668,0.16595733507744462,0.30249002778911127,0.29999660739652884,0.2602291167703487,0.6043903152053327,0.5167255047010946,0.6465958410542796,0.3415921886704072,0.14652117671168363,0.370445246822677,0.31028479161233447,0.30269488930767724,0.19571363130659425,0.3216205873630712,0.18929530333089517,0.19904958163756672,0.3055238177931812,0.3044813984622421,0.042666872961339294,0.5192595880618223,0.3176442610302031,0.4058409574068008,0.30447632542009945,0.49784637677353816,0.49464071916213437,0.4961869475512122,0.26603767412064017,0.30828060547043024,0.3101786082348419,0.5126584482869702,0.23492122156040002,0.3269654109422707,0.3013896945518798,0.1403102563681393,0.0036227377483889116,0.16386094631464093,0.16240304123227725,0.3208786375406436
1639493080.237,0.49924211310202127,0.3097881246363668,0.16595733507744462,0.30249002778911127,0.29999660739652884,0.2602291167703487,0.6043903152053327,0.5167255047010946,0.6465958410542796,0.3415921886704072,0.14652117671168363,0.370445246822677,0.31028479161233447,0.30269488930767724,0.19571363130659425,0.3216205873630712,0.18929530333089517,0.19904958163756672,0.3055238177931812,0.3044813984622421,0.042666872961339294,0.5192595880618223,0.3176442610302031,0.4058409574068008,0.30447632542009945,0.49784637677353816,0.49464071916213437,0.4961869475512122,0.26603767412064017,0.30828060547043024,0.3101786082348419,0.5126584482869702,0.23492122156040002,0.3269654109422707,0.3013896945518798,0.1403102563681393,0.0036227377483889116,0.16386094631464093,0.16240304123227725,0.3208786375406436
1639493095.273,0.5001175157274101,0.30703005207267753,0.16508829567023495,0.30196954238897245,0.29976170909986455,0.2594631117735358,0.6035011973032313,0.49203059035370955,0.6463997550282231,0.33321689097289686,0.14726808504208944,0.3673140780853759,0.3080439962295005,0.27982540439927295,0.18873048086472158,0.3204079431413838,0.1897153231661748,0.19020349825641922,0.3059991507822748,0.3053362317382856,0.042760961519149765,0.5193647168137385,0.3072326922346771,0.42603521732725375,0.3053250841923942,0.4981689654039133,0.4952101402015445,0.4958872443635298,0.2662975089554246,0.3058400821362809,0.30842786515346793,0.479073020938506,0.23243437577324952,0.3279171491861759,0.3014979796659787,0.14003191063697285,0.003884523600736603,0.16148998158668063,0.1603437372441708,0.3232773176125727
1639493110.298,0.5001175157274101,0.30703005207267753,0.16508829567023495,0.30196954238897245,0.29976170909986455,0.2594631117735358,0.6035011973032313,0.49203059035370955,0.6463997550282231,0.33321689097289686,0.14726808504208944,0.3673140780853759,0.3080439962295005,0.27982540439927295,0.18873048086472158,0.3204079431413838,0.1897153231661748,0.19020349825641922,0.3059991507822748,0.3053362317382856,0.042760961519149765,0.5193647168137385,0.3072326922346771,0.42603521732725375,0.3053250841923942,0.4981689654039133,0.4952101402015445,0.4958872443635298,0.2662975089554246,0.3058400821362809,0.30842786515346793,0.479073020938506,0.23243437577324952,0.3279171491861759,0.3014979796659787,0.14003191063697285,0.003884523600736603,0.16148998158668063,0.1603437372441708,0.3232773176125727
1639493125.332,0.5005618875158023,0.3062832826606224,0.1638521708649069,0.2924053804250171,0.3001067837953618,0.2663553301678026,0.6037679145176353,0.5178994093542695,0.6462563356791364,0.34098499918704206,0.1470600285017969,0.366860389383344,0.30622346660523375,0.30913966656182823,0.19464037273609913,0.3205009199224907,0.18764483884347,0.1907444739713322,0.30645484392467026,0.3061500073762932,0.04304585397276178,0.5087925430849831,0.3127340145381615,0.3954482257090302,0.3059927073814369,0.49958502852458186,0.496304632190478,0.49640905160632576,0.2676594911555762,0.305007470455373,0.3078286468133053,0.5152956133329459,0.24673873275411062,0.3442013157675362,0.3020347559882596,0.14070282131686573,0.0036702482792304912,0.16122556107018465,0.15895852341354902,0.3117186279601014
