"Time","pod:frontend-w3-777d8d5dcb-sz6kf_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-wpwdr_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-ln4v5_service:recommendationservice_node:worker--4","pod:productcatalogservice-w2-56c4dd84bf-kwjp8_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-b4pw3_service:currencyservice_node:worker--3.novalocal","pod:cartservice-w4-856bd974f7-dxw8w_service:cartservice_node:worker--4","pod:frontend-w1-6646bc856b-2ttpq_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-qjptt_service:frontend_node:worker--1.novalocal","pod:redis-cart-w2-7c75d55f4d-xkt99_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-pttbf_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w4-6d65c886c7-2bkkh_service:redis-cart_node:worker--4","pod:currencyservice-w1-649d8c7669-hx4ck_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-649d8c7669-tbjtg_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-xfk8l_service:adservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-7rx5q_service:currencyservice_node:worker--4","pod:frontend-w1-6646bc856b-7lcjv_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-m7zv4_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-tpbqn_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-496gv_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-r5fsq_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-vn2fv_service:frontend_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-scfcs_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-qj6j9_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-zq5zj_service:adservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-2ffpb_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-rvphn_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-zs68r_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-hjzf7_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-4ss2n_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-d95m5_service:productcatalogservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-lz2qh_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-v9js6_service:recommendationservice_node:worker--4","pod:currencyservice-w3-6f8d8654c5-pkqgp_service:currencyservice_node:worker--3.novalocal","pod:frontend-w2-599b6846df-zztm6_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-twvqx_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-mnlwd_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-8jfp6_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-hff9h_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-bccbm_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-ctds4_service:currencyservice_node:worker--2.novalocal"
1639507408.17,0.5161165410045988,0.15484200755842448,0.1326946435988956,0.2752792312866139,0.32504140186813596,0.2577398312108742,0.5338507490194081,0.5385307246564669,0.004017168330315592,0.14087661698413462,0.0468367849752062,0.3568285169177495,0.3527642296804917,0.2578185417106593,0.29957374824624894,0.5817208189445257,0.13938336885818914,0.1430559756958648,0.5187672939708727,0.515636798571963,0.5802133384262282,0.28811108052624773,0.27534155182428743,0.2500000115648005,0.2650333362768268,0.37100192117068276,0.17272403729915825,0.2803797998688903,0.2786824768369152,0.26672943919187675,0.2650539397459794,0.13825152832625806,0.325237236049892,0.585897447399142,0.27521265803879175,0.3238455170495231,0.5211942689230907,0.13790362034623063,0.26931120992114654,0.3101116701498666
1639507423.187,0.5161165410045988,0.15484200755842448,0.1326946435988956,0.2752792312866139,0.32504140186813596,0.2577398312108742,0.5338507490194081,0.5385307246564669,0.004017168330315592,0.14087661698413462,0.0468367849752062,0.3568285169177495,0.3527642296804917,0.2578185417106593,0.29957374824624894,0.5817208189445257,0.13938336885818914,0.1430559756958648,0.5187672939708727,0.515636798571963,0.5802133384262282,0.28811108052624773,0.27534155182428743,0.2500000115648005,0.2650333362768268,0.37100192117068276,0.17272403729915825,0.2803797998688903,0.2786824768369152,0.26672943919187675,0.2650539397459794,0.13825152832625806,0.325237236049892,0.585897447399142,0.27521265803879175,0.3238455170495231,0.5211942689230907,0.13790362034623063,0.26931120992114654,0.3101116701498666
1639507438.206,0.5159675064201806,0.15385363673136387,0.13200666907695424,0.2760610224480394,0.3251830464561707,0.2730703769183166,0.5657371115552808,0.5314570228727692,0.006573864040774421,0.14166814361824276,0.04290054685076211,0.354654947173043,0.3434176912508278,0.25650930388870696,0.2763972214397652,0.5155173186664319,0.1399883516194021,0.14334785633263547,0.520081628404449,0.5158121911889618,0.5790133387970715,0.2907735655602471,0.2765067916054329,0.24696250315219,0.2597799921960021,0.34312434237029577,0.1760714166202978,0.2839988055127483,0.27802568404995565,0.26540672664122067,0.26492331700108673,0.12667774439871898,0.3249497465566419,0.5874742007241578,0.2756605974922334,0.3231944338340773,0.5222963843943023,0.13672356676750297,0.27462629648394926,0.3102312967757882
1639507453.228,0.5159675064201806,0.15385363673136387,0.13200666907695424,0.2760610224480394,0.3251830464561707,0.2730703769183166,0.5657371115552808,0.5314570228727692,0.006573864040774421,0.14166814361824276,0.04290054685076211,0.354654947173043,0.3434176912508278,0.25650930388870696,0.2763972214397652,0.5155173186664319,0.1399883516194021,0.14334785633263547,0.520081628404449,0.5158121911889618,0.5790133387970715,0.2907735655602471,0.2765067916054329,0.24696250315219,0.2597799921960021,0.34312434237029577,0.1760714166202978,0.2839988055127483,0.27802568404995565,0.26540672664122067,0.26492331700108673,0.12667774439871898,0.3249497465566419,0.5874742007241578,0.2756605974922334,0.3231944338340773,0.5222963843943023,0.13672356676750297,0.27462629648394926,0.3102312967757882
1639507468.246,0.5158010840838854,0.1542926745090121,0.131708800828437,0.27553521975470363,0.3248357502741941,0.27311893854107266,0.5396904147964592,0.5670149243478668,0.008446983965555549,0.1415531899242021,0.04441468137569299,0.37318742084260154,0.35867981289191253,0.2550015269326208,0.2988355891870945,0.5345258975893972,0.1379621099215127,0.14292769414926687,0.5193707436040595,0.5145938304275164,0.578898779923023,0.2901372352773939,0.2752329455599951,0.24749833413223946,0.26507182015141645,0.34130147925857135,0.18136886831538082,0.26176243189166803,0.27753407781527284,0.2657137713900858,0.25147335873328347,0.13864524285291402,0.3238608520258505,0.586713167065835,0.27465117239434766,0.32213295330414393,0.521136621680183,0.13724038920848247,0.2909260088591332,0.30929601758675573
1639507483.268,0.5158010840838854,0.1542926745090121,0.131708800828437,0.27553521975470363,0.3248357502741941,0.27311893854107266,0.5396904147964592,0.5670149243478668,0.008446983965555549,0.1415531899242021,0.04441468137569299,0.37318742084260154,0.35867981289191253,0.2550015269326208,0.2988355891870945,0.5345258975893972,0.1379621099215127,0.14292769414926687,0.5193707436040595,0.5145938304275164,0.578898779923023,0.2901372352773939,0.2752329455599951,0.24749833413223946,0.26507182015141645,0.34130147925857135,0.18136886831538082,0.26176243189166803,0.27753407781527284,0.2657137713900858,0.25147335873328347,0.13864524285291402,0.3238608520258505,0.586713167065835,0.27465117239434766,0.32213295330414393,0.521136621680183,0.13724038920848247,0.2909260088591332,0.30929601758675573
1639507498.285,0.5137481510130312,0.15316974461537178,0.1313075037555561,0.2739278858691549,0.3229093976331946,0.2941103473051341,0.5306073167605179,0.5274299644884611,0.009585627560276278,0.14156246759156613,0.042366375661223116,0.35797733209984994,0.3476429727847612,0.2538718196066113,0.29824489169641166,0.5413134899579368,0.1375095065196344,0.14245590542394476,0.5191081468169955,0.5132162923297298,0.5773681237265289,0.2951297369080874,0.2751218393517468,0.23239742346520245,0.25941472388962833,0.3440061057202935,0.17454859949794632,0.26044199039285215,0.27791864056397975,0.2536741039287025,0.26308816161270543,0.13927785993354097,0.3223737395992682,0.5846150961771366,0.27470235486955763,0.3203057581769876,0.5199919016059561,0.1368920628412136,0.28358402753987305,0.30806762946646105
1639507513.304,0.5137481510130312,0.15316974461537178,0.1313075037555561,0.2739278858691549,0.3229093976331946,0.2941103473051341,0.5306073167605179,0.5274299644884611,0.009585627560276278,0.14156246759156613,0.042366375661223116,0.35797733209984994,0.3476429727847612,0.2538718196066113,0.29824489169641166,0.5413134899579368,0.1375095065196344,0.14245590542394476,0.5191081468169955,0.5132162923297298,0.5773681237265289,0.2951297369080874,0.2751218393517468,0.23239742346520245,0.25941472388962833,0.3440061057202935,0.17454859949794632,0.26044199039285215,0.27791864056397975,0.2536741039287025,0.26308816161270543,0.13927785993354097,0.3223737395992682,0.5846150961771366,0.27470235486955763,0.3203057581769876,0.5199919016059561,0.1368920628412136,0.28358402753987305,0.30806762946646105
1639507528.322,0.5134083960864417,0.15342610800841625,0.13327053411669312,0.27429876573859396,0.32299784784145635,0.28685947122719346,0.49614326392327135,0.5579509521535583,0.012230232030721083,0.1417821124512884,0.0403506144437077,0.3601234507487684,0.35889523628438436,0.2519429868178748,0.2998696554280323,0.5683978123217104,0.13723429302839285,0.14140811442415863,0.5203109574531528,0.5130623283004121,0.5796816668237185,0.291448132849775,0.2750111757988007,0.24690623092268937,0.2656343237538383,0.3607093019315585,0.1748431042237752,0.26150553202707955,0.2777358624961969,0.25265322806014445,0.26430658197325396,0.1393312664841341,0.32266404168715596,0.5858611554061508,0.2743292467858009,0.31997527474154047,0.5193280452946823,0.13401217193546708,0.27027895029062765,0.30846377911243344
1639507543.337,0.5134083960864417,0.15342610800841625,0.13327053411669312,0.27429876573859396,0.32299784784145635,0.28685947122719346,0.49614326392327135,0.5579509521535583,0.012230232030721083,0.1417821124512884,0.0403506144437077,0.3601234507487684,0.35889523628438436,0.2519429868178748,0.2998696554280323,0.5683978123217104,0.13723429302839285,0.14140811442415863,0.5203109574531528,0.5130623283004121,0.5796816668237185,0.291448132849775,0.2750111757988007,0.24690623092268937,0.2656343237538383,0.3607093019315585,0.1748431042237752,0.26150553202707955,0.2777358624961969,0.25265322806014445,0.26430658197325396,0.1393312664841341,0.32266404168715596,0.5858611554061508,0.2743292467858009,0.31997527474154047,0.5193280452946823,0.13401217193546708,0.27027895029062765,0.30846377911243344
1639507558.497,0.5135792716974792,0.15400064951414075,0.1372584291484541,0.27475072351939717,0.32239282840278843,0.29043430365382106,0.5250044916338,0.5500627553444404,0.015159670167048798,0.14300337913450814,0.03779991212675594,0.36417465435128615,0.33840097392575397,0.2514988324927919,0.2981908136838085,0.5415844191436066,0.13807631506599363,0.14136079846701444,0.5196453389603226,0.5125890933185422,0.5775037807541364,0.30748498975586347,0.2755047313581598,0.2456344341952103,0.2640434068235791,0.35171206969968694,0.17627032799993558,0.26145781254092837,0.27718114331451943,0.26022910251918807,0.25263054132364693,0.134906519404345,0.3220723776690326,0.5846328341167288,0.2753401565239092,0.32015252882864775,0.5206513630216032,0.13789895553593345,0.26819499697936533,0.30992468658876154
1639507573.546,0.5135792716974792,0.15400064951414075,0.1372584291484541,0.27475072351939717,0.32239282840278843,0.29043430365382106,0.5250044916338,0.5500627553444404,0.015159670167048798,0.14300337913450814,0.03779991212675594,0.36417465435128615,0.33840097392575397,0.2514988324927919,0.2981908136838085,0.5415844191436066,0.13807631506599363,0.14136079846701444,0.5196453389603226,0.5125890933185422,0.5775037807541364,0.30748498975586347,0.2755047313581598,0.2456344341952103,0.2640434068235791,0.35171206969968694,0.17627032799993558,0.26145781254092837,0.27718114331451943,0.26022910251918807,0.25263054132364693,0.134906519404345,0.3220723776690326,0.5846328341167288,0.2753401565239092,0.32015252882864775,0.5206513630216032,0.13789895553593345,0.26819499697936533,0.30992468658876154
1639507588.563,0.512466186866531,0.1530185599206973,0.13724498581634934,0.2753928279557309,0.32214322714028343,0.29929383292694395,0.5258457008786194,0.5565034793727786,0.018192713277034825,0.14276653280261703,0.03544978304884811,0.3727064746125024,0.3607792466911013,0.2524098257223528,0.29798329743893986,0.5494850939032192,0.13957804098331242,0.14055764867852338,0.5181670031051527,0.5120460459480809,0.5779608998946325,0.3076983858662524,0.2754920286824384,0.24573612628908886,0.2526113232706366,0.37207939560969894,0.18145086356923676,0.25897616113948374,0.2780617492209359,0.2646962320457258,0.25965894533883516,0.14048907667272786,0.32131630336698,0.5839407365951318,0.27549268423957507,0.3200128226502937,0.5214072887043111,0.13256689063367638,0.26181347131780813,0.3108469698174398
1639507603.585,0.512466186866531,0.1530185599206973,0.13724498581634934,0.2753928279557309,0.32214322714028343,0.29929383292694395,0.5258457008786194,0.5565034793727786,0.018192713277034825,0.14276653280261703,0.03544978304884811,0.3727064746125024,0.3607792466911013,0.2524098257223528,0.29798329743893986,0.5494850939032192,0.13957804098331242,0.14055764867852338,0.5181670031051527,0.5120460459480809,0.5779608998946325,0.3076983858662524,0.2754920286824384,0.24573612628908886,0.2526113232706366,0.37207939560969894,0.18145086356923676,0.25897616113948374,0.2780617492209359,0.2646962320457258,0.25965894533883516,0.14048907667272786,0.32131630336698,0.5839407365951318,0.27549268423957507,0.3200128226502937,0.5214072887043111,0.13256689063367638,0.26181347131780813,0.3108469698174398
