"Time","pod:frontend-w1-599b6846df-lrp5n_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-k9npl_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-5rhj8_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-c4klx_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-dtdbr_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-kmd89_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-jrvts_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-4x9cj_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-88vgn_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-sbl47_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-7jtn7_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mxl7g_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6xg6l_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-dvrkz_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-qt2qz_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-gmfjf_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-c9j8x_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-g6v6h_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-snvhq_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-7klpl_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-tcbmr_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-zbljw_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-gm5ll_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-7jh4r_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xt8c7_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-r2mgl_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-2sj79_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-plbtd_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-vhch6_service:currencyservice_node:worker--3","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-mnnxj_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-cm5z8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-ct6vb_service:recommendationservice_node:worker--2.novalocal"
1636563041.12,0.6475348990876251,0.03424897656111434,0.628320207569955,0.03495795106866917,0.675269544404741,0.037299085217102027,0.004697252994719271,0.634652219368699,0.6917210951482053,0.17775848324206883,0.48761343402655094,0.10891853064581931,0.031059521861675973,0.5970501657898388,0.148010425934037,0.11157819462613454,0.5796822587006085,0.587173244344291,0.6953127758956537,0.04259482471796436,0.7053737497174546,0.11251278600153289,0.03357944123198032,0.03708349821322923,0.033423244344113104,0.2002367428633583,0.20869295739255772,0.1463589164541714,0.11085345781824467,0.6278852523461043,0.039382350510973524,0.5211911948244776,0.1787740971608905,0.12721491477927055,0.6465094266706927,0.12707741439375,0.1482045166420783,0.5094353896921189,0.17977589445467201,0.5211015112282786,0.0035732168334127066,0.19950538854691613,0.12890743612919023,0.036534782284005654
1636563056.138,0.6466653842141258,0.033863476441061906,0.6276575843401082,0.03316916479925108,0.6934040570309951,0.03800790506444383,0.004742780802978559,0.6337779067173832,0.6919025526292273,0.17832239416235984,0.5038281714921293,0.10907799195567192,0.030414702532075538,0.6289006581561452,0.14756607689332166,0.11143501084201382,0.5806136603105657,0.5862322303742434,0.6949459899864004,0.04249254689355423,0.6695212243630544,0.11184661962935272,0.03360876081045102,0.03724873310636383,0.033479111224272266,0.20800324250705793,0.20850406405039884,0.14676040564439827,0.11065382508168088,0.5883869719549761,0.03835729550525032,0.5205236244548826,0.1776079590286217,0.12725104563280262,0.6454485404417631,0.1418311416141983,0.14095829675415253,0.5094019355378033,0.17952165647937826,0.5212190205414402,0.003613227426453794,0.19887110591419133,0.12886655827324733,0.03642972097403187
1636563071.153,0.6466653842141258,0.033863476441061906,0.6276575843401082,0.03316916479925108,0.6934040570309951,0.03800790506444383,0.004742780802978559,0.6337779067173832,0.6919025526292273,0.17832239416235984,0.5038281714921293,0.10907799195567192,0.030414702532075538,0.6289006581561452,0.14756607689332166,0.11143501084201382,0.5806136603105657,0.5862322303742434,0.6949459899864004,0.04249254689355423,0.6695212243630544,0.11184661962935272,0.03360876081045102,0.03724873310636383,0.033479111224272266,0.20800324250705793,0.20850406405039884,0.14676040564439827,0.11065382508168088,0.5883869719549761,0.03835729550525032,0.5205236244548826,0.1776079590286217,0.12725104563280262,0.6454485404417631,0.1418311416141983,0.14095829675415253,0.5094019355378033,0.17952165647937826,0.5212190205414402,0.003613227426453794,0.19887110591419133,0.12886655827324733,0.03642972097403187
1636563086.178,0.6472187335466627,0.03361171862832198,0.630509451853536,0.03510390088031568,0.688822021197714,0.03624939786948203,0.004733945796399366,0.6338774040864781,0.6912483730758615,0.1682411190020321,0.5062983436444652,0.10989843691454149,0.03183901525283699,0.6046506575675343,0.14779278417307024,0.11130380907393922,0.5802714076849254,0.5860397600864664,0.6951699215503344,0.042439390410455476,0.6604369954590767,0.11186359907833841,0.03391817305274333,0.03736043057275612,0.03364906880646672,0.20773448811673184,0.20142601284833933,0.1473272339857911,0.10802205865019612,0.6133534530375437,0.03923018045386989,0.5209855619638115,0.17724424278096668,0.12700859813013515,0.6476505081698762,0.14145213828147385,0.15318970672849394,0.5119361151789822,0.1793190726872994,0.5215448565695763,0.0035135270511260537,0.19742030699427193,0.12914930151810194,0.03652768894985785
1636563101.201,0.6472187335466627,0.03361171862832198,0.630509451853536,0.03510390088031568,0.688822021197714,0.03624939786948203,0.004733945796399366,0.6338774040864781,0.6912483730758615,0.1682411190020321,0.5062983436444652,0.10989843691454149,0.03183901525283699,0.6046506575675343,0.14779278417307024,0.11130380907393922,0.5802714076849254,0.5860397600864664,0.6951699215503344,0.042439390410455476,0.6604369954590767,0.11186359907833841,0.03391817305274333,0.03736043057275612,0.03364906880646672,0.20773448811673184,0.20142601284833933,0.1473272339857911,0.10802205865019612,0.6133534530375437,0.03923018045386989,0.5209855619638115,0.17724424278096668,0.12700859813013515,0.6476505081698762,0.14145213828147385,0.15318970672849394,0.5119361151789822,0.1793190726872994,0.5215448565695763,0.0035135270511260537,0.19742030699427193,0.12914930151810194,0.03652768894985785
1636563116.301,0.6464070566715213,0.03332395650004824,0.6204893746508308,0.03517985483451403,0.7009365815870169,0.04012750449934303,0.0045308076265085685,0.6326730832432903,0.6916268902620852,0.17977503118181154,0.5062440189802901,0.11029296321151834,0.03072245560598683,0.5975771946026,0.14720237885364473,0.11101056016434543,0.5784689314751628,0.5858787842802209,0.6949014015926097,0.04220922288817819,0.6786843154394997,0.11113008853762998,0.03345817968637376,0.03693940890386848,0.03342639775342637,0.19933973372160482,0.19520237308410288,0.14643594221349246,0.11118063916916202,0.6282002961441067,0.04266848444894599,0.5206685946721359,0.17605488887979825,0.12684192165570868,0.6496939466470935,0.13599363157622835,0.14412612918198078,0.5121105736633986,0.17820296035088162,0.5216506308152573,0.0035037132495905144,0.1957260278717547,0.12890759540426175,0.03647645513411791
1636563131.374,0.6464070566715213,0.03332395650004824,0.6204893746508308,0.03517985483451403,0.7009365815870169,0.04012750449934303,0.0045308076265085685,0.6326730832432903,0.6916268902620852,0.17977503118181154,0.5062440189802901,0.11029296321151834,0.03072245560598683,0.5975771946026,0.14720237885364473,0.11101056016434543,0.5784689314751628,0.5858787842802209,0.6949014015926097,0.04220922288817819,0.6786843154394997,0.11113008853762998,0.03345817968637376,0.03693940890386848,0.03342639775342637,0.19933973372160482,0.19520237308410288,0.14643594221349246,0.11118063916916202,0.6282002961441067,0.04266848444894599,0.5206685946721359,0.17605488887979825,0.12684192165570868,0.6496939466470935,0.13599363157622835,0.14412612918198078,0.5121105736633986,0.17820296035088162,0.5216506308152573,0.0035037132495905144,0.1957260278717547,0.12890759540426175,0.03647645513411791
1636563146.394,0.6453995780009045,0.03292755682989316,0.6309337820695642,0.03523665820172796,0.7391540990980595,0.04047051820173586,0.004682335530175787,0.6304428753240755,0.691707963402318,0.17980864848050043,0.5071654192114221,0.11092098625727023,0.030973961520424767,0.6085134228385329,0.14675807473350783,0.11058787285742763,0.5797618604035174,0.5874942364534114,0.6946319331480311,0.04240073323888764,0.656775364205654,0.11019415675822082,0.03341576974165496,0.036696187288667775,0.03218986774859735,0.19582306167531405,0.20041732436540752,0.13151432081529463,0.11117722985765596,0.6143542389495259,0.04233995159662744,0.5193071400693987,0.17664879802652042,0.12708098751472277,0.6487992795940026,0.14917689620837218,0.15280169506998065,0.5119236147891923,0.17704826277985072,0.5207089708194639,0.003479956096907513,0.19560928733275867,0.12905313881366898,0.03660611794702872
1636563161.414,0.6453995780009045,0.03292755682989316,0.6309337820695642,0.03523665820172796,0.7391540990980595,0.04047051820173586,0.004682335530175787,0.6304428753240755,0.691707963402318,0.17980864848050043,0.5071654192114221,0.11092098625727023,0.030973961520424767,0.6085134228385329,0.14675807473350783,0.11058787285742763,0.5797618604035174,0.5874942364534114,0.6946319331480311,0.04240073323888764,0.656775364205654,0.11019415675822082,0.03341576974165496,0.036696187288667775,0.03218986774859735,0.19582306167531405,0.20041732436540752,0.13151432081529463,0.11117722985765596,0.6143542389495259,0.04233995159662744,0.5193071400693987,0.17664879802652042,0.12708098751472277,0.6487992795940026,0.14917689620837218,0.15280169506998065,0.5119236147891923,0.17704826277985072,0.5207089708194639,0.003479956096907513,0.19560928733275867,0.12905313881366898,0.03660611794702872
1636563176.431,0.6449092688565743,0.032573362867036285,0.6313868330878025,0.03538889891885927,0.726743307431022,0.03870505174832223,0.0042567667567364005,0.6306672007697196,0.6923749839456571,0.17889455415960848,0.5075485203586357,0.11092732727750604,0.030449970528668772,0.591484682247444,0.14644039729868147,0.1108221548349026,0.579097523308885,0.5868351099482998,0.6948802683286383,0.041956316967210035,0.6688833538002271,0.10969519481234377,0.03326398092977596,0.03630251074173854,0.03365469659671157,0.18912793112529902,0.2102571882617327,0.13766951954216405,0.11126296605877226,0.625879178879346,0.04155917630851104,0.5182030443714515,0.175986551245925,0.12710166215370353,0.6504335868554749,0.14804034342055486,0.14991081348281585,0.5127792714057131,0.17535526274526625,0.5196776229892005,0.0034729501477306023,0.19161404198252352,0.12855691958110013,0.03706393774025897
1636563191.447,0.6449092688565743,0.032573362867036285,0.6313868330878025,0.03538889891885927,0.726743307431022,0.03870505174832223,0.0042567667567364005,0.6306672007697196,0.6923749839456571,0.17889455415960848,0.5075485203586357,0.11092732727750604,0.030449970528668772,0.591484682247444,0.14644039729868147,0.1108221548349026,0.579097523308885,0.5868351099482998,0.6948802683286383,0.041956316967210035,0.6688833538002271,0.10969519481234377,0.03326398092977596,0.03630251074173854,0.03365469659671157,0.18912793112529902,0.2102571882617327,0.13766951954216405,0.11126296605877226,0.625879178879346,0.04155917630851104,0.5182030443714515,0.175986551245925,0.12710166215370353,0.6504335868554749,0.14804034342055486,0.14991081348281585,0.5127792714057131,0.17535526274526625,0.5196776229892005,0.0034729501477306023,0.19161404198252352,0.12855691958110013,0.03706393774025897
1636563206.471,0.6439086770358229,0.03255751651572883,0.6313865389309296,0.033636893357249675,0.7348163870855176,0.04113993172883203,0.00432776833259659,0.6310299349769097,0.6929187448820475,0.1741771423103199,0.49204437013899494,0.11092100624977205,0.031421049253791994,0.6031665090784346,0.1455526032185389,0.11072018789691948,0.5786965865735667,0.5861970951965023,0.6958035182825157,0.04173499148541074,0.7105762588365073,0.11007227097635616,0.03339893060919226,0.03658011042023414,0.032570125490958945,0.1893326657344958,0.20876024071134863,0.14703191110262434,0.11175750652770305,0.6111212357505765,0.03927199224062028,0.5180385607742125,0.17518713430487748,0.12699832390318105,0.6217978448245126,0.13879504210685617,0.1530811184346935,0.5139907529855895,0.17654145181036654,0.5186110438503633,0.0035231133647481124,0.1864827518893607,0.12831124297407168,0.03702231589479907
1636563221.49,0.6439086770358229,0.03255751651572883,0.6313865389309296,0.033636893357249675,0.7348163870855176,0.04113993172883203,0.00432776833259659,0.6310299349769097,0.6929187448820475,0.1741771423103199,0.49204437013899494,0.11092100624977205,0.031421049253791994,0.6031665090784346,0.1455526032185389,0.11072018789691948,0.5786965865735667,0.5861970951965023,0.6958035182825157,0.04173499148541074,0.7105762588365073,0.11007227097635616,0.03339893060919226,0.03658011042023414,0.032570125490958945,0.1893326657344958,0.20876024071134863,0.14703191110262434,0.11175750652770305,0.6111212357505765,0.03927199224062028,0.5180385607742125,0.17518713430487748,0.12699832390318105,0.6217978448245126,0.13879504210685617,0.1530811184346935,0.5139907529855895,0.17654145181036654,0.5186110438503633,0.0035231133647481124,0.1864827518893607,0.12831124297407168,0.03702231589479907
1636563236.509,0.6450984654648382,0.032617614077179474,0.6319737284499491,0.03455612733708735,0.7346596344599987,0.03983295217507074,0.004479314024738416,0.6324207343879182,0.6928272517236144,0.18016800783758824,0.5091201230227835,0.10388656410968536,0.03017493705579488,0.6254442321859498,0.1454222594186858,0.11086635061095951,0.5785366424442948,0.5843958649217355,0.6948695154540485,0.04225209911567112,0.6772728034712144,0.11001770569189508,0.0331145255683675,0.03665612266470989,0.03249845197391616,0.1913231043790611,0.2027743324607667,0.14231350085980427,0.11177025032260823,0.5939165273058541,0.039269404079683885,0.5183942890510187,0.1750194056039051,0.12661376464672372,0.6507529683100468,0.1477104608438011,0.14523647597492514,0.5135397875628815,0.17698362997490907,0.5192402302568582,0.0034963953180003333,0.19300312820668047,0.12768321510033018,0.037018908862654035
