"Time","pod:currencyservice-w3-656689488c-b7phk_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-l8ghg_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-72w48_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-bbrlx_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-4hkhq_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-8lj9d_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xwqtv_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-snxzq_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-9nqmz_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-ncdq9_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-6xjnd_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-vkpcz_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-cvkv7_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-t2zcd_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-kqxrk_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-bjtjj_service:recommendationservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-qcjtr_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-wkrdl_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7488n_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-s5wbx_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-nd9lg_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-gv4kp_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-7vxfk_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8fxhm_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-bb26q_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2z2dd_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mbwfq_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-t9dp8_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-2mcv4_service:frontend_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-skh4n_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-t9bch_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-2vmw7_service:frontend_node:worker--3"
1636559135.418,0.4861673042086647,0.03309718498054549,0.14890156351333744,0.11139608350986639,0.035647953817971686,0.17775161286040245,0.03268687162420472,0.17561191767133083,0.1251733457420367,0.12244672869208967,0.5117704261794961,0.14281131325270535,0.040148695760615624,0.004593839212774538,0.04109364112980479,0.14911657370106987,0.569089687443376,0.6774235463185296,0.03555848305275805,0.19821740960031287,0.6205021462342727,0.7161371483458211,0.03191230352687223,0.5206554555662384,0.5194905623034627,0.6281161238521573,0.6387482300213094,0.11356653325160188,0.676790200276323,0.03512023250059194,0.10764289172219399,0.7309194497767589,0.038565226641366884,0.1125418897420075,0.19250285187036015,0.5700709686752856,0.6399314922448632,0.19507951041157215,0.5942018727946499,0.14635869026412707,0.03354025331740068,0.0034600024607313274,0.17402167236664984,0.6132156268630734
1636559150.446,0.4861673042086647,0.03309718498054549,0.14890156351333744,0.11139608350986639,0.035647953817971686,0.17775161286040245,0.03268687162420472,0.17561191767133083,0.1251733457420367,0.12244672869208967,0.5117704261794961,0.14281131325270535,0.040148695760615624,0.004593839212774538,0.04109364112980479,0.14911657370106987,0.569089687443376,0.6774235463185296,0.03555848305275805,0.19821740960031287,0.6205021462342727,0.7161371483458211,0.03191230352687223,0.5206554555662384,0.5194905623034627,0.6281161238521573,0.6387482300213094,0.11356653325160188,0.676790200276323,0.03512023250059194,0.10764289172219399,0.7309194497767589,0.038565226641366884,0.1125418897420075,0.19250285187036015,0.5700709686752856,0.6399314922448632,0.19507951041157215,0.5942018727946499,0.14635869026412707,0.03354025331740068,0.0034600024607313274,0.17402167236664984,0.6132156268630734
1636559165.467,0.5099050286108341,0.031747327828146155,0.1544335569639376,0.10398501914810063,0.03317878641330616,0.17728090772551094,0.032935229323917,0.174590931359262,0.12547824257987117,0.12219585775062239,0.5120080017104187,0.15246134016108343,0.036512449771844424,0.0045419970040370666,0.04087150895377586,0.14892521706969913,0.5687989856995646,0.677936934747642,0.035206325993526515,0.19207373158138508,0.6393945157151222,0.7275223190551969,0.032084596426709064,0.5194937842732259,0.5191271728132634,0.6273314101144469,0.6376869918365946,0.1131816992304495,0.6763279380879545,0.03508151476092048,0.1109196872453278,0.7425393012314747,0.03973868635512161,0.11202256032702408,0.19249459705139954,0.5692311683796957,0.6397967331532829,0.19380953879332727,0.576547843283619,0.14625178914905956,0.03377152552039045,0.003452287899046305,0.17812413321136314,0.6127000554496511
1636559180.492,0.5099050286108341,0.031747327828146155,0.1544335569639376,0.10398501914810063,0.03317878641330616,0.17728090772551094,0.032935229323917,0.174590931359262,0.12547824257987117,0.12219585775062239,0.5120080017104187,0.15246134016108343,0.036512449771844424,0.0045419970040370666,0.04087150895377586,0.14892521706969913,0.5687989856995646,0.677936934747642,0.035206325993526515,0.19207373158138508,0.6393945157151222,0.7275223190551969,0.032084596426709064,0.5194937842732259,0.5191271728132634,0.6273314101144469,0.6376869918365946,0.1131816992304495,0.6763279380879545,0.03508151476092048,0.1109196872453278,0.7425393012314747,0.03973868635512161,0.11202256032702408,0.19249459705139954,0.5692311683796957,0.6397967331532829,0.19380953879332727,0.576547843283619,0.14625178914905956,0.03377152552039045,0.003452287899046305,0.17812413321136314,0.6127000554496511
1636559195.516,0.4972671169860666,0.03308074622630659,0.14464239326966086,0.1109599549933919,0.03577778834490172,0.17764002836367465,0.032857087321098474,0.17404334917792513,0.12522993332227714,0.12247784309283566,0.5117881429083891,0.14431227743446848,0.038371898642458886,0.0042001797239597655,0.040475691098938116,0.14864350373116653,0.5694335708129633,0.6789726386299408,0.03472067746318627,0.19386878547867578,0.5836614100807267,0.7133948161008974,0.03221763006659169,0.5197287301024134,0.5195186083708939,0.6278581817095878,0.6388222486992683,0.11335410004795082,0.6766958410531193,0.03432982556267072,0.10559942091930875,0.7046490754265453,0.03973298884816627,0.11191777931920599,0.17810707147544277,0.5689966622808352,0.6109569642012364,0.19505613736370192,0.5972725600788309,0.1463134615004849,0.033401242104511224,0.0034518161715135737,0.1786825469472303,0.628352103247192
1636559210.541,0.4972671169860666,0.03308074622630659,0.14464239326966086,0.1109599549933919,0.03577778834490172,0.17764002836367465,0.032857087321098474,0.17404334917792513,0.12522993332227714,0.12247784309283566,0.5117881429083891,0.14431227743446848,0.038371898642458886,0.0042001797239597655,0.040475691098938116,0.14864350373116653,0.5694335708129633,0.6789726386299408,0.03472067746318627,0.19386878547867578,0.5836614100807267,0.7133948161008974,0.03221763006659169,0.5197287301024134,0.5195186083708939,0.6278581817095878,0.6388222486992683,0.11335410004795082,0.6766958410531193,0.03432982556267072,0.10559942091930875,0.7046490754265453,0.03973298884816627,0.11191777931920599,0.17810707147544277,0.5689966622808352,0.6109569642012364,0.19505613736370192,0.5972725600788309,0.1463134615004849,0.033401242104511224,0.0034518161715135737,0.1786825469472303,0.628352103247192
1636559225.628,0.5098464324666494,0.0330288794031704,0.1458172118585141,0.1112076607359398,0.03509067404776748,0.179404753615136,0.03271212703670616,0.17399729112450332,0.12481451552482398,0.12196569663952324,0.49958643682410436,0.13468255539638313,0.04173626101754081,0.004559048776773709,0.04003811622685556,0.14366749147089425,0.5694304709382902,0.6781013235925317,0.034675767384044785,0.20255124839733865,0.5824995280071452,0.7144334594764625,0.03306438742543047,0.5179668188971018,0.5190286534787932,0.6265367136960036,0.6368939148385119,0.11299021318491453,0.6756570492383535,0.03457197090837757,0.11105470688482119,0.7059554779028274,0.038437815830971056,0.11153796819441232,0.18678261185363332,0.5687483434121071,0.6384998654074235,0.20545604209657262,0.5839667526463116,0.1473206617848748,0.03323415954723503,0.0034709062104809384,0.16216574202032905,0.583261797394059
1636559240.65,0.5098464324666494,0.0330288794031704,0.1458172118585141,0.1112076607359398,0.03509067404776748,0.179404753615136,0.03271212703670616,0.17399729112450332,0.12481451552482398,0.12196569663952324,0.49958643682410436,0.13468255539638313,0.04173626101754081,0.004559048776773709,0.04003811622685556,0.14366749147089425,0.5694304709382902,0.6781013235925317,0.034675767384044785,0.20255124839733865,0.5824995280071452,0.7144334594764625,0.03306438742543047,0.5179668188971018,0.5190286534787932,0.6265367136960036,0.6368939148385119,0.11299021318491453,0.6756570492383535,0.03457197090837757,0.11105470688482119,0.7059554779028274,0.038437815830971056,0.11153796819441232,0.18678261185363332,0.5687483434121071,0.6384998654074235,0.20545604209657262,0.5839667526463116,0.1473206617848748,0.03323415954723503,0.0034709062104809384,0.16216574202032905,0.583261797394059
1636559255.681,0.5110529871609011,0.032982670185180564,0.1463812300360471,0.11171542302585759,0.035708154954520725,0.17847642391340562,0.03273196119919472,0.17343188346803554,0.12496327733184637,0.12158180350452712,0.5137256505481719,0.14106223587432778,0.03870960136854921,0.004493793504113148,0.040214943999643316,0.14906746421354108,0.5695294157489711,0.6783222063285245,0.03460984808424718,0.19624413485622233,0.5917878530755041,0.7019629684712019,0.03271137992895562,0.5182876582377831,0.5196959807610717,0.6277355711569719,0.639116120543021,0.11311024412242889,0.6762619415588196,0.03493381471896464,0.11189887956754499,0.6905182265079071,0.03930077954875122,0.11153917940057859,0.19293627080902775,0.5678987463292292,0.6388337835028445,0.19663383672548979,0.5981622432407497,0.148565266615752,0.033445479488982056,0.003446798787116012,0.1808959896435448,0.6409361783608546
1636559270.714,0.5110529871609011,0.032982670185180564,0.1463812300360471,0.11171542302585759,0.035708154954520725,0.17847642391340562,0.03273196119919472,0.17343188346803554,0.12496327733184637,0.12158180350452712,0.5137256505481719,0.14106223587432778,0.03870960136854921,0.004493793504113148,0.040214943999643316,0.14906746421354108,0.5695294157489711,0.6783222063285245,0.03460984808424718,0.19624413485622233,0.5917878530755041,0.7019629684712019,0.03271137992895562,0.5182876582377831,0.5196959807610717,0.6277355711569719,0.639116120543021,0.11311024412242889,0.6762619415588196,0.03493381471896464,0.11189887956754499,0.6905182265079071,0.03930077954875122,0.11153917940057859,0.19293627080902775,0.5678987463292292,0.6388337835028445,0.19663383672548979,0.5981622432407497,0.148565266615752,0.033445479488982056,0.003446798787116012,0.1808959896435448,0.6409361783608546
1636559285.744,0.5120268179790188,0.033124333531871095,0.15472859151319274,0.11231064126947421,0.03360795029290169,0.1794574368035149,0.03272608280204697,0.17339841086499846,0.12434051665869424,0.12177659624602671,0.4976050973792323,0.14314376372351634,0.039612856745280325,0.0046990551159744876,0.04059264771380908,0.1490515702589753,0.5695436524393797,0.6784183669731039,0.03436187632601127,0.19678396826625436,0.6042968750674599,0.712394440067352,0.03241835583894164,0.5178383983429132,0.5179213540857646,0.6271877699682794,0.639287834110774,0.11273853799754574,0.6763914752159353,0.03493830102936948,0.1097488833706477,0.7001191305821399,0.038579189652934366,0.11173103323176369,0.1943122203290261,0.5690577934619694,0.628680356399562,0.2096660116127536,0.5693041658702165,0.14874170868259043,0.03360815424882989,0.0037228073831431633,0.18046552221855455,0.6134291910600387
1636559300.765,0.5120268179790188,0.033124333531871095,0.15472859151319274,0.11231064126947421,0.03360795029290169,0.1794574368035149,0.03272608280204697,0.17339841086499846,0.12434051665869424,0.12177659624602671,0.4976050973792323,0.14314376372351634,0.039612856745280325,0.0046990551159744876,0.04059264771380908,0.1490515702589753,0.5695436524393797,0.6784183669731039,0.03436187632601127,0.19678396826625436,0.6042968750674599,0.712394440067352,0.03241835583894164,0.5178383983429132,0.5179213540857646,0.6271877699682794,0.639287834110774,0.11273853799754574,0.6763914752159353,0.03493830102936948,0.1097488833706477,0.7001191305821399,0.038579189652934366,0.11173103323176369,0.1943122203290261,0.5690577934619694,0.628680356399562,0.2096660116127536,0.5693041658702165,0.14874170868259043,0.03360815424882989,0.0037228073831431633,0.18046552221855455,0.6134291910600387
1636559315.793,0.493214538785418,0.03299302714301786,0.14444201686735295,0.11174874894874133,0.03581463478855454,0.17897454022988907,0.03264317910142909,0.1729311001190798,0.12355943294894506,0.1217522927708147,0.4940229048105614,0.15379959166760412,0.042090879574002905,0.004516700607832107,0.04054773207266642,0.14886485114583842,0.5693553134123551,0.678508253430502,0.03443702108515064,0.19414449764011366,0.6171458146388099,0.663591582513475,0.029273963485271746,0.5183727979687275,0.5169658953506884,0.6261628106159599,0.6382789440317403,0.1122873871361266,0.6771750832806919,0.0349694100689409,0.11286982012610436,0.7293910704952242,0.03847388868210298,0.11133323424920707,0.19412085336842677,0.56898391350305,0.6395342739423624,0.2087789445803649,0.6433087504473656,0.14900457677270018,0.0336437599265976,0.0037301637054787846,0.1737657233445039,0.642788613889331
1636559330.813,0.493214538785418,0.03299302714301786,0.14444201686735295,0.11174874894874133,0.03581463478855454,0.17897454022988907,0.03264317910142909,0.1729311001190798,0.12355943294894506,0.1217522927708147,0.4940229048105614,0.15379959166760412,0.042090879574002905,0.004516700607832107,0.04054773207266642,0.14886485114583842,0.5693553134123551,0.678508253430502,0.03443702108515064,0.19414449764011366,0.6171458146388099,0.663591582513475,0.029273963485271746,0.5183727979687275,0.5169658953506884,0.6261628106159599,0.6382789440317403,0.1122873871361266,0.6771750832806919,0.0349694100689409,0.11286982012610436,0.7293910704952242,0.03847388868210298,0.11133323424920707,0.19412085336842677,0.56898391350305,0.6395342739423624,0.2087789445803649,0.6433087504473656,0.14900457677270018,0.0336437599265976,0.0037301637054787846,0.1737657233445039,0.642788613889331
