"Time","pod:currencyservice-w1-656689488c-kmdwv_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-98gw6_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-zsnkq_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-9f97cf96-kjbrn_service:adservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-sc4hs_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-x5s4z_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-wzdqq_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-zsr72_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-gcf26_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-vtgtl_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-lwdvj_service:cartservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-w6fnn_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-s5jch_service:currencyservice_node:worker--1","pod:currencyservice-w2-649d8c7669-tttlp_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-v7j2x_service:frontend_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-ljr4t_service:adservice_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-fmstk_service:frontend_node:worker--1","pod:adservice-w2-76766bdfb6-xsw5h_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-2xfbw_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-jnwnp_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-7js4k_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w2-5fdf77f88c-lndxs_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-599b6846df-m8g42_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-6m6lw_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-82pgr_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-24hmt_service:recommendationservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-twgcp_service:cartservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-9w5pj_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-cb7bh_service:frontend_node:worker--1","pod:redis-cart-w4-84485f8b85-v5wn4_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-sl9px_service:currencyservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-rjpf6_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-q5fhm_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-5xnl5_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-xqqqt_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-8flj7_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-9l5dk_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-56c4dd84bf-qzwxh_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-zbp29_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-httw3_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-v8gvx_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-kphpd_service:productcatalogservice_node:worker--2.novalocal"
1641939807.281,0.5205031665780449,0.5062209027013675,0.0743528350984266,0.2153794386808603,0.9279689056256646,0.06708134198301641,0.0103827812894598,0.010174950664253118,0.010150296975513128,0.07487325267882666,0.2004249163021633,0.010281016384806836,0.5325191769520893,0.8307652962722161,0.9433830784753032,0.1800382864960573,0.5105515102903543,0.22143064921614514,0.010510548650671685,0.010338160110464019,0.7897612312263635,0.05086729960945517,0.8298139397657271,0.01022951046195454,0.05367505216057941,0.00865654264676492,0.25775330956380443,0.5239943377356445,0.4998651803371,0.003907095427802152,0.5384901587473019,0.010575202664097354,0.6744087455469039,0.061489523719431075,0.023139035985921624,0.06727307411528732,0.010218591099907874,0.06207642656324183,0.060773055381298416,0.2355566126615833,0.06756840684708708,0.07000300196206069
1641939822.296,0.5205031665780449,0.5062209027013675,0.0743528350984266,0.2153794386808603,0.9279689056256646,0.06708134198301641,0.0103827812894598,0.010174950664253118,0.010150296975513128,0.07487325267882666,0.2004249163021633,0.010281016384806836,0.5325191769520893,0.8307652962722161,0.9433830784753032,0.1800382864960573,0.5105515102903543,0.22143064921614514,0.010510548650671685,0.010338160110464019,0.7897612312263635,0.05086729960945517,0.8298139397657271,0.01022951046195454,0.05367505216057941,0.00865654264676492,0.25775330956380443,0.5239943377356445,0.4998651803371,0.003907095427802152,0.5384901587473019,0.010575202664097354,0.6744087455469039,0.061489523719431075,0.023139035985921624,0.06727307411528732,0.010218591099907874,0.06207642656324183,0.060773055381298416,0.2355566126615833,0.06756840684708708,0.07000300196206069
1641939837.324,0.521397940297823,0.5069554804884825,0.07421183666171605,0.21633751338448864,0.9295256714987068,0.06699728720574787,0.010470143008827272,0.010244204854232853,0.010032760447916025,0.07073431826179086,0.20006811988246584,0.010317676963159383,0.5183832266898849,0.7938209293114741,0.8925136863904506,0.17787501228397645,0.5038108164984608,0.2227353908411898,0.010882019358580332,0.010355712065239482,0.7895267860377961,0.04961901129768256,0.8279464057394039,0.01027445760534226,0.05380096228786363,0.008149846219140926,0.24855314703485554,0.537485054451874,0.4723182012550466,0.003921256288568197,0.5190979295246784,0.010746360537607268,0.6725226587671695,0.061586375773842905,0.02292150413746467,0.06763562861053968,0.010167749978997774,0.06169285093619365,0.06060566490794363,0.23446946642335448,0.06786478580653212,0.07431395362985746
1641939852.342,0.521397940297823,0.5069554804884825,0.07421183666171605,0.21633751338448864,0.9295256714987068,0.06699728720574787,0.010470143008827272,0.010244204854232853,0.010032760447916025,0.07073431826179086,0.20006811988246584,0.010317676963159383,0.5183832266898849,0.7938209293114741,0.8925136863904506,0.17787501228397645,0.5038108164984608,0.2227353908411898,0.010882019358580332,0.010355712065239482,0.7895267860377961,0.04961901129768256,0.8279464057394039,0.01027445760534226,0.05380096228786363,0.008149846219140926,0.24855314703485554,0.537485054451874,0.4723182012550466,0.003921256288568197,0.5190979295246784,0.010746360537607268,0.6725226587671695,0.061586375773842905,0.02292150413746467,0.06763562861053968,0.010167749978997774,0.06169285093619365,0.06060566490794363,0.23446946642335448,0.06786478580653212,0.07431395362985746
1641939867.362,0.5219972207813238,0.5139725724333613,0.07175473486314617,0.21102939907259066,0.9274312485715177,0.0667442348865066,0.010495695921516335,0.010175051703194516,0.010415812119489255,0.0718462860131428,0.19974252391305425,0.010282240259779366,0.5167318916964547,0.8620693852256296,0.8674624261575509,0.177457370963289,0.5015328630003025,0.228342617277696,0.0107553790432621,0.010348162434131366,0.7860127120345402,0.04552501591930659,0.8261876534871198,0.01018370662457515,0.05390619985010096,0.00872682100057351,0.25880531645737864,0.5034344918449932,0.5000264578612639,0.003954018183881811,0.5376732046558688,0.009960709238791136,0.673633751403679,0.06118101920993613,0.02291974937288222,0.06746217849097155,0.010222751241903418,0.061885071177377675,0.06080115545974385,0.234679517795791,0.06790164795301588,0.07163791871023123
1641939882.377,0.5219972207813238,0.5139725724333613,0.07175473486314617,0.21102939907259066,0.9274312485715177,0.0667442348865066,0.010495695921516335,0.010175051703194516,0.010415812119489255,0.0718462860131428,0.19974252391305425,0.010282240259779366,0.5167318916964547,0.8620693852256296,0.8674624261575509,0.177457370963289,0.5015328630003025,0.228342617277696,0.0107553790432621,0.010348162434131366,0.7860127120345402,0.04552501591930659,0.8261876534871198,0.01018370662457515,0.05390619985010096,0.00872682100057351,0.25880531645737864,0.5034344918449932,0.5000264578612639,0.003954018183881811,0.5376732046558688,0.009960709238791136,0.673633751403679,0.06118101920993613,0.02291974937288222,0.06746217849097155,0.010222751241903418,0.061885071177377675,0.06080115545974385,0.234679517795791,0.06790164795301588,0.07163791871023123
1641939897.625,0.5216567845361115,0.512168268878814,0.06877838279407225,0.20807081466009153,0.9256527083570465,0.0664000256838713,0.010601208394585133,0.010146703811064414,0.010887350285740208,0.07697831064323522,0.19976709381301022,0.010232299124389534,0.5318336373439657,0.8602654391117477,0.896662122860375,0.1766619471732753,0.47717439335936984,0.22753718413975435,0.010905345052789625,0.010261453717758707,0.7819931769074383,0.04639802459802091,0.8287947168791387,0.010171186363856716,0.053919960678106386,0.008777499282516851,0.2551066799069266,0.5171290548531395,0.4991221866765669,0.003916065923718022,0.5204531684149625,0.010217283190099407,0.6752114527491406,0.06119871805070845,0.022887088345485362,0.06679007151504078,0.010224182489349656,0.062112695849851046,0.06088746872403427,0.23236319631793237,0.06775918010812887,0.07390300185638171
1641939912.668,0.5216567845361115,0.512168268878814,0.06877838279407225,0.20807081466009153,0.9256527083570465,0.0664000256838713,0.010601208394585133,0.010146703811064414,0.010887350285740208,0.07697831064323522,0.19976709381301022,0.010232299124389534,0.5318336373439657,0.8602654391117477,0.896662122860375,0.1766619471732753,0.47717439335936984,0.22753718413975435,0.010905345052789625,0.010261453717758707,0.7819931769074383,0.04639802459802091,0.8287947168791387,0.010171186363856716,0.053919960678106386,0.008777499282516851,0.2551066799069266,0.5171290548531395,0.4991221866765669,0.003916065923718022,0.5204531684149625,0.010217283190099407,0.6752114527491406,0.06119871805070845,0.022887088345485362,0.06679007151504078,0.010224182489349656,0.062112695849851046,0.06088746872403427,0.23236319631793237,0.06775918010812887,0.07390300185638171
1641939927.685,0.522420625178869,0.5153946051871094,0.07490510504216873,0.20683245850397802,0.9251748669534359,0.06617892859515621,0.010514624820409216,0.010162121304938713,0.010193576030956537,0.07484357506385385,0.2003163856815533,0.010184259546542946,0.5110804601440202,0.8276761563513506,0.9104800590576086,0.17581480268084076,0.5042208976535499,0.22002145218286911,0.011153327083819532,0.010289832571590373,0.7805956446803273,0.0442661807749193,0.8288621058336324,0.010126951756062519,0.054065712391682494,0.008294825759802157,0.24380217678596228,0.5457048299769791,0.4978872506501182,0.003904686869781556,0.5376930085918367,0.01026318255733861,0.6732197548309612,0.060888025165788784,0.022926741731739267,0.06648384115841652,0.010234980759231278,0.06143892912728544,0.061117244889742836,0.23221903368658386,0.06730310264616282,0.06897879723145545
1641939942.704,0.522420625178869,0.5153946051871094,0.07490510504216873,0.20683245850397802,0.9251748669534359,0.06617892859515621,0.010514624820409216,0.010162121304938713,0.010193576030956537,0.07484357506385385,0.2003163856815533,0.010184259546542946,0.5110804601440202,0.8276761563513506,0.9104800590576086,0.17581480268084076,0.5042208976535499,0.22002145218286911,0.011153327083819532,0.010289832571590373,0.7805956446803273,0.0442661807749193,0.8288621058336324,0.010126951756062519,0.054065712391682494,0.008294825759802157,0.24380217678596228,0.5457048299769791,0.4978872506501182,0.003904686869781556,0.5376930085918367,0.01026318255733861,0.6732197548309612,0.060888025165788784,0.022926741731739267,0.06648384115841652,0.010234980759231278,0.06143892912728544,0.061117244889742836,0.23221903368658386,0.06730310264616282,0.06897879723145545
1641939957.723,0.5228704325505772,0.5156539761330563,0.07268546387836551,0.20715809189462567,0.9282770992711213,0.06621891755409146,0.010494339919709324,0.010102551317531332,0.010294620695490505,0.07174030879224363,0.20130702831667596,0.010133410116295875,0.5314978016853141,0.8346668347211805,0.9086482789343298,0.17528505238614922,0.5044844660809332,0.22791358507372622,0.010059289949330965,0.010262041670116743,0.7824914969659394,0.04640720437250969,0.8301071541239835,0.010132123169751628,0.05169356012477444,0.00825698867261866,0.26296626680819246,0.5332142258335941,0.49810648828068355,0.003885528201792782,0.5383321814820078,0.010898205690757598,0.6741128056206758,0.060710293045192355,0.022811954825043577,0.06671587820106095,0.010147086534308113,0.06129568563052459,0.06146276106373269,0.23231845491615682,0.06783453237376014,0.07376551339279092
1641939972.737,0.5228704325505772,0.5156539761330563,0.07268546387836551,0.20715809189462567,0.9282770992711213,0.06621891755409146,0.010494339919709324,0.010102551317531332,0.010294620695490505,0.07174030879224363,0.20130702831667596,0.010133410116295875,0.5314978016853141,0.8346668347211805,0.9086482789343298,0.17528505238614922,0.5044844660809332,0.22791358507372622,0.010059289949330965,0.010262041670116743,0.7824914969659394,0.04640720437250969,0.8301071541239835,0.010132123169751628,0.05169356012477444,0.00825698867261866,0.26296626680819246,0.5332142258335941,0.49810648828068355,0.003885528201792782,0.5383321814820078,0.010898205690757598,0.6741128056206758,0.060710293045192355,0.022811954825043577,0.06671587820106095,0.010147086534308113,0.06129568563052459,0.06146276106373269,0.23231845491615682,0.06783453237376014,0.07376551339279092
1641939987.766,0.5077730104209346,0.49228950338466876,0.0728401485290122,0.2059985875922526,0.9297616172187162,0.06668408521143115,0.010519218630353731,0.01023260663938307,0.010304120226650679,0.07676263946602607,0.2014077450581681,0.010148090089699862,0.519189742931428,0.8383149228092543,0.9554285844898305,0.17520074826395343,0.5035908587783817,0.21712453086678882,0.010915171028976432,0.010229098699583496,0.7834259086098516,0.04684253811812447,0.8320276251831361,0.010123832024112243,0.051698832761962445,0.008530221081074664,0.2311075784090869,0.5376714914351088,0.503998509023207,0.0038961025664376626,0.5134022172474074,0.010423574589255026,0.6738210879339606,0.060781811353295814,0.022807773200129132,0.06682137998275264,0.0102112821865462,0.06082877647564732,0.061440298983649416,0.23292978653949586,0.06767387018493753,0.07365634698958261
1641940002.782,0.5077730104209346,0.49228950338466876,0.0728401485290122,0.2059985875922526,0.9297616172187162,0.06668408521143115,0.010519218630353731,0.01023260663938307,0.010304120226650679,0.07676263946602607,0.2014077450581681,0.010148090089699862,0.519189742931428,0.8383149228092543,0.9554285844898305,0.17520074826395343,0.5035908587783817,0.21712453086678882,0.010915171028976432,0.010229098699583496,0.7834259086098516,0.04684253811812447,0.8320276251831361,0.010123832024112243,0.051698832761962445,0.008530221081074664,0.2311075784090869,0.5376714914351088,0.503998509023207,0.0038961025664376626,0.5134022172474074,0.010423574589255026,0.6738210879339606,0.060781811353295814,0.022807773200129132,0.06682137998275264,0.0102112821865462,0.06082877647564732,0.061440298983649416,0.23292978653949586,0.06767387018493753,0.07365634698958261
