"Time","pod:cartservice-w2-59ff89795c-4d9mp_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-5lqbm_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-gkm8j_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-mgdzp_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-4x6np_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-qbtv7_service:redis-cart_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-jhwkz_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-2ms4f_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-vzh5m_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-hdjxr_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-5mk96_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-hpcr4_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-hk529_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-nbfdw_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-v77db_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w2-84485f8b85-v8qjr_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4fz5t_service:adservice_node:worker--3","pod:adservice-w4-76766bdfb6-xst7s_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-j6dsx_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-mhsr5_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-7w7gv_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-64p77_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-fhm95_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-jpd87_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-l7kkh_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-c2xww_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-86shl_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-5c65c_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-pgnbb_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-zgbbp_service:cartservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-hcblm_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-97pgh_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-652q4_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-fbmxr_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-zst8g_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-qf8jq_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-v2pm8_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-95tq2_service:productcatalogservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-9krqs_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-6cfmg_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-mmf4m_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-zx8zw_service:productcatalogservice_node:worker--4.novalocal"
1641908133.771,0.2213697854882979,0.058818628216802255,0.009496989927494441,0.01163072980066425,0.00922908041649885,0.005741667473359224,0.2177429556472627,0.04761835387555955,0.5300829881117197,0.009125897430590127,0.19834756456147198,0.010239574887810026,0.846768539352929,0.8324715913811227,0.01030134304813326,0.018589517823738452,0.1647190335440321,0.22831981494560427,0.524176238551215,0.5225602931262673,0.06338287776456086,0.009905921898205775,0.058684702754776524,0.010155854916098252,0.9311365761079724,0.010734871683792127,0.526630239136967,0.5091189955581396,0.06401519920745195,0.20189118727228794,0.05593120696982695,0.009930674257591848,0.07093933025667684,0.8627405337669911,0.5102258987423635,0.7425410482386163,0.6707704880649215,0.05990428352032913,0.529018095244682,0.0630599125121726,0.07314195678802925,0.07223529933601988
1641908148.805,0.2213697854882979,0.058818628216802255,0.009496989927494441,0.01163072980066425,0.00922908041649885,0.005741667473359224,0.2177429556472627,0.04761835387555955,0.5300829881117197,0.009125897430590127,0.19834756456147198,0.010239574887810026,0.846768539352929,0.8324715913811227,0.01030134304813326,0.018589517823738452,0.1647190335440321,0.22831981494560427,0.524176238551215,0.5225602931262673,0.06338287776456086,0.009905921898205775,0.058684702754776524,0.010155854916098252,0.9311365761079724,0.010734871683792127,0.526630239136967,0.5091189955581396,0.06401519920745195,0.20189118727228794,0.05593120696982695,0.009930674257591848,0.07093933025667684,0.8627405337669911,0.5102258987423635,0.7425410482386163,0.6707704880649215,0.05990428352032913,0.529018095244682,0.0630599125121726,0.07314195678802925,0.07223529933601988
1641908163.841,0.22102836515651864,0.058307358396620594,0.00978840248034567,0.011600760966822868,0.009745279608765917,0.005557277616763499,0.21567994481007596,0.052875478885479034,0.531098265050768,0.009153547161241365,0.19659523508648197,0.010264238887211015,0.841080125943818,0.8244668535042171,0.01068672521142533,0.015917527759120944,0.17096442190718175,0.21888722885586454,0.5239630075945402,0.5237873722257429,0.06364688435854393,0.009937581273270412,0.058026813090667984,0.010156292353714028,0.8927168824605236,0.010908386853804797,0.5254820315212629,0.5113382178877166,0.06409333236528869,0.2015426358168559,0.055543703493961635,0.009895361043011941,0.07056826880684441,0.8585688313606191,0.5084859839968872,0.7407660226461825,0.6687649740691397,0.05958653570025474,0.5277152731053638,0.06312783751356456,0.07270792551908252,0.07009511565752112
1641908178.864,0.22102836515651864,0.058307358396620594,0.00978840248034567,0.011600760966822868,0.009745279608765917,0.005557277616763499,0.21567994481007596,0.052875478885479034,0.531098265050768,0.009153547161241365,0.19659523508648197,0.010264238887211015,0.841080125943818,0.8244668535042171,0.01068672521142533,0.015917527759120944,0.17096442190718175,0.21888722885586454,0.5239630075945402,0.5237873722257429,0.06364688435854393,0.009937581273270412,0.058026813090667984,0.010156292353714028,0.8927168824605236,0.010908386853804797,0.5254820315212629,0.5113382178877166,0.06409333236528869,0.2015426358168559,0.055543703493961635,0.009895361043011941,0.07056826880684441,0.8585688313606191,0.5084859839968872,0.7407660226461825,0.6687649740691397,0.05958653570025474,0.5277152731053638,0.06312783751356456,0.07270792551908252,0.07009511565752112
1641908193.9,0.22045822947929847,0.055018525227295,0.009744868847571721,0.011377137388191618,0.009800026845185973,0.005364376614076969,0.22571471881278227,0.054849098991708575,0.5298892601491595,0.00915659033237296,0.19703502410977264,0.010173091790403389,0.8383680170671188,0.7859160730774655,0.010495185171805053,0.014192709799557807,0.16989834962580697,0.21783694857237942,0.5239754618461478,0.5291377113653111,0.06359484991503164,0.0099127184737142,0.057591967247587,0.010251459510529932,0.9294390235210859,0.01067033863844153,0.5243764769748359,0.5105253668248053,0.06453678567109049,0.20042741084841192,0.05564617813159753,0.009974359838907201,0.07517646679022219,0.8615344490839583,0.5036787115217238,0.7412284105829515,0.6660446393111386,0.05656876759763145,0.5281624816922568,0.06324715441824787,0.07498132285375322,0.07311800868885482
1641908208.927,0.22045822947929847,0.055018525227295,0.009744868847571721,0.011377137388191618,0.009800026845185973,0.005364376614076969,0.22571471881278227,0.054849098991708575,0.5298892601491595,0.00915659033237296,0.19703502410977264,0.010173091790403389,0.8383680170671188,0.7859160730774655,0.010495185171805053,0.014192709799557807,0.16989834962580697,0.21783694857237942,0.5239754618461478,0.5291377113653111,0.06359484991503164,0.0099127184737142,0.057591967247587,0.010251459510529932,0.9294390235210859,0.01067033863844153,0.5243764769748359,0.5105253668248053,0.06453678567109049,0.20042741084841192,0.05564617813159753,0.009974359838907201,0.07517646679022219,0.8615344490839583,0.5036787115217238,0.7412284105829515,0.6660446393111386,0.05656876759763145,0.5281624816922568,0.06324715441824787,0.07498132285375322,0.07311800868885482
1641908223.963,0.2207022486133423,0.0571910980002074,0.009864844485021534,0.010951685014308382,0.009771180839976603,0.005609214999387899,0.23194063870407822,0.057163258599876025,0.5313908249192754,0.009353312852718974,0.19604683382278065,0.010143543956124918,0.8345063379227812,0.8180050333228485,0.011148043435085119,0.011700467996231052,0.16817642684219664,0.23111535622255455,0.5235659804516101,0.5269215835930267,0.06251060092954236,0.010009971122019777,0.05455753441961345,0.010038513437365195,0.9097645981985789,0.010569945478114143,0.5249049843805585,0.5107290657905241,0.06379210983201967,0.1992954745818371,0.05552205555711295,0.010021648102203884,0.06991669107109924,0.8403429146579426,0.5040216040381577,0.7368422296923302,0.6594550154700213,0.05779808094184274,0.5291108013984626,0.06286345213370809,0.07226220454477386,0.07279577189246018
1641908238.994,0.2207022486133423,0.0571910980002074,0.009864844485021534,0.010951685014308382,0.009771180839976603,0.005609214999387899,0.23194063870407822,0.057163258599876025,0.5313908249192754,0.009353312852718974,0.19604683382278065,0.010143543956124918,0.8345063379227812,0.8180050333228485,0.011148043435085119,0.011700467996231052,0.16817642684219664,0.23111535622255455,0.5235659804516101,0.5269215835930267,0.06251060092954236,0.010009971122019777,0.05455753441961345,0.010038513437365195,0.9097645981985789,0.010569945478114143,0.5249049843805585,0.5107290657905241,0.06379210983201967,0.1992954745818371,0.05552205555711295,0.010021648102203884,0.06991669107109924,0.8403429146579426,0.5040216040381577,0.7368422296923302,0.6594550154700213,0.05779808094184274,0.5291108013984626,0.06286345213370809,0.07226220454477386,0.07279577189246018
1641908254.024,0.22142393222858567,0.056912155541886555,0.010012437567681592,0.01123803298889342,0.009408143042711998,0.005226347233801429,0.23102717370038042,0.05760804808902827,0.5227853762351092,0.009260334915984759,0.19521915012249005,0.010177585712994708,0.8290159231820864,0.8110232428510259,0.011133153712951722,0.008956702435523042,0.1657624009628259,0.21554559465663675,0.5237528849202165,0.5286882730843823,0.061912745800798794,0.009722825968505598,0.056237255216612415,0.010089977027508697,0.8794880067733559,0.01017657732168134,0.5234238750114752,0.5149705305899082,0.06375696982885155,0.1975924125335335,0.05553356585825786,0.009954658636247681,0.0729620219027269,0.8437450210074378,0.504137805840781,0.7335965712153368,0.6300819950305733,0.055955377101774645,0.5286887219136145,0.06260236071823236,0.07345635937414963,0.07095293552005277
1641908269.057,0.22142393222858567,0.056912155541886555,0.010012437567681592,0.01123803298889342,0.009408143042711998,0.005226347233801429,0.23102717370038042,0.05760804808902827,0.5227853762351092,0.009260334915984759,0.19521915012249005,0.010177585712994708,0.8290159231820864,0.8110232428510259,0.011133153712951722,0.008956702435523042,0.1657624009628259,0.21554559465663675,0.5237528849202165,0.5286882730843823,0.061912745800798794,0.009722825968505598,0.056237255216612415,0.010089977027508697,0.8794880067733559,0.01017657732168134,0.5234238750114752,0.5149705305899082,0.06375696982885155,0.1975924125335335,0.05553356585825786,0.009954658636247681,0.0729620219027269,0.8437450210074378,0.504137805840781,0.7335965712153368,0.6300819950305733,0.055955377101774645,0.5286887219136145,0.06260236071823236,0.07345635937414963,0.07095293552005277
1641908284.089,0.22332179445597983,0.0566819823595647,0.009914262017687659,0.011225880351167571,0.009871506144829994,0.005516760796396111,0.22906620916568587,0.060071134557638295,0.5178251727245469,0.009128675118713077,0.19508015915650687,0.010197028737194927,0.834975702856904,0.8126085860770287,0.011201402897275732,0.007064833053272667,0.15897231865234085,0.23401599821330035,0.5230230127785939,0.5280014354836264,0.06195344025484137,0.009755322005996154,0.055977194689087746,0.010029486719882658,0.9401533534429307,0.010596915688206783,0.5252707135037145,0.5190244936600155,0.06370783479480423,0.1976865425209205,0.055317442211262384,0.00999005565498385,0.07201897932462613,0.8870469438879303,0.5090055632552629,0.7359218069779812,0.651743329992478,0.05676348384519466,0.5287730459848223,0.06303804906546367,0.07387156330408629,0.06704914815903543
1641908299.151,0.22332179445597983,0.0566819823595647,0.009914262017687659,0.011225880351167571,0.009871506144829994,0.005516760796396111,0.22906620916568587,0.060071134557638295,0.5178251727245469,0.009128675118713077,0.19508015915650687,0.010197028737194927,0.834975702856904,0.8126085860770287,0.011201402897275732,0.007064833053272667,0.15897231865234085,0.23401599821330035,0.5230230127785939,0.5280014354836264,0.06195344025484137,0.009755322005996154,0.055977194689087746,0.010029486719882658,0.9401533534429307,0.010596915688206783,0.5252707135037145,0.5190244936600155,0.06370783479480423,0.1976865425209205,0.055317442211262384,0.00999005565498385,0.07201897932462613,0.8870469438879303,0.5090055632552629,0.7359218069779812,0.651743329992478,0.05676348384519466,0.5287730459848223,0.06303804906546367,0.07387156330408629,0.06704914815903543
1641908314.173,0.2243667356173571,0.056517038053664495,0.009360836515538281,0.010982601324390322,0.009911882240612235,0.00549849513307828,0.19645914384917168,0.06072247848880437,0.5206436237095986,0.00912761110603477,0.19548317643595908,0.010204440016844719,0.8318748601659058,0.8128147797728218,0.011398174112262127,0.005348042234776173,0.16009401124692088,0.2225210041903828,0.5229742040876276,0.5250737640859509,0.062257253345598826,0.009842367334337427,0.0556428879513176,0.009730434035379083,0.9399649076493979,0.010924063064013619,0.5262590756651713,0.5160364431554659,0.06409275661687312,0.19753327393585818,0.05510536605239964,0.010119677226581705,0.07324823815571466,0.819834619588009,0.5107854266710479,0.7381332358947367,0.5941437988500797,0.05638782143053826,0.5279924253470061,0.06334770542115044,0.0762901680938018,0.07505694509170471
1641908329.196,0.2243667356173571,0.056517038053664495,0.009360836515538281,0.010982601324390322,0.009911882240612235,0.00549849513307828,0.19645914384917168,0.06072247848880437,0.5206436237095986,0.00912761110603477,0.19548317643595908,0.010204440016844719,0.8318748601659058,0.8128147797728218,0.011398174112262127,0.005348042234776173,0.16009401124692088,0.2225210041903828,0.5229742040876276,0.5250737640859509,0.062257253345598826,0.009842367334337427,0.0556428879513176,0.009730434035379083,0.9399649076493979,0.010924063064013619,0.5262590756651713,0.5160364431554659,0.06409275661687312,0.19753327393585818,0.05510536605239964,0.010119677226581705,0.07324823815571466,0.819834619588009,0.5107854266710479,0.7381332358947367,0.5941437988500797,0.05638782143053826,0.5279924253470061,0.06334770542115044,0.0762901680938018,0.07505694509170471
