"Time","pod:frontend-w4-6646bc856b-fgv6x_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-9bcdd_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-qzbzs_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-s52zz_service:adservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-vp852_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-z2fl5_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-lt7f9_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-tqftf_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-wh6wr_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-d8h9f_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-sjb5k_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-4w5zp_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-gck8b_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-hkbls_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-gm7gr_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-8xvgl_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-znf5c_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-qhv29_service:frontend_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-h5s9b_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-hxl2d_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-j7x72_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w2-84485f8b85-q7glz_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-zcd92_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-hmz2l_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-cbdjv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-7jz2f_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-mnn4r_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-kmnzl_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-nqrfq_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-slfzd_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2lwc2_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-7slgk_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-9k6jf_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-nxbsz_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-b4srg_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-gwjhg_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7gxmw_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-wqqwr_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-lfkhf_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-4s5j8_service:currencyservice_node:worker--3"
1641803520.756,0.7619041611461432,0.15818235525922067,0.16042058980934665,0.3892688050048039,0.4916568772512623,0.49379482254648716,0.05340543224819856,0.055125522093271505,0.15970357959501694,0.0451417538492848,0.5024376380388255,0.11864707764502216,0.03852830759534545,0.7732597282492663,0.05138312198363749,0.49987317768978645,0.7007594288006064,0.5082370365205842,0.04590641496028348,0.4959094903421788,0.18677015740016958,0.0037740754128558697,0.451944606441831,0.17653088659214142,0.49954834540433124,0.1266268302445802,0.04164780113625377,0.36051483838651316,0.3690604351291473,0.7497610439999352,0.046819322766232865,0.35517891578522165,0.49400536078534135,0.4962575868972945,0.4938435508979086,0.17602956641981315,0.05513808826098557,0.4928275786310287,0.5040073429965108,0.49163097127925814
1641803535.791,0.7619041611461432,0.15818235525922067,0.16042058980934665,0.3892688050048039,0.4916568772512623,0.49379482254648716,0.05340543224819856,0.055125522093271505,0.15970357959501694,0.0451417538492848,0.5024376380388255,0.11864707764502216,0.03852830759534545,0.7732597282492663,0.05138312198363749,0.49987317768978645,0.7007594288006064,0.5082370365205842,0.04590641496028348,0.4959094903421788,0.18677015740016958,0.0037740754128558697,0.451944606441831,0.17653088659214142,0.49954834540433124,0.1266268302445802,0.04164780113625377,0.36051483838651316,0.3690604351291473,0.7497610439999352,0.046819322766232865,0.35517891578522165,0.49400536078534135,0.4962575868972945,0.4938435508979086,0.17602956641981315,0.05513808826098557,0.4928275786310287,0.5040073429965108,0.49163097127925814
1641803550.835,0.7641988279904389,0.1579706638765715,0.16062250038394588,0.4206623245798239,0.4921405038042193,0.502537944574601,0.05152792575988361,0.060832216483538384,0.1592793664771769,0.04540750093188074,0.5039560879033518,0.1241500323587706,0.03854311074192102,0.7707341162557555,0.0530538614568769,0.5011388008920566,0.700996150414695,0.5093365497944078,0.045663804894352275,0.4961045486138884,0.17774768610099426,0.0037895884571972336,0.45203899819041765,0.18369380449501438,0.4984666604410987,0.12650269266734016,0.04126223294403428,0.3586320021976799,0.3692376654760261,0.7499750039655284,0.04689763457082816,0.368016678068978,0.4954250730380837,0.496377474785331,0.49401415737158616,0.16933958248142955,0.05154704364944447,0.49190726309146326,0.5035091676827494,0.49232302911214687
1641803565.866,0.7641988279904389,0.1579706638765715,0.16062250038394588,0.4206623245798239,0.4921405038042193,0.502537944574601,0.05152792575988361,0.060832216483538384,0.1592793664771769,0.04540750093188074,0.5039560879033518,0.1241500323587706,0.03854311074192102,0.7707341162557555,0.0530538614568769,0.5011388008920566,0.700996150414695,0.5093365497944078,0.045663804894352275,0.4961045486138884,0.17774768610099426,0.0037895884571972336,0.45203899819041765,0.18369380449501438,0.4984666604410987,0.12650269266734016,0.04126223294403428,0.3586320021976799,0.3692376654760261,0.7499750039655284,0.04689763457082816,0.368016678068978,0.4954250730380837,0.496377474785331,0.49401415737158616,0.16933958248142955,0.05154704364944447,0.49190726309146326,0.5035091676827494,0.49232302911214687
1641803581.018,0.7711130600265393,0.15834207482462154,0.16059627001854118,0.3981240318986331,0.47614613676456613,0.5022579145306274,0.05097206326572788,0.05873075010031044,0.1587355276933939,0.04546787435932087,0.5049163120995239,0.1157652099436209,0.03984932811696383,0.7841744533755783,0.05356826175463654,0.5015543446745625,0.6986431040781023,0.509591494874264,0.04599114647801981,0.4967411164307115,0.18106935930410156,0.003811469468549573,0.4527057949148848,0.17819237261134838,0.499322630848755,0.12692019448315725,0.04171216238600784,0.3569293564632736,0.36949066291138366,0.7511408294136662,0.04682466700175974,0.35514384876858246,0.4960079910707521,0.49758551127588224,0.4931265612651713,0.17876018462789522,0.05077928023276923,0.49221198528996013,0.5054314050012176,0.49157530628786494
1641803596.095,0.7711130600265393,0.15834207482462154,0.16059627001854118,0.3981240318986331,0.47614613676456613,0.5022579145306274,0.05097206326572788,0.05873075010031044,0.1587355276933939,0.04546787435932087,0.5049163120995239,0.1157652099436209,0.03984932811696383,0.7841744533755783,0.05356826175463654,0.5015543446745625,0.6986431040781023,0.509591494874264,0.04599114647801981,0.4967411164307115,0.18106935930410156,0.003811469468549573,0.4527057949148848,0.17819237261134838,0.499322630848755,0.12692019448315725,0.04171216238600784,0.3569293564632736,0.36949066291138366,0.7511408294136662,0.04682466700175974,0.35514384876858246,0.4960079910707521,0.49758551127588224,0.4931265612651713,0.17876018462789522,0.05077928023276923,0.49221198528996013,0.5054314050012176,0.49157530628786494
1641803611.155,0.7912602481526793,0.15876974799023585,0.160488007203956,0.39607603240882605,0.47353500723051034,0.5036525289334731,0.053052401184911696,0.060955367869259966,0.1587830437230031,0.04536386604598083,0.5043902655382421,0.11890071177266352,0.03978606463760592,0.813695167756338,0.049393544802617206,0.5013370648363136,0.6976637434422522,0.5098033258804759,0.04613117611253473,0.4956343690340811,0.18882914337833503,0.003837283259919288,0.4325712159436767,0.18752711689396706,0.49759676637313144,0.12719702798209823,0.04198208526884673,0.35589405951897374,0.36766260528431166,0.7508622733644077,0.04701019971463999,0.35787636378409615,0.496483896360727,0.4972740593584881,0.4939823975294544,0.1878436047883929,0.05281469983305766,0.49300671727191386,0.5069030386956273,0.49101218678867053
1641803626.196,0.7912602481526793,0.15876974799023585,0.160488007203956,0.39607603240882605,0.47353500723051034,0.5036525289334731,0.053052401184911696,0.060955367869259966,0.1587830437230031,0.04536386604598083,0.5043902655382421,0.11890071177266352,0.03978606463760592,0.813695167756338,0.049393544802617206,0.5013370648363136,0.6976637434422522,0.5098033258804759,0.04613117611253473,0.4956343690340811,0.18882914337833503,0.003837283259919288,0.4325712159436767,0.18752711689396706,0.49759676637313144,0.12719702798209823,0.04198208526884673,0.35589405951897374,0.36766260528431166,0.7508622733644077,0.04701019971463999,0.35787636378409615,0.496483896360727,0.4972740593584881,0.4939823975294544,0.1878436047883929,0.05281469983305766,0.49300671727191386,0.5069030386956273,0.49101218678867053
1641803641.212,0.7456328716692843,0.1589264544695843,0.15985897619786876,0.36850460308719163,0.49322312867176715,0.503073453595634,0.05094786292256619,0.0610144313112697,0.1589002506521926,0.04584324438766299,0.4942146353436482,0.12391548262337759,0.03907568047133833,0.7469028638430084,0.05089102236969435,0.49992516583352886,0.6985751045889877,0.5098420515979383,0.04636582335042408,0.4953633712842281,0.18097041942199552,0.003791366781903659,0.45188137726722405,0.18702614001814663,0.49720957632018603,0.12798824644160128,0.04191309175201738,0.35521426749485707,0.3696744809641156,0.7518568136781345,0.04736657605887891,0.36511736150667257,0.49586041870148445,0.49734683142053226,0.4943918762159894,0.19054154111788826,0.05475004894855723,0.49289142291273547,0.5077522819207585,0.4900095263690598
1641803656.229,0.7456328716692843,0.1589264544695843,0.15985897619786876,0.36850460308719163,0.49322312867176715,0.503073453595634,0.05094786292256619,0.0610144313112697,0.1589002506521926,0.04584324438766299,0.4942146353436482,0.12391548262337759,0.03907568047133833,0.7469028638430084,0.05089102236969435,0.49992516583352886,0.6985751045889877,0.5098420515979383,0.04636582335042408,0.4953633712842281,0.18097041942199552,0.003791366781903659,0.45188137726722405,0.18702614001814663,0.49720957632018603,0.12798824644160128,0.04191309175201738,0.35521426749485707,0.3696744809641156,0.7518568136781345,0.04736657605887891,0.36511736150667257,0.49586041870148445,0.49734683142053226,0.4943918762159894,0.19054154111788826,0.05475004894855723,0.49289142291273547,0.5077522819207585,0.4900095263690598
1641803671.245,0.7366104516311974,0.15931460310148554,0.15988587454437653,0.3808561073203599,0.49304684740558025,0.5036266381227814,0.05095106418723941,0.06167638662442795,0.15992257883085093,0.04661706018143192,0.4909583681237962,0.12283463152521806,0.03758759468757017,0.6961525952512502,0.0505555245306301,0.49995204060006804,0.698552889161318,0.5101831080873563,0.046079181975264005,0.47310104708073886,0.18865303308422315,0.0037981177062883734,0.451448506425347,0.19115040200503686,0.49793364023506653,0.12783104036859094,0.042258983183229626,0.3555308941240767,0.3708552578961485,0.752626759155713,0.04726563605757715,0.36792248997588695,0.4960204869362005,0.498000216738525,0.49546095860543876,0.1902654875285894,0.05494380965174194,0.4930298222398194,0.5077660004583132,0.4896674172844714
1641803686.263,0.7366104516311974,0.15931460310148554,0.15988587454437653,0.3808561073203599,0.49304684740558025,0.5036266381227814,0.05095106418723941,0.06167638662442795,0.15992257883085093,0.04661706018143192,0.4909583681237962,0.12283463152521806,0.03758759468757017,0.6961525952512502,0.0505555245306301,0.49995204060006804,0.698552889161318,0.5101831080873563,0.046079181975264005,0.47310104708073886,0.18865303308422315,0.0037981177062883734,0.451448506425347,0.19115040200503686,0.49793364023506653,0.12783104036859094,0.042258983183229626,0.3555308941240767,0.3708552578961485,0.752626759155713,0.04726563605757715,0.36792248997588695,0.4960204869362005,0.498000216738525,0.49546095860543876,0.1902654875285894,0.05494380965174194,0.4930298222398194,0.5077660004583132,0.4896674172844714
1641803701.284,0.7496772928906307,0.15850914244697073,0.15961474412640247,0.3653718664366623,0.4926782438130859,0.5046562590382689,0.05290745338242561,0.057374451159582646,0.1594119378014644,0.04625383132068575,0.5020934985705838,0.12284304819009398,0.03647806417268469,0.7606640576028225,0.0492467321521362,0.49949630073266166,0.6946881606809486,0.4805818655252483,0.04600211414126641,0.4810155454156548,0.18313808147216631,0.00379759983389517,0.4520395628075436,0.16500310139690982,0.4976338626960055,0.12830225451738705,0.04251635678484245,0.353441817372607,0.36824383086980794,0.7512149516560334,0.04643642319135554,0.3486977994165056,0.4953024050920514,0.4984771476866706,0.49495797132736963,0.18413925159459382,0.05324343710126302,0.49370243520652846,0.5089784259669142,0.4897080915173264
1641803716.301,0.7496772928906307,0.15850914244697073,0.15961474412640247,0.3653718664366623,0.4926782438130859,0.5046562590382689,0.05290745338242561,0.057374451159582646,0.1594119378014644,0.04625383132068575,0.5020934985705838,0.12284304819009398,0.03647806417268469,0.7606640576028225,0.0492467321521362,0.49949630073266166,0.6946881606809486,0.4805818655252483,0.04600211414126641,0.4810155454156548,0.18313808147216631,0.00379759983389517,0.4520395628075436,0.16500310139690982,0.4976338626960055,0.12830225451738705,0.04251635678484245,0.353441817372607,0.36824383086980794,0.7512149516560334,0.04643642319135554,0.3486977994165056,0.4953024050920514,0.4984771476866706,0.49495797132736963,0.18413925159459382,0.05324343710126302,0.49370243520652846,0.5089784259669142,0.4897080915173264
