"Time","pod:productcatalogservice-w2-8649bb655b-n4vnf_service:productcatalogservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-48wfx_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-mlnmq_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-qwtsd_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-dl792_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-k6jb8_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-8269h_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-5ww6x_service:currencyservice_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-rmtlm_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-jg8xd_service:frontend_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-sbpkv_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-pfln5_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-5kqzh_service:adservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-stjkm_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-fzs4x_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-j6fg2_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-5pxd7_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-6vv79_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-bjrtc_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-rk8cq_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-rlj98_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-d5fh4_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-cpsrd_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-sg98d_service:frontend_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-cvzwc_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-2tqqv_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-rvmbb_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-tms8j_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-fsjkd_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-cmtbz_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-j4nwl_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-qpzrj_service:recommendationservice_node:worker--2","pod:recommendationservice-w4-5c774597c5-c74tp_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-qghf7_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-qsfpl_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-nxbb9_service:cartservice_node:worker--2","pod:currencyservice-w1-6f8d8654c5-xvhrm_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-zrww7_service:adservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-vrh98_service:productcatalogservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-vzccn_service:redis-cart_node:worker--2"
1639746152.069,0.11949069596417734,0.051163329174037264,0.13502689054889994,0.13480043877956185,0.05219212080071989,0.4688346144068163,0.12553374735870276,0.5539939463283334,0.27834731781885447,0.6550588333968238,0.4939757042848377,0.04155250899030259,0.2731520477014461,0.4899811578305653,0.40959093699360793,0.12307852343098921,0.4581319490094088,0.38878940163467074,0.04071910618420481,0.49292581617178577,0.14588916699765242,0.04514329590063916,0.46916697317154576,0.5146436847491993,0.6487614995814607,0.4241425026797644,0.5309798189638208,0.13338389427988193,0.5117561075062085,0.5215744901238273,0.041915821547278215,0.041073390425997135,0.04445056610125622,0.04330911292455647,0.5308725015137349,0.2828698292483774,0.4691090443146291,0.2523917468423611,0.12573805424374312,0.0060665971693005605
1639746167.095,0.11949069596417734,0.051163329174037264,0.13502689054889994,0.13480043877956185,0.05219212080071989,0.4688346144068163,0.12553374735870276,0.5539939463283334,0.27834731781885447,0.6550588333968238,0.4939757042848377,0.04155250899030259,0.2731520477014461,0.4899811578305653,0.40959093699360793,0.12307852343098921,0.4581319490094088,0.38878940163467074,0.04071910618420481,0.49292581617178577,0.14588916699765242,0.04514329590063916,0.46916697317154576,0.5146436847491993,0.6487614995814607,0.4241425026797644,0.5309798189638208,0.13338389427988193,0.5117561075062085,0.5215744901238273,0.041915821547278215,0.041073390425997135,0.04445056610125622,0.04330911292455647,0.5308725015137349,0.2828698292483774,0.4691090443146291,0.2523917468423611,0.12573805424374312,0.0060665971693005605
1639746182.112,0.12419445951117852,0.05258835116372109,0.13523636076534812,0.13423538721570577,0.05219908867364363,0.46895771375493406,0.12466946571103932,0.5306047955575487,0.2745904724266514,0.6522606951446377,0.49548879044961236,0.04176791474289401,0.2724439361439346,0.5040374178869852,0.397793074490839,0.12320974676156715,0.425063834094456,0.3807654861607829,0.04163412711330035,0.514676236165464,0.14159740066543158,0.04512294594592577,0.4684766976086043,0.5124176142669185,0.6296296149612621,0.4291385693347752,0.5324576418579614,0.1334560717928605,0.5118028558698527,0.5160166360546978,0.04159768753050488,0.04056468955524334,0.04510213846221517,0.043668807514118294,0.532905035691857,0.2803341395815136,0.469930790560665,0.25074024112300675,0.12568752997748153,0.006024404370873175
1639746197.139,0.12419445951117852,0.05258835116372109,0.13523636076534812,0.13423538721570577,0.05219908867364363,0.46895771375493406,0.12466946571103932,0.5306047955575487,0.2745904724266514,0.6522606951446377,0.49548879044961236,0.04176791474289401,0.2724439361439346,0.5040374178869852,0.397793074490839,0.12320974676156715,0.425063834094456,0.3807654861607829,0.04163412711330035,0.514676236165464,0.14159740066543158,0.04512294594592577,0.4684766976086043,0.5124176142669185,0.6296296149612621,0.4291385693347752,0.5324576418579614,0.1334560717928605,0.5118028558698527,0.5160166360546978,0.04159768753050488,0.04056468955524334,0.04510213846221517,0.043668807514118294,0.532905035691857,0.2803341395815136,0.469930790560665,0.25074024112300675,0.12568752997748153,0.006024404370873175
1639746212.173,0.1236719659860196,0.05153792809419462,0.13458855097565015,0.13460593564334142,0.05201545456366162,0.4689513043209721,0.1247296098840775,0.5274599813373961,0.27502556303777936,0.6557248003398894,0.49381907672638126,0.04170746096208467,0.2709305867254912,0.502077379303356,0.4189660665706134,0.1230752729308681,0.4785664673551755,0.41212111467851315,0.04041127795195382,0.5521241837692383,0.14317962467020687,0.04549843452046382,0.46904583965608504,0.5120061303383993,0.6144602526727758,0.4019512973383779,0.5308737431834758,0.13416942823616884,0.5122867299197067,0.5135992111654256,0.04034478232898055,0.04169882483854842,0.04532699231899175,0.043560998305758505,0.5327626031009804,0.29012261723777266,0.4696925703178665,0.2489243352899571,0.12292697099356498,0.006098285950707308
1639746227.201,0.1236719659860196,0.05153792809419462,0.13458855097565015,0.13460593564334142,0.05201545456366162,0.4689513043209721,0.1247296098840775,0.5274599813373961,0.27502556303777936,0.6557248003398894,0.49381907672638126,0.04170746096208467,0.2709305867254912,0.502077379303356,0.4189660665706134,0.1230752729308681,0.4785664673551755,0.41212111467851315,0.04041127795195382,0.5521241837692383,0.14317962467020687,0.04549843452046382,0.46904583965608504,0.5120061303383993,0.6144602526727758,0.4019512973383779,0.5308737431834758,0.13416942823616884,0.5122867299197067,0.5135992111654256,0.04034478232898055,0.04169882483854842,0.04532699231899175,0.043560998305758505,0.5327626031009804,0.29012261723777266,0.4696925703178665,0.2489243352899571,0.12292697099356498,0.006098285950707308
1639746242.233,0.12356996926912116,0.05050956208810908,0.1352685337383533,0.13441918930235208,0.05190330033419306,0.4679983569686392,0.12432109764190331,0.5293367826735149,0.27356585265161415,0.6516588361491364,0.4932911478676773,0.04170940553676239,0.27067881243808395,0.4996861787043243,0.4222801685402795,0.12337234091522914,0.4856855283194593,0.40829707649076863,0.04167812793757909,0.5517472610175984,0.14438344216286914,0.045680991841059615,0.46840825683439974,0.5116734281044165,0.6424461140944253,0.44062131492639245,0.5293842032411717,0.13441549455925234,0.509384284236251,0.5534253370783598,0.041568660722217675,0.04171735241029862,0.04585608624646704,0.04400688146829833,0.5307184450108717,0.28867785831028103,0.4691469228923235,0.24909378327306148,0.1198275573649703,0.006055566654314093
1639746257.266,0.12356996926912116,0.05050956208810908,0.1352685337383533,0.13441918930235208,0.05190330033419306,0.4679983569686392,0.12432109764190331,0.5293367826735149,0.27356585265161415,0.6516588361491364,0.4932911478676773,0.04170940553676239,0.27067881243808395,0.4996861787043243,0.4222801685402795,0.12337234091522914,0.4856855283194593,0.40829707649076863,0.04167812793757909,0.5517472610175984,0.14438344216286914,0.045680991841059615,0.46840825683439974,0.5116734281044165,0.6424461140944253,0.44062131492639245,0.5293842032411717,0.13441549455925234,0.509384284236251,0.5534253370783598,0.041568660722217675,0.04171735241029862,0.04585608624646704,0.04400688146829833,0.5307184450108717,0.28867785831028103,0.4691469228923235,0.24909378327306148,0.1198275573649703,0.006055566654314093
1639746272.292,0.12294954769239813,0.051867202313850475,0.13515290986999065,0.13383454729199465,0.05201101895962254,0.4665287991963667,0.11817765267839336,0.5162921196713472,0.27356421884648996,0.6453156310717246,0.4934882781834816,0.04168468688779989,0.2694052942608822,0.49826390450773517,0.4187344658268974,0.12293492666624503,0.48387929927081347,0.41512729108770535,0.039898200244288085,0.5189993837343095,0.1549806223867328,0.04534423035245748,0.4673459178535466,0.5131570696295605,0.6270795253839713,0.3950096800665459,0.5281017592940314,0.13431946026065703,0.5081356565124272,0.5356192057906104,0.04126004345712851,0.04160931214255149,0.046482734927507874,0.04398917077735624,0.5311825133775326,0.2774254166676582,0.46685933293597826,0.24737415250212047,0.12456684381213927,0.006004360179249825
1639746287.335,0.12294954769239813,0.051867202313850475,0.13515290986999065,0.13383454729199465,0.05201101895962254,0.4665287991963667,0.11817765267839336,0.5162921196713472,0.27356421884648996,0.6453156310717246,0.4934882781834816,0.04168468688779989,0.2694052942608822,0.49826390450773517,0.4187344658268974,0.12293492666624503,0.48387929927081347,0.41512729108770535,0.039898200244288085,0.5189993837343095,0.1549806223867328,0.04534423035245748,0.4673459178535466,0.5131570696295605,0.6270795253839713,0.3950096800665459,0.5281017592940314,0.13431946026065703,0.5081356565124272,0.5356192057906104,0.04126004345712851,0.04160931214255149,0.046482734927507874,0.04398917077735624,0.5311825133775326,0.2774254166676582,0.46685933293597826,0.24737415250212047,0.12456684381213927,0.006004360179249825
1639746302.357,0.12364517486118082,0.05213752735477245,0.13526249543557856,0.13412722033348182,0.05216540391903743,0.4681069427536137,0.12427913289257944,0.5342762163257533,0.2730442092562589,0.6469726457361771,0.4943243673500897,0.041675821673455085,0.26825135480061557,0.49884722056279435,0.43096579247821953,0.1227723021365145,0.45990558143540855,0.3962598755342269,0.04141042110539607,0.539733029037339,0.15903179903798617,0.04486687674967982,0.4674365682815094,0.5116849020227476,0.6204788792559327,0.4361724494586525,0.5258138065543161,0.13425874544050143,0.5115657431430816,0.526505394358802,0.040012631699286996,0.038596706718289284,0.04666100704113317,0.04400221987258429,0.5306262181872856,0.2902247696990895,0.4660208494573208,0.23273575781078787,0.12479860197508964,0.006018951859565375
1639746317.395,0.12364517486118082,0.05213752735477245,0.13526249543557856,0.13412722033348182,0.05216540391903743,0.4681069427536137,0.12427913289257944,0.5342762163257533,0.2730442092562589,0.6469726457361771,0.4943243673500897,0.041675821673455085,0.26825135480061557,0.49884722056279435,0.43096579247821953,0.1227723021365145,0.45990558143540855,0.3962598755342269,0.04141042110539607,0.539733029037339,0.15903179903798617,0.04486687674967982,0.4674365682815094,0.5116849020227476,0.6204788792559327,0.4361724494586525,0.5258138065543161,0.13425874544050143,0.5115657431430816,0.526505394358802,0.040012631699286996,0.038596706718289284,0.04666100704113317,0.04400221987258429,0.5306262181872856,0.2902247696990895,0.4660208494573208,0.23273575781078787,0.12479860197508964,0.006018951859565375
1639746332.43,0.12394335310654553,0.04891388303383065,0.13481859553576145,0.1332346189812229,0.05138924619229928,0.46749976574347807,0.12447311759195195,0.5246921885951809,0.2694709448382989,0.6442080704913653,0.49453946508968194,0.04140948124761967,0.2652534581934479,0.4809183358995789,0.4533999195352713,0.12242309769178625,0.45589286461964096,0.38504995019835675,0.0398249446553804,0.5536274240876069,0.1482991521981739,0.04520976582857694,0.46688114229503297,0.5120048573410444,0.6394349701557457,0.4135237912862657,0.5218272126301473,0.13335855745525915,0.5111594287841856,0.5292378986231201,0.0413474408028206,0.04096599540041952,0.045896193746200575,0.043665443915292826,0.5293869681209162,0.2885550157313818,0.465501207932423,0.23761879653521709,0.12485957006937719,0.005852865477546848
1639746347.468,0.12394335310654553,0.04891388303383065,0.13481859553576145,0.1332346189812229,0.05138924619229928,0.46749976574347807,0.12447311759195195,0.5246921885951809,0.2694709448382989,0.6442080704913653,0.49453946508968194,0.04140948124761967,0.2652534581934479,0.4809183358995789,0.4533999195352713,0.12242309769178625,0.45589286461964096,0.38504995019835675,0.0398249446553804,0.5536274240876069,0.1482991521981739,0.04520976582857694,0.46688114229503297,0.5120048573410444,0.6394349701557457,0.4135237912862657,0.5218272126301473,0.13335855745525915,0.5111594287841856,0.5292378986231201,0.0413474408028206,0.04096599540041952,0.045896193746200575,0.043665443915292826,0.5293869681209162,0.2885550157313818,0.465501207932423,0.23761879653521709,0.12485957006937719,0.005852865477546848
