"Time","pod:redis-cart-w4-6d65c886c7-bb4l9_service:redis-cart_node:worker--4","pod:recommendationservice-w1-6855bd669b-px82m_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-dq66c_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-cgc5s_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-zj7vv_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-xrhz9_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-lfzw3_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-mxnbz_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-l65ww_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-lbjsc_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-8vw2j_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-j6vsq_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-sgrzd_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-6rrmq_service:productcatalogservice_node:worker--4","pod:frontend-w2-599b6846df-z5bkc_service:frontend_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-rgb4l_service:adservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-gr6zv_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-b88m5_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-n9jxb_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-mlq4g_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-rv7tv_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-nplhz_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-lbwbx_service:frontend_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-nwxm8_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-k9rxw_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-jkxcz_service:frontend_node:worker--4","pod:redis-cart-w2-7c75d55f4d-7vbl2_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-gmlfs_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-hsgfx_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-856bd974f7-sm854_service:cartservice_node:worker--4","pod:currencyservice-w1-649d8c7669-zgtcp_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-k5dwt_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-fchwn_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-dlkdf_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-bxpvj_service:currencyservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-qq9nd_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-vml6r_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-nzn4t_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-ts2f6_service:frontend_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-gpjkr_service:adservice_node:worker--2.novalocal"
1641819295.989,0.05337003099827141,0.04817660801047721,0.4691347176956494,0.4661632237172054,0.5139143091940307,0.12555680433236152,0.5229102031724783,0.04405116305844373,0.12775481931213062,0.046001175387112174,0.47193935452832136,0.5505605297627018,0.04370949122766157,0.11937367801764873,0.6682280605809989,0.22715959291613286,0.12141755311802253,0.040957563073445134,0.15424451707911235,0.1282025091790921,0.12131953931038739,0.0441086184625406,0.4428502883681056,0.4821370961064367,0.4939515158087434,0.5330368943263711,0.003948928114516521,0.49842440349146294,0.04452282662458197,0.2715656011316699,0.48931508327196116,0.42284249770057236,0.28728399733495674,0.1299338389521525,0.47695881451538824,0.04277642264194792,0.5417294294661076,0.43464276206396524,0.44168765547231903,0.25360384729605967
1641819311.025,0.05337003099827141,0.04817660801047721,0.4691347176956494,0.4661632237172054,0.5139143091940307,0.12555680433236152,0.5229102031724783,0.04405116305844373,0.12775481931213062,0.046001175387112174,0.47193935452832136,0.5505605297627018,0.04370949122766157,0.11937367801764873,0.6682280605809989,0.22715959291613286,0.12141755311802253,0.040957563073445134,0.15424451707911235,0.1282025091790921,0.12131953931038739,0.0441086184625406,0.4428502883681056,0.4821370961064367,0.4939515158087434,0.5330368943263711,0.003948928114516521,0.49842440349146294,0.04452282662458197,0.2715656011316699,0.48931508327196116,0.42284249770057236,0.28728399733495674,0.1299338389521525,0.47695881451538824,0.04277642264194792,0.5417294294661076,0.43464276206396524,0.44168765547231903,0.25360384729605967
1641819326.042,0.053757787586906115,0.05101227376931787,0.4691486646239891,0.4656693815360157,0.5149652975998085,0.1260870413005045,0.5228783000919214,0.04417902160333541,0.12875456118899928,0.046137935482774575,0.4719411647161138,0.5528432047934644,0.04369295416076197,0.12230653639131947,0.6736925757417618,0.23763523692306382,0.1209648866402793,0.0420502967837353,0.137864419718224,0.12872700279047644,0.12132698280810483,0.044192326991739,0.44002146073786746,0.4850174377851688,0.4932558157793599,0.5310233360250255,0.003953420799001662,0.5007177808580137,0.044794577617136094,0.27199512134877185,0.5038210128939067,0.4439323536422364,0.2894049051390871,0.13049265197269128,0.47755576869261007,0.04305700023378277,0.5079718039307104,0.40940265512478746,0.47735148160781626,0.2543249480412054
1641819341.06,0.053757787586906115,0.05101227376931787,0.4691486646239891,0.4656693815360157,0.5149652975998085,0.1260870413005045,0.5228783000919214,0.04417902160333541,0.12875456118899928,0.046137935482774575,0.4719411647161138,0.5528432047934644,0.04369295416076197,0.12230653639131947,0.6736925757417618,0.23763523692306382,0.1209648866402793,0.0420502967837353,0.137864419718224,0.12872700279047644,0.12132698280810483,0.044192326991739,0.44002146073786746,0.4850174377851688,0.4932558157793599,0.5310233360250255,0.003953420799001662,0.5007177808580137,0.044794577617136094,0.27199512134877185,0.5038210128939067,0.4439323536422364,0.2894049051390871,0.13049265197269128,0.47755576869261007,0.04305700023378277,0.5079718039307104,0.40940265512478746,0.47735148160781626,0.2543249480412054
1641819356.074,0.05362356395468843,0.05005043782795479,0.466615657049653,0.46467514617156835,0.5135658480247823,0.12639889885973576,0.5414163874348528,0.044171327937602194,0.12872565873680514,0.046008956377473584,0.4708696784938058,0.5545684890083986,0.04369482470999414,0.1219598216092434,0.677500149134729,0.23579186488745274,0.11211359665769902,0.04199801375217356,0.15178815739133072,0.128348267589531,0.12171901407280486,0.04279548419946104,0.4319652088807807,0.4849665239032418,0.4904901203149099,0.5141968548928735,0.003991668965326496,0.4982263415250242,0.044304186492827656,0.27033542065626814,0.5007412043352811,0.4611156604792628,0.2886963098831751,0.1297562781049654,0.4755272751172259,0.043460661981489804,0.5266991442324671,0.43245390280515966,0.4379253959862801,0.2517075537092895
1641819371.09,0.05362356395468843,0.05005043782795479,0.466615657049653,0.46467514617156835,0.5135658480247823,0.12639889885973576,0.5414163874348528,0.044171327937602194,0.12872565873680514,0.046008956377473584,0.4708696784938058,0.5545684890083986,0.04369482470999414,0.1219598216092434,0.677500149134729,0.23579186488745274,0.11211359665769902,0.04199801375217356,0.15178815739133072,0.128348267589531,0.12171901407280486,0.04279548419946104,0.4319652088807807,0.4849665239032418,0.4904901203149099,0.5141968548928735,0.003991668965326496,0.4982263415250242,0.044304186492827656,0.27033542065626814,0.5007412043352811,0.4611156604792628,0.2886963098831751,0.1297562781049654,0.4755272751172259,0.043460661981489804,0.5266991442324671,0.43245390280515966,0.4379253959862801,0.2517075537092895
1641819386.106,0.05390171502733503,0.051397040970149216,0.4663454569160618,0.4639375183223907,0.5122716800009046,0.12671951482351496,0.5089402423084046,0.044126821715279055,0.12807446046043344,0.04610232797228096,0.4712136541185666,0.5552881112322612,0.04430980211050663,0.12262110494919298,0.6751705437909138,0.2350860466652619,0.12135973195758303,0.04198184197953571,0.15152426507700925,0.12841742447901916,0.11588802081200192,0.0444653942752658,0.4417687035775368,0.4844419156866916,0.48888015467713253,0.5224211384740554,0.003939068452369807,0.49708441522703295,0.04400837725590172,0.25898426940537356,0.4697542937818328,0.4488713158713189,0.2890894898083172,0.12941276043007527,0.4743761278491469,0.043156956435951147,0.524989703684305,0.43390266825445556,0.44827442229857206,0.2501705097471782
1641819401.125,0.05390171502733503,0.051397040970149216,0.4663454569160618,0.4639375183223907,0.5122716800009046,0.12671951482351496,0.5089402423084046,0.044126821715279055,0.12807446046043344,0.04610232797228096,0.4712136541185666,0.5552881112322612,0.04430980211050663,0.12262110494919298,0.6751705437909138,0.2350860466652619,0.12135973195758303,0.04198184197953571,0.15152426507700925,0.12841742447901916,0.11588802081200192,0.0444653942752658,0.4417687035775368,0.4844419156866916,0.48888015467713253,0.5224211384740554,0.003939068452369807,0.49708441522703295,0.04400837725590172,0.25898426940537356,0.4697542937818328,0.4488713158713189,0.2890894898083172,0.12941276043007527,0.4743761278491469,0.043156956435951147,0.524989703684305,0.43390266825445556,0.44827442229857206,0.2501705097471782
1641819416.145,0.054223963463589826,0.05156432744781594,0.465824495487978,0.46405294429092114,0.5115807487489465,0.12572494248858707,0.5198276197506695,0.04411953997652905,0.1284555699727338,0.046132926724750875,0.46947220484358554,0.5558248777515234,0.04403611262165897,0.12276553449152167,0.6786372976660939,0.22777072478672739,0.12129327331994531,0.0402700686781385,0.15028581008432973,0.12901368842242256,0.12107380917172775,0.042781404966330205,0.4335125098954159,0.4830061192739331,0.4898109665261282,0.516233482407109,0.003948260463840839,0.49977889621273075,0.044641800922679824,0.273435802338781,0.5067799398276431,0.44882477011939403,0.2902297038748049,0.12993461081909874,0.47294230573270507,0.042823983115886796,0.5387022340555598,0.4412084123199268,0.4807834143607417,0.25120304644462177
1641819431.177,0.054223963463589826,0.05156432744781594,0.465824495487978,0.46405294429092114,0.5115807487489465,0.12572494248858707,0.5198276197506695,0.04411953997652905,0.1284555699727338,0.046132926724750875,0.46947220484358554,0.5558248777515234,0.04403611262165897,0.12276553449152167,0.6786372976660939,0.22777072478672739,0.12129327331994531,0.0402700686781385,0.15028581008432973,0.12901368842242256,0.12107380917172775,0.042781404966330205,0.4335125098954159,0.4830061192739331,0.4898109665261282,0.516233482407109,0.003948260463840839,0.49977889621273075,0.044641800922679824,0.273435802338781,0.5067799398276431,0.44882477011939403,0.2902297038748049,0.12993461081909874,0.47294230573270507,0.042823983115886796,0.5387022340555598,0.4412084123199268,0.4807834143607417,0.25120304644462177
1641819446.205,0.05405509867536849,0.05202321038650355,0.4649855719408618,0.4632166003349353,0.5083380345833646,0.12592284657232927,0.5178510634492006,0.04427173825314593,0.12850137381766513,0.04549552942646522,0.46934306530145253,0.5610840030231674,0.04360072777357463,0.12262906647053998,0.6746167938669331,0.2336840414486084,0.1215007398905697,0.04195432811590788,0.14543098194026183,0.1279355689287184,0.12085626091283994,0.044616731002340204,0.4095274413257424,0.4836433899923158,0.48625902665640874,0.5039300253311261,0.003943690275355741,0.499239010799178,0.0440536962579931,0.26191374263772493,0.49865899678865444,0.4525966266290159,0.28957967483105557,0.12900963903315277,0.47246067169075634,0.04312632316826345,0.5174868739607048,0.4476986239341352,0.45100252102001576,0.2506414312517904
1641819461.239,0.05405509867536849,0.05202321038650355,0.4649855719408618,0.4632166003349353,0.5083380345833646,0.12592284657232927,0.5178510634492006,0.04427173825314593,0.12850137381766513,0.04549552942646522,0.46934306530145253,0.5610840030231674,0.04360072777357463,0.12262906647053998,0.6746167938669331,0.2336840414486084,0.1215007398905697,0.04195432811590788,0.14543098194026183,0.1279355689287184,0.12085626091283994,0.044616731002340204,0.4095274413257424,0.4836433899923158,0.48625902665640874,0.5039300253311261,0.003943690275355741,0.499239010799178,0.0440536962579931,0.26191374263772493,0.49865899678865444,0.4525966266290159,0.28957967483105557,0.12900963903315277,0.47246067169075634,0.04312632316826345,0.5174868739607048,0.4476986239341352,0.45100252102001576,0.2506414312517904
1641819476.421,0.05331997192176595,0.05031495074683928,0.46525280463250973,0.46186301864018703,0.5092844180302986,0.1259863164063649,0.5043731701261296,0.04411748694284233,0.12868308817863705,0.04585824098320356,0.46826617730014597,0.5595548773768224,0.04392332913085428,0.12259961342787427,0.674287267336966,0.23429202911635588,0.11021391823991741,0.03781834704754456,0.14249295823601943,0.12765075300510523,0.12103470130701552,0.04451130188865646,0.43602460993727077,0.4843626159092689,0.4887435043569744,0.5109429344204921,0.003987017653595838,0.4987414947758679,0.04461679381967229,0.2750068982182325,0.4833063327420868,0.46048828966544675,0.2910915698084119,0.12934224416494836,0.4741395218784383,0.043300042076208495,0.5203667727522406,0.41567718589754044,0.4688527705802202,0.25040257216323764
1641819491.458,0.05331997192176595,0.05031495074683928,0.46525280463250973,0.46186301864018703,0.5092844180302986,0.1259863164063649,0.5043731701261296,0.04411748694284233,0.12868308817863705,0.04585824098320356,0.46826617730014597,0.5595548773768224,0.04392332913085428,0.12259961342787427,0.674287267336966,0.23429202911635588,0.11021391823991741,0.03781834704754456,0.14249295823601943,0.12765075300510523,0.12103470130701552,0.04451130188865646,0.43602460993727077,0.4843626159092689,0.4887435043569744,0.5109429344204921,0.003987017653595838,0.4987414947758679,0.04461679381967229,0.2750068982182325,0.4833063327420868,0.46048828966544675,0.2910915698084119,0.12934224416494836,0.4741395218784383,0.043300042076208495,0.5203667727522406,0.41567718589754044,0.4688527705802202,0.25040257216323764
